t,C,x
0.002763819095477387,1.0e-7,0.10843849446922414
0.002814070351758794,1.0e-7,0.10877793805106364
0.002864321608040201,1.0e-7,0.10907414087403772
0.002914572864321608,1.0e-7,0.10932729128845331
0.002964824120603015,1.0e-7,0.10953654527293083
0.003015075376884422,1.0e-7,0.10970076725208426
0.003065326633165829,1.0e-7,0.10981632658299281
0.0031155778894472364,1.0e-7,0.10975905498497142
0.0031658291457286433,1.0e-7,0.10321571343102585
0.0032160804020100503,1.0e-7,0.09684388730441483
0.0032663316582914573,1.0e-7,0.09064451209324573
0.0033165829145728643,1.0e-7,0.08461564474093622
0.0033668341708542712,1.0e-7,0.07875493462729412
0.003417085427135678,1.0e-7,0.07306203891246846
0.0034673366834170856,1.0e-7,0.06753318310010767
0.0035175879396984926,1.0e-7,0.06216988175046412
0.0035678391959798996,1.0e-7,0.05696850233296607
0.0036180904522613066,1.0e-7,0.05193094975481831
0.0036683417085427135,1.0e-7,0.047055672908341305
0.0037185929648241205,1.0e-7,0.042342211596282965
0.0037688442211055275,1.0e-7,0.037792680548544566
0.003819095477386935,1.0e-7,0.033407783193699796
0.003869346733668342,1.0e-7,0.029189680892174507
0.003919597989949748,1.0e-7,0.025141420946448483
0.003969849246231155,1.0e-7,0.02126890130606488
0.004020100502512563,1.0e-7,0.01758089374805272
0.00407035175879397,1.0e-7,0.014092395606813614
0.004120603015075377,1.0e-7,0.010833221407157829
0.004170854271356784,1.0e-7,0.008503706575369507
0.004221105527638191,1.0e-7,0.01241563001722459
0.004271356783919598,1.0e-7,0.016224354119895857
0.004321608040201005,1.0e-7,0.0199317049303752
0.004371859296482412,1.0e-7,0.02353942477319032
0.004422110552763819,1.0e-7,0.02704939458648371
0.004472361809045226,1.0e-7,0.030463320478498212
0.004522613065326633,1.0e-7,0.03378286528545278
0.00457286432160804,1.0e-7,0.037009633910348325
0.004623115577889447,1.0e-7,0.04014550887612858
0.004673366834170854,1.0e-7,0.04319203743799165
0.004723618090452261,1.0e-7,0.04615070471407524
0.004773869346733669,1.0e-7,0.04902320838208952
0.004824120603015076,1.0e-7,0.051810972549500144
0.004874371859296483,1.0e-7,0.05451574944690767
0.00492462311557789,1.0e-7,0.05713857845869417
0.004974874371859297,1.0e-7,0.05968127682221491
0.005025125628140704,1.0e-7,0.0621452077325717
0.005075376884422111,1.0e-7,0.06453178178709303
0.0051256281407035175,1.0e-7,0.06684243977198075
0.0051758793969849245,1.0e-7,0.06907819886587069
0.0052261306532663315,1.0e-7,0.0712408698171187
0.0052763819095477385,1.0e-7,0.0733312750591742
0.0053266331658291454,1.0e-7,0.0753511920423495
0.005376884422110552,1.0e-7,0.07730159017021809
0.005427135678391959,1.0e-7,0.07918365284455292
0.005477386934673367,1.0e-7,0.08099868360773754
0.005527638190954774,1.0e-7,0.08274788903790262
0.005577889447236181,1.0e-7,0.0844324300971474
0.005628140703517588,1.0e-7,0.08605343020983203
0.005678391959798995,1.0e-7,0.08761196527068305
0.005728643216080402,1.0e-7,0.08910908573089395
0.005778894472361809,1.0e-7,0.09054604988341
0.005829145728643216,1.0e-7,0.09192392139758428
0.005879396984924623,1.0e-7,0.09324363996101154
0.00592964824120603,1.0e-7,0.09450609318374553
0.005979899497487437,1.0e-7,0.0957122869670298
0.006030150753768844,1.0e-7,0.0968634439025726
0.006080402010050251,1.0e-7,0.0979603999203062
0.006130653266331658,1.0e-7,0.09900395549165981
0.006180904522613066,1.0e-7,0.09999493220029708
0.006231155778894473,1.0e-7,0.10093446438744313
0.00628140703517588,1.0e-7,0.1018233819844665
0.006331658291457287,1.0e-7,0.10266239757499754
0.006381909547738694,1.0e-7,0.10345220598983354
0.006432160804020101,1.0e-7,0.10419372892011527
0.006482412060301508,1.0e-7,0.10488782260347229
0.006532663316582915,1.0e-7,0.10553509270652944
0.0065829145728643216,1.0e-7,0.1061361170937141
0.0066331658291457285,1.0e-7,0.10669154456726017
0.0066834170854271355,1.0e-7,0.10720218678912714
0.0067336683417085425,1.0e-7,0.1076685049965295
0.0067839195979899495,1.0e-7,0.10809087807918775
0.006834170854271356,1.0e-7,0.10846962911259321
0.006884422110552763,1.0e-7,0.10880524926391752
0.006934673366834171,1.0e-7,0.1090978250081848
0.006984924623115578,1.0e-7,0.10934711158389925
0.007035175879396985,1.0e-7,0.10955261899174269
0.007085427135678392,1.0e-7,0.10971285981106349
0.007135678391959799,1.0e-7,0.1098237687590154
0.007185929648241206,1.0e-7,0.10918477519613298
0.007236180904522613,1.0e-7,0.10265583579296268
0.00728643216080402,1.0e-7,0.09629906670582485
0.007336683417085427,1.0e-7,0.09011496580776696
0.007386934673366834,1.0e-7,0.08410134702418103
0.007437185929648241,1.0e-7,0.07825598042750123
0.007487437185929648,1.0e-7,0.0725767408650004
0.007537688442211055,1.0e-7,0.06706246986589018
0.007587939698492462,1.0e-7,0.06171221037030503
0.00763819095477387,1.0e-7,0.05652523882367523
0.007688442211055277,1.0e-7,0.05150111045869525
0.007738693467336684,1.0e-7,0.046639753809731635
0.007788944723618091,1.0e-7,0.04194166507020497
0.007839195979899497,1.0e-7,0.037405983663543384
0.007889447236180904,1.0e-7,0.033035404084736424
0.00793969849246231,1.0e-7,0.028831416668818867
0.007989949748743718,1.0e-7,0.02479842254824591
0.008040201005025126,1.0e-7,0.020941730030264602
0.008090452261306533,1.0e-7,0.017270328589644696
0.00814070351758794,1.0e-7,0.013800164721526103
0.008190954773869347,1.0e-7,0.010563291279209049
0.008241206030150754,1.0e-7,0.008847004894542626
0.008291457286432161,1.0e-7,0.012749917148853096
0.008341708542713568,1.0e-7,0.016549782842799312
0.008391959798994975,1.0e-7,0.020248361169294512
0.008442211055276382,1.0e-7,0.02384763328974489
0.00849246231155779,1.0e-7,0.027349115545498473
0.008542713567839196,1.0e-7,0.03075482708771671
0.008592964824120603,1.0e-7,0.03406626955525984
0.00864321608040201,1.0e-7,0.037285086951667025
0.008693467336683417,1.0e-7,0.04041314400547665
0.008743718592964824,1.0e-7,0.04345202627745857
0.008793969849246231,1.0e-7,0.0464031180841299
0.008844221105527638,1.0e-7,0.049268198635800786
0.008894472361809045,1.0e-7,0.05204876495451779
0.008944723618090452,1.0e-7,0.054746367090391934
0.008994974874371859,1.0e-7,0.05736225126232961
0.009045226130653266,1.0e-7,0.05989803110741128
0.009095477386934673,1.0e-7,0.06235520672521438
0.00914572864321608,1.0e-7,0.06473518126282453
0.009195979899497487,1.0e-7,0.06703922563509424
0.009246231155778894,1.0e-7,0.06926856004552442
0.0092964824120603,1.0e-7,0.07142497716966564
0.009346733668341708,1.0e-7,0.07350926045275072
0.009396984924623115,1.0e-7,0.07552290357973286
0.009447236180904522,1.0e-7,0.07746731601232659
0.00949748743718593,1.0e-7,0.07934363035208095
0.009547738693467337,1.0e-7,0.08115294907526734
0.009597989949748744,1.0e-7,0.08289649498644419
0.009648241206030151,1.0e-7,0.0845754283351632
0.009698492462311558,1.0e-7,0.08619087250685696
0.009748743718592965,1.0e-7,0.08774403326319724
0.009798994974874372,1.0e-7,0.0892360413671476
0.00984924623115578,1.0e-7,0.09066794402341884
0.009899497487437186,1.0e-7,0.09204071326003666
0.009949748743718593,1.0e-7,0.09335526162313625
0.01,1.0e-7,0.09461284212603745
0.0,1.0985411419875573e-7,0.0
5.0251256281407036e-5,1.0985411419875573e-7,0.004133412967711609
0.00010050251256281407,1.0985411419875573e-7,0.008159669878856416
0.00015075376884422112,1.0985411419875573e-7,0.012080666745750882
0.00020100502512562814,1.0985411419875573e-7,0.01589827385447541
0.0002512562814070352,1.0985411419875573e-7,0.019614325605917575
0.00030150753768844223,1.0985411419875573e-7,0.023230573878552905
0.00035175879396984926,1.0985411419875573e-7,0.02674900953756215
0.0004020100502512563,1.0985411419875573e-7,0.030171120903012463
0.0004522613065326633,1.0985411419875573e-7,0.033498812838304366
0.0005025125628140704,1.0985411419875573e-7,0.03673358230181352
0.0005527638190954774,1.0985411419875573e-7,0.03987726481821234
0.0006030150753768845,1.0985411419875573e-7,0.04293152745923511
0.0006532663316582914,1.0985411419875573e-7,0.045897688251004126
0.0007035175879396985,1.0985411419875573e-7,0.04877758767631028
0.0007537688442211055,1.0985411419875573e-7,0.05157270396096783
0.0008040201005025126,1.0985411419875573e-7,0.054284611594150725
0.0008542713567839196,1.0985411419875573e-7,0.056914512574167846
0.0009045226130653266,1.0985411419875573e-7,0.05946408220762134
0.0009547738693467337,1.0985411419875573e-7,0.061934797307332236
0.0010050251256281408,1.0985411419875573e-7,0.06432806860622159
0.0010552763819095478,1.0985411419875573e-7,0.06664521911430225
0.0011055276381909548,1.0985411419875573e-7,0.068887356315774
0.0011557788944723617,1.0985411419875573e-7,0.07105639985560405
0.001206030150753769,1.0985411419875573e-7,0.0731530281435832
0.001256281407035176,1.0985411419875573e-7,0.07517885449650308
0.0013065326633165829,1.0985411419875573e-7,0.07713524121728428
0.0013567839195979898,1.0985411419875573e-7,0.07902327314989516
0.001407035175879397,1.0985411419875573e-7,0.08084410594932268
0.001457286432160804,1.0985411419875573e-7,0.08259896751743188
0.001507537688442211,1.0985411419875573e-7,0.0842890117570575
0.0015577889447236182,1.0985411419875573e-7,0.08591537191431446
0.0016080402010050252,1.0985411419875573e-7,0.08747927877180056
0.0016582914572864321,1.0985411419875573e-7,0.08898185358981218
0.001708542713567839,1.0985411419875573e-7,0.09042412242320638
0.0017587939698492463,1.0985411419875573e-7,0.09180702203869238
0.0018090452261306533,1.0985411419875573e-7,0.09313151751062602
0.0018592964824120603,1.0985411419875573e-7,0.09439895124580353
0.0019095477386934674,1.0985411419875573e-7,0.09561020850829716
0.001959798994974874,1.0985411419875573e-7,0.09676608030908117
0.0020100502512562816,1.0985411419875573e-7,0.09786748284440361
0.0020603015075376886,1.0985411419875573e-7,0.09891565450385267
0.0021105527638190956,1.0985411419875573e-7,0.09991136391861219
0.0021608040201005025,1.0985411419875573e-7,0.10085532473972408
0.0022110552763819095,1.0985411419875573e-7,0.10174841557732356
0.0022613065326633165,1.0985411419875573e-7,0.10259173058171919
0.0023115577889447235,1.0985411419875573e-7,0.10338592929049302
0.0023618090452261304,1.0985411419875573e-7,0.10413163650539298
0.002412060301507538,1.0985411419875573e-7,0.10482968073640175
0.002462311557788945,1.0985411419875573e-7,0.10548098358530798
0.002512562814070352,1.0985411419875573e-7,0.10608608145167805
0.0025628140703517588,1.0985411419875573e-7,0.10664547669475669
0.0026130653266331657,1.0985411419875573e-7,0.10715990647170501
0.0026633165829145727,1.0985411419875573e-7,0.10763005500649699
0.0027135678391959797,1.0985411419875573e-7,0.10805626406321847
0.002763819095477387,1.0985411419875573e-7,0.10843880229633131
0.002814070351758794,1.0985411419875573e-7,0.10877814642134044
0.002864321608040201,1.0985411419875573e-7,0.10907443867591313
0.002914572864321608,1.0985411419875573e-7,0.10932759969417201
0.002964824120603015,1.0985411419875573e-7,0.10953689613318507
0.003015075376884422,1.0985411419875573e-7,0.10970116790843372
0.003065326633165829,1.0985411419875573e-7,0.10981682269771403
0.0031155778894472364,1.0985411419875573e-7,0.10985166335310015
0.0031658291457286433,1.0985411419875573e-7,0.10341867147798199
0.0032160804020100503,1.0985411419875573e-7,0.09704227048430278
0.0032663316582914573,1.0985411419875573e-7,0.09083841859959388
0.0033165829145728643,1.0985411419875573e-7,0.08480470446677457
0.0033668341708542712,1.0985411419875573e-7,0.07893877407949049
0.003417085427135678,1.0985411419875573e-7,0.07323896283261036
0.0034673366834170856,1.0985411419875573e-7,0.06770651247338899
0.0035175879396984926,1.0985411419875573e-7,0.06233613227939702
0.0035678391959798996,1.0985411419875573e-7,0.05713056004351566
0.0036180904522613066,1.0985411419875573e-7,0.0520874264806633
0.0036683417085427135,1.0985411419875573e-7,0.04720765901839622
0.0037185929648241205,1.0985411419875573e-7,0.04248926146808601
0.0037688442211055275,1.0985411419875573e-7,0.03793467697611396
0.003819095477386935,1.0985411419875573e-7,0.03354367508583411
0.003869346733668342,1.0985411419875573e-7,0.02932020941862373
0.003919597989949748,1.0985411419875573e-7,0.025266623396022765
0.003969849246231155,1.0985411419875573e-7,0.021388418020090838
0.004020100502512563,1.0985411419875573e-7,0.017694392474041545
0.00407035175879397,1.0985411419875573e-7,0.014199358238850327
0.004120603015075377,1.0985411419875573e-7,0.010931789129812443
0.004170854271356784,1.0985411419875573e-7,0.008310247441183537
0.004221105527638191,1.0985411419875573e-7,0.01222726674500543
0.004271356783919598,1.0985411419875573e-7,0.016040964228159336
0.004321608040201005,1.0985411419875573e-7,0.019753209679759187
0.004371859296482412,1.0985411419875573e-7,0.0233658246660764
0.004422110552763819,1.0985411419875573e-7,0.02688044098322402
0.004472361809045226,1.0985411419875573e-7,0.030299039478808423
0.004522613065326633,1.0985411419875573e-7,0.033623133326474576
0.00457286432160804,1.0985411419875573e-7,0.03685444914685968
0.004623115577889447,1.0985411419875573e-7,0.03999476475014705
0.004673366834170854,1.0985411419875573e-7,0.043045511527669146
0.004723618090452261,1.0985411419875573e-7,0.04600854485244255
0.004773869346733669,1.0985411419875573e-7,0.048885223279616766
0.004824120603015076,1.0985411419875573e-7,0.05167701107030464
0.004874371859296483,1.0985411419875573e-7,0.05438578132325028
0.00492462311557789,1.0985411419875573e-7,0.05701257130438813
0.004974874371859297,1.0985411419875573e-7,0.05955918801858609
0.005025125628140704,1.0985411419875573e-7,0.06202692762222173
0.005075376884422111,1.0985411419875573e-7,0.06441722488958672
0.0051256281407035175,1.0985411419875573e-7,0.06673156678939447
0.0051758793969849245,1.0985411419875573e-7,0.06897096179607341
0.0052261306532663315,1.0985411419875573e-7,0.07113717097730601
0.0052763819095477385,1.0985411419875573e-7,0.07323106523280945
0.0053266331658291454,1.0985411419875573e-7,0.07525437958415492
0.005376884422110552,1.0985411419875573e-7,0.07720816557920107
0.005427135678391959,1.0985411419875573e-7,0.0790935519820315
0.005477386934673367,1.0985411419875573e-7,0.0809118406122847
0.005527638190954774,1.0985411419875573e-7,0.08266423823692011
0.005577889447236181,1.0985411419875573e-7,0.08435189916924798
0.005628140703517588,1.0985411419875573e-7,0.08597592751902877
0.005678391959798995,1.0985411419875573e-7,0.08753739669177696
0.005728643216080402,1.0985411419875573e-7,0.08903757598136731
0.005778894472361809,1.0985411419875573e-7,0.09047756223559299
0.005829145728643216,1.0985411419875573e-7,0.09185831482037979
0.005879396984924623,1.0985411419875573e-7,0.09318071330890093
0.00592964824120603,1.0985411419875573e-7,0.09444585591282975
0.005979899497487437,1.0985411419875573e-7,0.095654972364278
0.006030150753768844,1.0985411419875573e-7,0.09680885299353653
0.006080402010050251,1.0985411419875573e-7,0.09790827193194353
0.006130653266331658,1.0985411419875573e-7,0.09895431272805304
0.006180904522613066,1.0985411419875573e-7,0.09994803601627049
0.006231155778894473,1.0985411419875573e-7,0.10089014876417617
0.00628140703517588,1.0985411419875573e-7,0.10178134958892764
0.006331658291457287,1.0985411419875573e-7,0.10262268382228298
0.006381909547738694,1.0985411419875573e-7,0.10341503490202188
0.006432160804020101,1.0985411419875573e-7,0.10415902143964646
0.006482412060301508,1.0985411419875573e-7,0.10485525891174909
0.006532663316582915,1.0985411419875573e-7,0.10550471237343428
0.0065829145728643216,1.0985411419875573e-7,0.10610808231365433
0.0066331658291457285,1.0985411419875573e-7,0.10666586528444431
0.0066834170854271355,1.0985411419875573e-7,0.10717855517081326
0.0067336683417085425,1.0985411419875573e-7,0.10764696011815966
0.0067839195979899495,1.0985411419875573e-7,0.10807153317726946
0.006834170854271356,1.0985411419875573e-7,0.1084525334821836
0.006884422110552763,1.0985411419875573e-7,0.10879017109033441
0.006934673366834171,1.0985411419875573e-7,0.10908488888368915
0.006984924623115578,1.0985411419875573e-7,0.10933629201900641
0.007035175879396985,1.0985411419875573e-7,0.10954392865773696
0.007085427135678392,1.0985411419875573e-7,0.10970645812436663
0.007135678391959799,1.0985411419875573e-7,0.10982009310620296
0.007185929648241206,1.0985411419875573e-7,0.10971761851332676
0.007236180904522613,1.0985411419875573e-7,0.10317380511307019
0.00728643216080402,1.0985411419875573e-7,0.0968049625756019
0.007336683417085427,1.0985411419875573e-7,0.09060620529427756
0.007386934673366834,1.0985411419875573e-7,0.0845782449035255
0.007437185929648241,1.0985411419875573e-7,0.07871865664830589
0.007487437185929648,1.0985411419875573e-7,0.07302678772965353
0.007537688442211055,1.0985411419875573e-7,0.06749899006319858
0.007587939698492462,1.0985411419875573e-7,0.06213705379000867
0.00763819095477387,1.0985411419875573e-7,0.05693647074919393
0.007688442211055277,1.0985411419875573e-7,0.05189959661570531
0.007738693467336684,1.0985411419875573e-7,0.047025338653621365
0.007788944723618091,1.0985411419875573e-7,0.04231351243553287
0.007839195979899497,1.0985411419875573e-7,0.03776493455262369
0.007889447236180904,1.0985411419875573e-7,0.03338066036841965
0.00793969849246231,1.0985411419875573e-7,0.029163520554738386
0.007989949748743718,1.0985411419875573e-7,0.02511634944437655
0.008040201005025126,1.0985411419875573e-7,0.021245136774437862
0.008090452261306533,1.0985411419875573e-7,0.017558122335389725
0.00814070351758794,1.0985411419875573e-7,0.014070882007674975
0.008190954773869347,1.0985411419875573e-7,0.010813162855576434
0.008241206030150754,1.0985411419875573e-7,0.008460711246939336
0.008291457286432161,1.0985411419875573e-7,0.012373775540629278
0.008341708542713568,1.0985411419875573e-7,0.01618364095364264
0.008391959798994975,1.0985411419875573e-7,0.019892076387820427
0.008442211055276382,1.0985411419875573e-7,0.023500836668658567
0.00849246231155779,1.0985411419875573e-7,0.0270119069491738
0.008542713567839196,1.0985411419875573e-7,0.03042674066005491
0.008592964824120603,1.0985411419875573e-7,0.033747301595695306
0.00864321608040201,1.0985411419875573e-7,0.03697525958800013
0.008693467336683417,1.0985411419875573e-7,0.04011210016789282
0.008743718592964824,1.0985411419875573e-7,0.04315958822837717
0.008793969849246231,1.0985411419875573e-7,0.04611921033454953
0.008844221105527638,1.0985411419875573e-7,0.04899261506413497
0.008894472361809045,1.0985411419875573e-7,0.05178139445813798
0.008944723618090452,1.0985411419875573e-7,0.0544867753337144
0.008994974874371859,1.0985411419875573e-7,0.05711074465224686
0.009045226130653266,1.0985411419875573e-7,0.0596543621371499
0.009095477386934673,1.0985411419875573e-7,0.06211914857723103
0.00914572864321608,1.0985411419875573e-7,0.06450646645912729
0.009195979899497487,1.0985411419875573e-7,0.06681772449841715
0.009246231155778894,1.0985411419875573e-7,0.06905457728915274
0.0092964824120603,1.0985411419875573e-7,0.07121776510279704
0.009346733668341708,1.0985411419875573e-7,0.07330921789038695
0.009396984924623115,1.0985411419875573e-7,0.07532981602847527
0.009447236180904522,1.0985411419875573e-7,0.07728082631625112
0.00949748743718593,1.0985411419875573e-7,0.07916360323946466
0.009547738693467337,1.0985411419875573e-7,0.0809793651614108
0.009597989949748744,1.0985411419875573e-7,0.08272929176052919
0.009648241206030151,1.0985411419875573e-7,0.08441454839920984
0.009698492462311558,1.0985411419875573e-7,0.08603627280973163
0.009748743718592965,1.0985411419875573e-7,0.08759555104215112
0.009798994974874372,1.0985411419875573e-7,0.08909339784507787
0.00984924623115578,1.0985411419875573e-7,0.09053092202392095
0.009899497487437186,1.0985411419875573e-7,0.0919094086559243
0.009949748743718593,1.0985411419875573e-7,0.09322977656595186
0.01,1.0985411419875573e-7,0.09449281366177088
0.0,1.2067926406393288e-7,0.0
5.0251256281407036e-5,1.2067926406393288e-7,0.004133418387269486
0.00010050251256281407,1.2067926406393288e-7,0.00815969145939089
0.00015075376884422112,1.2067926406393288e-7,0.012080673610980962
0.00020100502512562814,1.2067926406393288e-7,0.01589823774482121
0.0002512562814070352,1.2067926406393288e-7,0.019614287787801218
0.00030150753768844223,1.2067926406393288e-7,0.02323067592961371
0.00035175879396984926,1.2067926406393288e-7,0.02674895562717263
0.0004020100502512563,1.2067926406393288e-7,0.030171163518953215
0.0004522613065326633,1.2067926406393288e-7,0.03349880983906548
0.0005025125628140704,1.2067926406393288e-7,0.036733683464641786
0.0005527638190954774,1.2067926406393288e-7,0.03987741543731073
0.0006030150753768845,1.2067926406393288e-7,0.04293149248895862
0.0006532663316582914,1.2067926406393288e-7,0.045897857417463266
0.0007035175879396985,1.2067926406393288e-7,0.04877777445790324
0.0007537688442211055,1.2067926406393288e-7,0.05157274500410403
0.0008040201005025126,1.2067926406393288e-7,0.05428465347682164
0.0008542713567839196,1.2067926406393288e-7,0.05691452131355122
0.0009045226130653266,1.2067926406393288e-7,0.05946414477881695
0.0009547738693467337,1.2067926406393288e-7,0.0619348560990063
0.0010050251256281408,1.2067926406393288e-7,0.06432810485012071
0.0010552763819095478,1.2067926406393288e-7,0.06664531139277755
0.0011055276381909548,1.2067926406393288e-7,0.06888745209952503
0.0011557788944723617,1.2067926406393288e-7,0.07105650178353173
0.001206030150753769,1.2067926406393288e-7,0.07315312150643181
0.001256281407035176,1.2067926406393288e-7,0.07517896700577584
0.0013065326633165829,1.2067926406393288e-7,0.07713534596665673
0.0013567839195979898,1.2067926406393288e-7,0.079023373842529
0.001407035175879397,1.2067926406393288e-7,0.08084420529755475
0.001457286432160804,1.2067926406393288e-7,0.08259904688880791
0.001507537688442211,1.2067926406393288e-7,0.08428906268352829
0.0015577889447236182,1.2067926406393288e-7,0.08591548312540215
0.0016080402010050252,1.2067926406393288e-7,0.08747946867455746
0.0016582914572864321,1.2067926406393288e-7,0.088982085927789
0.001708542713567839,1.2067926406393288e-7,0.09042429423440225
0.0017587939698492463,1.2067926406393288e-7,0.09180703771936836
0.0018090452261306533,1.2067926406393288e-7,0.0931317169780232
0.0018592964824120603,1.2067926406393288e-7,0.0943992382841554
0.0019095477386934674,1.2067926406393288e-7,0.0956103469803709
0.001959798994974874,1.2067926406393288e-7,0.09676612554568548
0.0020100502512562816,1.2067926406393288e-7,0.09786776733066221
0.0020603015075376886,1.2067926406393288e-7,0.09891595470489042
0.0021105527638190956,1.2067926406393288e-7,0.09991143419374679
0.0021608040201005025,1.2067926406393288e-7,0.1008554550681028
0.0022110552763819095,1.2067926406393288e-7,0.10174876713999845
0.0022613065326633165,1.2067926406393288e-7,0.10259197794981573
0.0023115577889447235,1.2067926406393288e-7,0.10338602051773356
0.0023618090452261304,1.2067926406393288e-7,0.10413186898728465
0.002412060301507538,1.2067926406393288e-7,0.10483005652247579
0.002462311557788945,1.2067926406393288e-7,0.10548117518473116
0.002512562814070352,1.2067926406393288e-7,0.10608624361574309
0.0025628140703517588,1.2067926406393288e-7,0.10664580039297025
0.0026130653266331657,1.2067926406393288e-7,0.10716024727718855
0.0026633165829145727,1.2067926406393288e-7,0.10763027268006227
0.0027135678391959797,1.2067926406393288e-7,0.10805651662687302
0.002763819095477387,1.2067926406393288e-7,0.10843918550172221
0.002814070351758794,1.2067926406393288e-7,0.10877846510348209
0.002864321608040201,1.2067926406393288e-7,0.10907477486533002
0.002914572864321608,1.2067926406393288e-7,0.10932796005778211
0.002964824120603015,1.2067926406393288e-7,0.10953731713574158
0.003015075376884422,1.2067926406393288e-7,0.10970163475361049
0.003065326633165829,1.2067926406393288e-7,0.10981727219503738
0.0031155778894472364,1.2067926406393288e-7,0.10985927896011834
0.0031658291457286433,1.2067926406393288e-7,0.10363658494849393
0.0032160804020100503,1.2067926406393288e-7,0.09725356443020673
0.0032663316582914573,1.2067926406393288e-7,0.09104365124674756
0.0033165829145728643,1.2067926406393288e-7,0.08500473243276636
0.0033668341708542712,1.2067926406393288e-7,0.07913349432070046
0.003417085427135678,1.2067926406393288e-7,0.07342848923989499
0.0034673366834170856,1.2067926406393288e-7,0.06788876745224645
0.0035175879396984926,1.2067926406393288e-7,0.06251356676766755
0.0035678391959798996,1.2067926406393288e-7,0.057302349508854045
0.0036180904522613066,1.2067926406393288e-7,0.052254744897558617
0.0036683417085427135,1.2067926406393288e-7,0.04736910040164584
0.0037185929648241205,1.2067926406393288e-7,0.04264452995102541
0.0037688442211055275,1.2067926406393288e-7,0.038084464238034126
0.003819095477386935,1.2067926406393288e-7,0.033688116946111187
0.003869346733668342,1.2067926406393288e-7,0.029459398045865417
0.003919597989949748,1.2067926406393288e-7,0.02539984318040853
0.003969849246231155,1.2067926406393288e-7,0.0215154759028564
0.004020100502512563,1.2067926406393288e-7,0.017815095615856355
0.00407035175879397,1.2067926406393288e-7,0.014312751079556426
0.004120603015075377,1.2067926406393288e-7,0.011036781677665855
0.004170854271356784,1.2067926406393288e-7,0.008118054122112197
0.004221105527638191,1.2067926406393288e-7,0.012027174312819707
0.004271356783919598,1.2067926406393288e-7,0.015846171699961806
0.004321608040201005,1.2067926406393288e-7,0.019563615215644026
0.004371859296482412,1.2067926406393288e-7,0.023181367814139372
0.004422110552763819,1.2067926406393288e-7,0.02670098884785822
0.004472361809045226,1.2067926406393288e-7,0.030124510702456225
0.004522613065326633,1.2067926406393288e-7,0.033453448983799025
0.00457286432160804,1.2067926406393288e-7,0.036689615353379085
0.004623115577889447,1.2067926406393288e-7,0.03983459220177163
0.004673366834170854,1.2067926406393288e-7,0.04288988286126716
