t,L,x
0.0021608040201005025,0.0029081632653061226,0.09713160351737699
0.0022110552763819095,0.0029081632653061226,0.09931147808760803
0.0022613065326633165,0.0029081632653061226,0.10149351668578212
0.0023115577889447235,0.0029081632653061226,0.10367871762059207
0.0023618090452261304,0.0029081632653061226,0.10586816588355101
0.002412060301507538,0.0029081632653061226,0.10806336038575835
0.002462311557788945,0.0029081632653061226,0.11026590779219451
0.002512562814070352,0.0029081632653061226,0.11247790700468793
0.0025628140703517588,0.0029081632653061226,0.1147021429574983
0.0026130653266331657,0.0029081632653061226,0.11694184342537849
0.0026633165829145727,0.0029081632653061226,0.11920193875542735
0.0027135678391959797,0.0029081632653061226,0.12148875115165048
0.002763819095477387,0.0029081632653061226,0.12381148807277961
0.002814070351758794,0.0029081632653061226,0.12618535932519373
0.002864321608040201,0.0029081632653061226,0.12863385916728565
0.002914572864321608,0.0029081632653061226,0.13120417481712937
0.002964824120603015,0.0029081632653061226,0.13400094048104413
0.003015075376884422,0.0029081632653061226,0.13734727754610346
0.003065326633165829,0.0029081632653061226,0.14325327161022053
0.0031155778894472364,0.0029081632653061226,0.5352053407535714
0.0031658291457286433,0.0029081632653061226,0.531176706142851
0.0032160804020100503,0.0029081632653061226,0.5270906400643547
0.0032663316582914573,0.0029081632653061226,0.5229408637608034
0.0033165829145728643,0.0029081632653061226,0.518720254366863
0.0033668341708542712,0.0029081632653061226,0.514418722402021
0.003417085427135678,0.0029081632653061226,0.5100284607223864
0.0034673366834170856,0.0029081632653061226,0.5055376444236999
0.0035175879396984926,0.0029081632653061226,0.5009296588167197
0.0035678391959798996,0.0029081632653061226,0.49618976407735726
0.0036180904522613066,0.0029081632653061226,0.49129753471166293
0.0036683417085427135,0.0029081632653061226,0.4862224149980901
0.0037185929648241205,0.0029081632653061226,0.48093356905908863
0.0037688442211055275,0.0029081632653061226,0.475382677262884
0.003819095477386935,0.0029081632653061226,0.46950652393392894
0.003869346733668342,0.0029081632653061226,0.4632161120260612
0.003919597989949748,0.0029081632653061226,0.4563720005889865
0.003969849246231155,0.0029081632653061226,0.44873355382025637
0.004020100502512563,0.0029081632653061226,0.4398478670503418
0.00407035175879397,0.0029081632653061226,0.42857881412372034
0.004120603015075377,0.0029081632653061226,0.4094600587496587
0.004170854271356784,0.0029081632653061226,0.004711037071166061
0.004221105527638191,0.0029081632653061226,0.0070901221246178646
0.004271356783919598,0.0029081632653061226,0.009461120600389093
0.004321608040201005,0.0029081632653061226,0.011824143964753535
0.004371859296482412,0.0029081632653061226,0.014179292582663287
0.004422110552763819,0.0029081632653061226,0.016526696794981113
0.004472361809045226,0.0029081632653061226,0.018866459851960712
0.004522613065326633,0.0029081632653061226,0.02119870036524662
0.00457286432160804,0.0029081632653061226,0.023523542975935473
0.004623115577889447,0.0029081632653061226,0.025841099061769464
0.004673366834170854,0.0029081632653061226,0.02815150431260867
0.004723618090452261,0.0029081632653061226,0.030454874543811575
0.004773869346733669,0.0029081632653061226,0.032751327303001704
0.004824120603015076,0.0029081632653061226,0.03504101848933747
0.004874371859296483,0.0029081632653061226,0.03732404866230735
0.00492462311557789,0.0029081632653061226,0.03960058318537621
0.004974874371859297,0.0029081632653061226,0.04187074243007273
0.005025125628140704,0.0029081632653061226,0.04413466472135876
0.005075376884422111,0.0029081632653061226,0.04639251062969373
0.0051256281407035175,0.0029081632653061226,0.04864443280612635
0.0051758793969849245,0.0029081632653061226,0.05089055393363295
0.0052261306532663315,0.0029081632653061226,0.05313108015077586
0.0052763819095477385,0.0029081632653061226,0.055366138742939636
0.0053266331658291454,0.0029081632653061226,0.057595912851594926
0.005376884422110552,0.0029081632653061226,0.05982058788971557
0.005427135678391959,0.0029081632653061226,0.062040347933613425
0.005477386934673367,0.0029081632653061226,0.06425538607168833
0.005527638190954774,0.0029081632653061226,0.0664659071473964
0.005577889447236181,0.0029081632653061226,0.06867212663239705
0.005628140703517588,0.0029081632653061226,0.0708742687192352
0.005678391959798995,0.0029081632653061226,0.0730725662125155
0.005728643216080402,0.0029081632653061226,0.07526728415849526
0.005778894472361809,0.0029081632653061226,0.07745869981368549
0.005829145728643216,0.0029081632653061226,0.0796470913390471
0.005879396984924623,0.0029081632653061226,0.08183278721596224
0.00592964824120603,0.0029081632653061226,0.08401612261775342
0.005979899497487437,0.0029081632653061226,0.08619747298125849
0.006030150753768844,0.0029081632653061226,0.08837724686094658
0.006080402010050251,0.0029081632653061226,0.09055589425294583
0.006130653266331658,0.0029081632653061226,0.09273392553805375
0.006180904522613066,0.0029081632653061226,0.09491188351962031
0.006231155778894473,0.0029081632653061226,0.09709043974762518
0.00628140703517588,0.0029081632653061226,0.09927027761037671
0.006331658291457287,0.0029081632653061226,0.1014522726078959
0.006381909547738694,0.0029081632653061226,0.10363740057019533
0.006432160804020101,0.0029081632653061226,0.10582675668486541
0.006482412060301508,0.0029081632653061226,0.10802183325144131
0.006532663316582915,0.0029081632653061226,0.11022420789999485
0.0065829145728643216,0.0029081632653061226,0.11243602278344657
0.0066331658291457285,0.0029081632653061226,0.11465999494894494
0.0066834170854271355,0.0029081632653061226,0.1168993562075127
0.0067336683417085425,0.0029081632653061226,0.11915903531192769
0.0067839195979899495,0.0029081632653061226,0.12144522796811046
