N,e_x
3.0,1.2144749864690754
4.0,1.2008735365800234
5.0,1.5947029367963568
6.0,1.2303942016554186
7.0,1.2378019509009068
8.0,0.7706521767728632
9.0,0.716053505093522
10.0,0.676958186671134
11.0,0.6330331700911014
12.0,0.5894523420236292
13.0,0.5811522264419412
14.0,0.5558400862283104
15.0,0.5435577063020246
16.0,0.4735929949492003
17.0,0.43700319977303176
18.0,0.0844325723930339
19.0,0.08627301744897525
20.0,0.0798805622993985
21.0,0.07042721212871383
22.0,0.06300131751768617
23.0,0.05710134128443071
24.0,0.05668762169466117
25.0,0.05628078600430157
26.0,0.05576535959811729
27.0,0.05170356478132502
28.0,0.051013416995747574
29.0,0.05113230892580038
30.0,0.05114826384693121
31.0,0.04938855393148796
32.0,0.0490566368188651
33.0,0.049030455866801145
34.0,0.048412378253891684
35.0,0.048323533783781965
36.0,0.04819165472265582
37.0,0.04456568830748995
38.0,0.045051946850287246
39.0,0.019874779546773014
40.0,0.01984292139217175
41.0,0.017585600544628367
42.0,0.013329812072405967
43.0,0.010781578488198386
44.0,0.010193418952730654
45.0,0.010144827715910569
46.0,0.008320965328600818
47.0,0.007752378022068677
48.0,0.007739056954620315
49.0,0.007617356973066199
50.0,0.006047358825809133
51.0,0.006048278284790177
52.0,0.006043752320722765
53.0,0.006050745705364777
54.0,0.006025005238637467
55.0,0.006008628923983522
56.0,0.005946876577563363
57.0,0.005900338630304551
58.0,0.005898573602975908
59.0,0.005898939726892183
60.0,0.005875999647793237
61.0,0.0052434044480493295
62.0,0.005241991301255431
63.0,0.005240986037199547
64.0,0.005218467999196015
65.0,0.005218868066067144
66.0,0.005218735407161779
67.0,0.00521797829951664
68.0,0.005217267351046325
69.0,0.005216923003675962
70.0,0.005215545280253284
71.0,0.005214964799002099
72.0,0.0052082844777646044
73.0,0.005208326346827808
74.0,0.005171743847346632
75.0,0.0051662702018003565
76.0,0.005080134470902065
77.0,0.005079039162869479
78.0,0.005040896770566041
79.0,0.0050411101972819014
80.0,0.005040680471093084
81.0,0.005038522125653298
82.0,0.0050378051863528475
83.0,0.00503777010639789
84.0,0.005037789420267663
85.0,0.005037791252231065
86.0,0.0010890437166193496
87.0,0.0010890333288532863
88.0,0.0010889858792467104
89.0,0.0010806511895074225
90.0,0.0010804804817507257
91.0,0.0010804704802760707
92.0,0.001080422445418947
93.0,0.0010804213807599895
94.0,0.0010783011288441275
95.0,0.0010759712538121755
96.0,0.0010747604820056005
97.0,0.0010747617181914402
98.0,0.0010330773362897242
99.0,0.001025165911379806
100.0,0.0010251519371845923
101.0,0.0010251527972932018
102.0,0.0010251540473251207
103.0,0.0010251250953987815
104.0,0.0010251224706857589
105.0,0.001025118227277072
106.0,0.00015222868146794985
107.0,0.00015223827266284094
108.0,0.00015219606342937382
109.0,0.00014970230967800626
110.0,0.0001497096997526461
111.0,0.00014930328037608592
112.0,0.00014864413008999292
113.0,0.00014775566901298082
114.0,6.0671778535754604e-5
115.0,6.0567191208983615e-5
116.0,5.1659950035584254e-5
117.0,5.162047044881908e-5
118.0,5.161773405032404e-5
119.0,5.1546650197121544e-5
120.0,5.154891150286939e-5
121.0,4.2995638553387546e-5
122.0,4.29947146475232e-5
123.0,4.300510526480352e-5
124.0,4.292116897836664e-5
125.0,4.2910114481672644e-5
126.0,4.258115535670808e-5
127.0,4.257870132814816e-5
128.0,4.255647736031683e-5
129.0,4.2541185697322724e-5
130.0,4.2478067179972064e-5
131.0,3.608596679569865e-5
132.0,3.608287287996168e-5
133.0,3.6064275086771645e-5
134.0,3.601828204443198e-5
135.0,3.596318218068527e-5
136.0,3.287861179768677e-5
137.0,3.287486842592569e-5
138.0,3.2877579714961335e-5
139.0,3.138074222810734e-5
140.0,3.0439514542785005e-5
141.0,3.0437367018411644e-5
142.0,3.0433867743224973e-5
143.0,3.0435972067523886e-5
144.0,3.043843213403381e-5
145.0,3.045043629722896e-5
146.0,1.310697300992158e-5
147.0,1.3106150952468244e-5
148.0,1.354361353669658e-5
149.0,1.309332797388994e-5
150.0,1.3052457072496503e-5
151.0,1.3046737299888142e-5
152.0,1.304035834518335e-5
153.0,1.3021655546633683e-5
154.0,1.272563806367842e-5
155.0,1.2727343490827761e-5
156.0,1.2731468752020232e-5
157.0,1.2726798360391958e-5
158.0,1.2502074581082195e-5
159.0,1.2357943768830713e-5
160.0,1.2056812559335199e-5
161.0,1.2056224532116469e-5
162.0,1.2057301813566879e-5
163.0,1.205562178565737e-5
164.0,1.205741495272497e-5
165.0,1.2057096346838358e-5
166.0,1.2036150516997459e-5
167.0,1.2031645724765076e-5
168.0,1.1648916078266444e-5
169.0,1.1599557028771689e-5
170.0,1.1060511660651767e-5
171.0,1.1021225164542652e-5
172.0,1.102290704203542e-5
173.0,1.1024086053636061e-5
174.0,1.102226070911311e-5
175.0,1.102325165644609e-5
176.0,1.1021140707345244e-5
177.0,1.1015959714314018e-5
178.0,1.1015767731196013e-5
179.0,1.1012974753998767e-5
180.0,1.1012790643804634e-5
181.0,1.1011692630555737e-5
182.0,1.1008712538957716e-5
183.0,1.1008586794811128e-5
184.0,1.0991434422057172e-5
185.0,1.0990311779355618e-5
186.0,1.0991129489932894e-5
187.0,1.0970974727140542e-5
188.0,1.097238402335724e-5
189.0,1.0878642327266822e-5
190.0,1.0878325742047266e-5
191.0,1.087301010786279e-5
192.0,1.0867814264065214e-5
193.0,1.0866118477048761e-5
194.0,1.0864016685738255e-5
195.0,1.0865597207531287e-5
196.0,1.0863739460482234e-5
197.0,1.0864425468256373e-5
198.0,1.0865598335730053e-5
199.0,1.086372392560015e-5
