N,e_xt
9.0,1.2459728367869491
10.0,1.2622231286134549
11.0,1.206414077112267
12.0,0.9366912255056475
13.0,0.5237789026867123
14.0,0.5071487877392117
15.0,0.445349921022374
16.0,0.45576015822106797
17.0,0.4394607420570562
18.0,0.4176944948852902
19.0,0.4176958289284933
20.0,0.47393509082990176
21.0,0.4420904801657611
22.0,0.39248215688723465
23.0,0.3884997264477625
24.0,0.37719029561066614
25.0,0.38698961525971026
26.0,0.38774850605318134
27.0,0.39835713930331784
28.0,0.3995117254855335
29.0,0.3406027754140367
30.0,0.35743546624342654
31.0,0.35676584390022653
32.0,0.35311354010018076
33.0,0.3529842419503877
34.0,0.35270565129951337
35.0,0.3438290300873176
36.0,0.350372596444398
37.0,0.34562519033473954
38.0,0.3434819224653104
39.0,0.34227613737210766
40.0,0.3405463136196067
41.0,0.34061348389783136
42.0,0.3407053461755921
43.0,0.34067355770321367
44.0,0.3400199701539231
45.0,0.34014491183263446
46.0,0.34013990492029905
47.0,0.3168210395028501
48.0,0.3171953465018642
49.0,0.3161516612988205
50.0,0.3077827436975185
51.0,0.30498013727843026
52.0,0.3033261235629343
53.0,0.30292811795079194
54.0,0.30255501192043155
55.0,0.30152428023171557
56.0,0.3015007104784465
57.0,0.30152782843067455
58.0,0.30151549393437466
59.0,0.2972397040668864
60.0,0.28621050271476356
61.0,0.28620485322078926
62.0,0.24391890453465787
63.0,0.24254522772386072
64.0,0.24288816176731085
65.0,0.24282164043974422
66.0,0.242175914658699
67.0,0.24153808913836652
68.0,0.22557344771872118
69.0,0.227424645727821
70.0,0.24130040591407623
71.0,0.241291252915858
72.0,0.24122618678558275
73.0,0.24103865408694414
74.0,0.24065465403850497
75.0,0.24085274679809943
76.0,0.23807638454923147
77.0,0.23853594452375088
78.0,0.23798175771706323
79.0,0.2204915946309117
80.0,0.20411186720729377
81.0,0.20365041968537523
82.0,0.20234926006766435
83.0,0.19594607152215227
84.0,0.19601583564225702
85.0,0.19580392804744054
86.0,0.11603301025035036
87.0,0.11580001707376968
88.0,0.11576097339298382
89.0,0.11503097729760299
90.0,0.11514310791765126
91.0,0.11475205235296956
92.0,0.11462315641200299
93.0,0.11464885954519669
94.0,0.11447485780319816
95.0,0.11288108772915377
96.0,0.11205760792538362
97.0,0.1120586435988466
98.0,0.11206120670808714
99.0,0.11150429587524371
100.0,0.1085092444960603
101.0,0.10854060959243386
102.0,0.10812285557502262
103.0,0.10815524151552122
104.0,0.1080687879107309
105.0,0.1072947253190499
106.0,0.10732055696465513
107.0,0.10729743955639125
108.0,0.10726478901981536
109.0,0.10440100196635418
110.0,0.10581394080380976
111.0,0.1050935305110603
112.0,0.1056011725055381
113.0,0.10786261381109595
114.0,0.10764859788604672
115.0,0.10743160423277923
116.0,0.10735276821498732
117.0,0.10740510334408467
118.0,0.10740892844688935
119.0,0.10742561891920743
120.0,0.1072043958873173
121.0,0.10681687831479567
122.0,0.10699763732097912
123.0,0.10702440210081529
124.0,0.10553849294881122
125.0,0.10557491363033361
126.0,0.10544065918748953
127.0,0.1049146186566336
128.0,0.10494846005686599
129.0,0.10483454000839133
130.0,0.10381333393519171
131.0,0.10116477949783263
132.0,0.10103462326609264
133.0,0.10117843196069239
134.0,0.10140252956110705
135.0,0.1014253235851383
136.0,0.10132252835028141
137.0,0.10088746502291471
138.0,0.10055389528545083
139.0,0.09924224533621694
140.0,0.09922998023289514
141.0,0.09927593035609487
142.0,0.09809677192944423
143.0,0.09841663786396078
144.0,0.09834135835970975
145.0,0.0988799524334254
146.0,0.09844283086420917
147.0,0.09846780040524912
148.0,0.0989869407631845
149.0,0.09899781352426905
150.0,0.09877743685353621
151.0,0.09877759510754948
152.0,0.09888509657560324
153.0,0.0975758319767159
154.0,0.09753171245399962
155.0,0.09741899685191306
156.0,0.09742351962683424
157.0,0.09738184681044945
158.0,0.09775115788685901
159.0,0.09715497819559216
160.0,0.09715534554009378
