N,e_x
3.0,1.2443275716349653
4.0,1.0484354688469562
5.0,1.1654985374027946
6.0,0.8377571572922701
7.0,0.7606978518296623
8.0,0.8229734357075399
9.0,0.8444695488716009
10.0,0.8359317519890337
11.0,0.8532086343951041
12.0,0.8495145159711139
13.0,0.8588304882075677
14.0,0.8095789586981695
15.0,0.7778258096378514
16.0,0.7792732038840847
17.0,0.7573161827372976
18.0,0.7587751189716226
19.0,0.759727734289586
20.0,0.7558731448675295
21.0,0.733460040983584
22.0,0.7352868907913379
23.0,0.7401637975869431
24.0,0.7418488580684645
25.0,0.7255471833310816
26.0,0.5915803762370601
27.0,0.5954765977817557
28.0,0.595662306342542
29.0,0.5987213965805902
30.0,0.604551624284789
31.0,0.6041391395976643
32.0,0.6042123085591505
33.0,0.604374998692643
34.0,0.6038802605433915
35.0,0.603996752012004
36.0,0.5986062772468387
37.0,0.5993606534370114
38.0,0.5991856114900964
39.0,0.5990049870962962
40.0,0.5983084092970313
41.0,0.5706994831713338
42.0,0.579163873732343
43.0,0.5419219986501692
44.0,0.5422056214060641
45.0,0.5441840529648339
46.0,0.5441510193661467
47.0,0.5440978562117063
48.0,0.4840605663783326
49.0,0.48405726750842604
50.0,0.4699588675480093
51.0,0.46986421830277536
52.0,0.4761890099759725
53.0,0.47620013042320836
54.0,0.4760540738994245
55.0,0.4760654437614269
56.0,0.4761617120016969
57.0,0.47513860304215555
58.0,0.475156557003341
59.0,0.4792964408368454
60.0,0.47930477532516336
61.0,0.4844361282467131
62.0,0.4778477017016158
63.0,0.4780493564768893
64.0,0.47264614260227883
65.0,0.4673268591678766
66.0,0.46734416903868087
67.0,0.4673559792252141
68.0,0.46713862236969167
69.0,0.38511240382822715
70.0,0.38516015781465185
71.0,0.38493308681581556
72.0,0.38494615895031153
73.0,0.36982731084139064
74.0,0.36141476102312986
75.0,0.361430327995773
76.0,0.36145797078303865
77.0,0.36256381838382346
78.0,0.3637220844744059
79.0,0.3637766875763017
80.0,0.37019930512253907
81.0,0.3632028428862839
82.0,0.2996296707212288
83.0,0.2987174105054564
84.0,0.2987166966152006
85.0,0.2956777888839267
86.0,0.2956765305473453
87.0,0.29677111068578976
88.0,0.3515238745256227
89.0,0.3483086834593385
90.0,0.34822599001987103
91.0,0.3482262504648408
92.0,0.34822608253900644
93.0,0.34822347967714107
94.0,0.34821660872350385
95.0,0.3482286965043349
96.0,0.32056128391926336
97.0,0.320562256956578
98.0,0.3205618244680193
99.0,0.32056165981349755
100.0,0.32055791041616244
101.0,0.32055778984108146
102.0,0.3205576485889003
103.0,0.3205578304804695
104.0,0.3205567560499255
105.0,0.3199894098822743
106.0,0.31998962294438904
107.0,0.31998961979161306
108.0,0.31997060870996225
109.0,0.3334792296916851
110.0,0.33347917788847237
111.0,0.23148426068004607
112.0,0.23148441764919025
113.0,0.23148277363229622
114.0,0.24662198995970938
115.0,0.24662128507483094
116.0,0.24662134358335308
117.0,0.24447118414541918
118.0,0.24447122008597288
119.0,0.24446960744183666
120.0,0.24445744074966336
121.0,0.24445320153486147
122.0,0.24445324194922194
123.0,0.24445327573090242
124.0,0.24382700839524368
125.0,0.2438195843279377
126.0,0.2454480065030397
127.0,0.24545177730523204
128.0,0.24560951615790877
129.0,0.24561385417714
130.0,0.24560467684869636
131.0,0.24559831119347264
132.0,0.24559322657122212
133.0,0.24559495192778302
134.0,0.24549668443891726
135.0,0.24441389650764558
136.0,0.24440703848825254
137.0,0.24615259865727485
138.0,0.2461562681453931
139.0,0.2460532072543697
140.0,0.24643752687289425
141.0,0.24643250023779223
142.0,0.23998542006637402
143.0,0.239988985106662
144.0,0.23998427008259177
145.0,0.23998819389623655
146.0,0.2399918841093117
147.0,0.23998692695945043
148.0,0.23998263526811864
149.0,0.2399861450080581
150.0,0.23998967527018786
151.0,0.23999307368761516
152.0,0.23927418800591455
153.0,0.22024303736209438
154.0,0.22024560771875418
155.0,0.22013919129871143
156.0,0.22014211355730684
157.0,0.22013852431627956
158.0,0.22013514296267878
159.0,0.2201266204451009
160.0,0.21997124348257308
161.0,0.22001714488120522
162.0,0.22001363858159778
163.0,0.2200162853849801
164.0,0.21998144440394274
165.0,0.21997723002200473
166.0,0.21997416453844604
167.0,0.2199702854135645
168.0,0.21997286616610692
169.0,0.21996703074703627
170.0,0.22335280911827252
171.0,0.2233546059529062
172.0,0.22335136768352276
173.0,0.11184902606004406
174.0,0.11184874974609402
175.0,0.11184896023429118
176.0,0.11184870972440547
177.0,0.11184662097473315
178.0,0.11184680570662615
179.0,0.11184599119055584
180.0,0.11092082299431227
181.0,0.11092055166892177
182.0,0.11092080306230016
183.0,0.1109205417773525
184.0,0.1109207729567987
185.0,0.11092101365774515
186.0,0.11092124046100216
187.0,0.11092152117235282
188.0,0.11092131968058196
189.0,0.11092159028167826
190.0,0.11092183054932103
191.0,0.1109216566740344
192.0,0.11092145932623194
193.0,0.10812685912507505
194.0,0.10812707136652228
195.0,0.10812454481568652
196.0,0.10812440399206634
197.0,0.10811062185635097
198.0,0.10811080146092995
199.0,0.10811064066543116
