N,e_tauit
3.0,0.050617167591491215
4.0,0.06329681101558411
5.0,0.09262179228858995
6.0,0.05710739548153599
7.0,0.04727032074679577
8.0,0.04825980744921248
9.0,0.3053302838668154
10.0,0.17213452175446978
11.0,0.11145562516269314
12.0,0.09308914966795086
13.0,0.09048068798126195
14.0,0.16043139743712412
15.0,0.16297108757016598
16.0,0.17016314739989538
17.0,0.4424960600401172
18.0,0.11954416187333193
19.0,0.1192519873631464
20.0,0.13561679121263384
21.0,0.15377904311028573
22.0,0.32159212594101466
23.0,0.7112026154595884
24.0,0.019993511884609197
25.0,0.012886202191626442
26.0,0.03159367261891146
27.0,0.020104545098341996
28.0,0.14652103268433334
29.0,0.04492378218057258
30.0,0.04524821394788891
31.0,0.053843100556086695
32.0,0.0540812218380058
33.0,0.05397907684518143
34.0,0.15564005132546535
35.0,0.12488930003527592
36.0,0.08669144101383595
37.0,0.05455451920843538
38.0,0.04950268144582247
39.0,0.09564323797344132
40.0,0.09180551409465595
41.0,0.061163610982556633
42.0,0.008468839350826683
43.0,0.0048160860869418485
44.0,0.0037927931745314414
45.0,0.003273846606853195
46.0,0.005910283386431635
47.0,0.006852206810842792
48.0,0.002159012454499749
49.0,0.004261085929300565
50.0,0.009424402234660921
51.0,0.00974242253809787
52.0,0.010125497519711509
53.0,0.010215384990159247
54.0,0.010377049918186948
55.0,0.004597767071993529
56.0,0.002047381524925453
57.0,0.0019790694614791058
58.0,0.0020060471711701154
59.0,0.0011837266462071656
60.0,0.005861272806066858
61.0,0.005465879334424847
62.0,0.014717464327098716
63.0,0.014580652033782669
64.0,0.02049576944409822
65.0,0.020495542308136685
66.0,0.017168537833525753
67.0,0.0175414917632411
68.0,0.01983272100089363
69.0,0.020142732820727535
70.0,0.0073403748981565025
71.0,0.008009543258863577
72.0,0.007472583150836624
73.0,0.007465349412999828
74.0,0.007044552331576524
75.0,0.007748912264205657
76.0,0.0036442995755381633
77.0,0.0036560457669065267
78.0,0.003580030613866225
79.0,0.0035785731804357356
80.0,0.003087507386839265
81.0,0.00345083053648803
82.0,0.00344306617604467
83.0,0.0034440672833618547
84.0,0.002855133165388847
85.0,0.002309804760663701
86.0,0.0023111601991988814
87.0,0.002249112462658624
88.0,0.0020517817334607764
89.0,0.0016705376225345009
90.0,0.0016588249330429842
91.0,0.0014420964964615972
92.0,0.0014773649303828193
93.0,0.0014561947229948656
94.0,0.001454588118418864
95.0,0.0014915610792723463
96.0,0.00127963239191032
97.0,0.0012554171214882754
98.0,0.0011600625360481003
99.0,0.0004268117062071696
100.0,0.00043077653130987127
101.0,0.0004135356918820322
102.0,0.00042791914758796693
103.0,0.0004718356815827435
104.0,0.0004621806577915209
105.0,0.0004591601365145578
106.0,0.0004588227716554774
107.0,0.0007137889437102136
108.0,0.0007043091653932922
109.0,0.0007044332241723837
110.0,0.0006569538234261654
111.0,0.0006570209404930899
112.0,0.0006570234189686501
113.0,0.0005677598414746248
114.0,0.0005621977010784371
115.0,0.000993597993215717
116.0,0.0009324004393667597
117.0,0.0009124615274879997
118.0,0.000921836517402552
119.0,0.000845141617082825
120.0,0.0008551289697704698
121.0,0.0009466223427156253
122.0,0.0017812549990789935
123.0,0.0015491873028294404
124.0,0.001781579165792847
125.0,0.0017815787012588837
126.0,0.0017504759507690852
127.0,0.0017504781930767774
128.0,0.0017230274658298177
129.0,0.0011490900655699487
130.0,0.0011549518483928174
131.0,0.0011664319920385486
132.0,0.0011575112972542062
133.0,0.0011620865317494157
134.0,0.0011803900512888372
135.0,0.0012162717332705201
136.0,0.0012162938032134816
137.0,0.0012197756090578263
138.0,0.0012013631574755812
139.0,0.001203129621119607
140.0,0.0012007507047345077
141.0,0.0011707001932914321
142.0,0.0011690833458201436
143.0,0.0011676681515634306
144.0,0.0011705145774618224
145.0,0.0011893661981186533
146.0,0.0011894483671036574
147.0,0.0006661107367052249
148.0,0.0006519845486549029
149.0,0.0006523397016478368
150.0,0.0005727915880212043
151.0,0.00043732565776242023
152.0,0.00043731210388920017
153.0,0.000357624843806857
154.0,0.0003530155530621469
155.0,0.0003800456219339593
156.0,0.0003800452681726009
157.0,0.00037692738755037546
158.0,0.00027272971519890215
159.0,0.0002727372422788776
160.0,0.0001662427844081126
161.0,0.00016623938937983574
162.0,0.00016318110863433222
163.0,0.00017162503341864747
164.0,0.00017776882281483506
165.0,0.00018052450094303938
166.0,0.0001805060723551058
167.0,0.0001505446149125597
168.0,0.00015123719851568471
169.0,0.00012244978824266564
170.0,0.00012244870047892193
171.0,0.00012614527578900446
172.0,0.00010751062287162042
173.0,0.00010747790582496954
174.0,0.00010679547041262766
175.0,0.00010529207838368612
176.0,0.00010530580668169639
177.0,9.293985865316695e-5
178.0,0.0005040819982926849
179.0,0.0004981606426938198
180.0,0.0005001581341013657
181.0,0.00018035857837411738
182.0,0.0002096404464557631
183.0,0.00021172055117203435
184.0,0.00021673050571095732
185.0,0.0001982794613560372
186.0,0.00019834070277286955
187.0,0.00021037263695593576
188.0,0.0002094559682978674
189.0,0.00019430264350710544
190.0,0.00019922444140464484
191.0,0.0001941289898109083
192.0,0.00019450946966959298
193.0,0.0001439875814236518
194.0,0.0001262413139609433
195.0,0.000118172697757367
196.0,0.0001024241068217522
197.0,0.0003075045406976384
198.0,0.00030838968227383867
199.0,0.00030910503831370605
