N,e_x
3.0,1.2104151669640617
4.0,1.229528504511488
5.0,1.251134795139314
6.0,1.0245685289936692
7.0,1.0346764794781194
8.0,0.5394531610298674
9.0,0.7915958053651301
10.0,0.7955975993802232
11.0,0.8084027860168805
12.0,0.7938732766613283
13.0,0.8027773665930941
14.0,0.7398689890334456
15.0,0.5164558497905612
16.0,0.5051607200704727
17.0,0.484228065858274
18.0,0.3684075325006229
19.0,0.36713980538592217
20.0,0.1559497914992
21.0,0.1557885453957721
22.0,0.1553938248448423
23.0,0.15340189484777164
24.0,0.14692430483047952
25.0,0.14606348849132006
26.0,0.14614017695779055
27.0,0.14590616372844623
28.0,0.15130632357100213
29.0,0.15113049568742817
30.0,0.1501709879020064
31.0,0.14745678922426317
32.0,0.147158572985574
33.0,0.14056971972040916
34.0,0.14038811832042744
35.0,0.14034567705347428
36.0,0.1400549509947737
37.0,0.05464374401222147
38.0,0.04997600373518006
39.0,0.049957724901891834
40.0,0.04950201664719177
41.0,0.04918891542857017
42.0,0.04786086381590395
43.0,0.04778595347159062
44.0,0.04427502722891601
45.0,0.04402913540412355
46.0,0.0439694461646712
47.0,0.04396753286526932
48.0,0.04394211120487915
49.0,0.040038582754357975
50.0,0.03977653549263929
51.0,0.03978003212365926
52.0,0.03977819263558148
53.0,0.039778649159734385
54.0,0.039136217090256484
55.0,0.039134959375330174
56.0,0.039127373034788464
57.0,0.03909679940722443
58.0,0.039043463409061854
59.0,0.03904292918301032
60.0,0.039042093069961516
61.0,0.008069641916481993
62.0,0.007987106025018948
63.0,0.007985641471963003
64.0,0.007985927741577411
65.0,0.007974880831631781
66.0,0.00781344504614681
67.0,0.006271242819398104
68.0,0.006076811663204996
69.0,0.0058578577791403375
70.0,0.005856769070196471
71.0,0.005857601088468157
72.0,0.003016336359497534
73.0,0.0030174771320895842
74.0,0.003016648838284074
75.0,0.0030097310282781614
76.0,0.003009905728256231
77.0,0.0029887815481835917
78.0,0.002989556095422459
79.0,0.0029902845952953947
80.0,0.0029914606914917432
81.0,0.0029676039796758245
82.0,0.0029685136679891105
83.0,0.002969088807005626
84.0,0.0029647537792610924
85.0,0.002962803693055392
86.0,0.0030383681715493048
87.0,0.0030380983329976437
88.0,0.001701307044097387
89.0,0.0017015753131728296
90.0,0.001702269584617682
91.0,0.0017001085094078341
92.0,0.0014578218312760846
93.0,0.0013242967383702098
94.0,0.0012563695012123314
95.0,0.0011696060153770797
96.0,0.0004580316903126152
97.0,0.00044028216142188954
98.0,0.00044012120531458475
99.0,0.0004398319507064438
100.0,0.0004301381645913916
101.0,0.000408844968138857
102.0,0.00039878623809444253
103.0,0.0003987745504319056
104.0,0.0003490686705408513
105.0,0.0003490937508453453
106.0,0.00034915292842557463
107.0,0.0003390468111544538
108.0,0.00033898398962495154
109.0,0.00031574030712596
110.0,0.00031575200100632673
111.0,0.000315810485365788
112.0,0.0003106955588243152
113.0,0.0003106360078187539
114.0,0.0003107249194003788
115.0,0.0003087682812558483
116.0,0.00030881846774260293
117.0,0.0003088310769191925
118.0,0.00026819269244861087
119.0,0.0002681631616884123
120.0,0.00026822394793579935
121.0,0.0002673120111914895
122.0,0.0002668077173904475
123.0,0.0002667077958194396
124.0,0.0002667867442239254
125.0,0.0002592376655293972
126.0,0.0002592927419683734
127.0,0.00025934635508048344
128.0,0.000258401601726684
129.0,0.0002570371487467174
130.0,0.0002570837189675006
131.0,0.00025710696261291684
132.0,0.00025716705819353835
133.0,0.0002570912027943701
134.0,0.0002565150783044459
135.0,0.0002564241693018651
136.0,0.00025647386333676347
137.0,0.0002563386827838667
138.0,0.0002563029174926132
139.0,0.0002563020296831316
140.0,0.0002565448456374526
141.0,0.0002564982087846017
142.0,0.000256587483122818
143.0,0.00025671732587368616
144.0,0.0002568138993020844
145.0,0.0002568486665814611
146.0,0.00025689165207610874
147.0,0.0002820583093032601
148.0,0.0002802662311365851
149.0,0.00019305841826972695
150.0,0.00019303384642679693
151.0,0.0001932311424146192
152.0,0.00019318553717082197
153.0,0.00019314660933980552
154.0,0.0001906752859707074
155.0,0.00019059138957829532
156.0,0.0001905250763811415
157.0,0.00019054281882460592
158.0,0.0001910378569295524
159.0,0.0001911239541321578
160.0,0.00019109104689246545
161.0,0.0001913672114142657
162.0,0.00019130920409360583
163.0,0.00019134277622711817
164.0,0.00019128839771353045
165.0,0.0001911839278242664
166.0,0.00019123852662562743
167.0,0.0001912355763519023
168.0,0.00019116485567710978
169.0,0.00019101573013879244
170.0,0.00018991075713589999
171.0,0.00019016459570021574
172.0,0.00018993059283926568
173.0,0.000189965516531248
174.0,0.00019716949522690673
175.0,0.00016916471237363572
176.0,0.0001691765604676264
177.0,0.00016919418852500055
178.0,0.0001691506657799922
179.0,0.00016952941883454964
180.0,0.00016953818696327353
181.0,0.00016952023490861628
182.0,0.00016952934801370834
183.0,0.0001609654247083705
184.0,0.0001610930746757913
185.0,0.0001610111242072085
186.0,0.00016099094019656968
187.0,0.00016152452119642892
188.0,0.00016242348327175424
189.0,0.00016244598900833638
190.0,0.00016245326821395065
191.0,0.00016124985128698776
192.0,0.00016124745809785603
193.0,0.00016117085484512508
194.0,0.00016127596475488975
195.0,0.00016131619929328717
196.0,0.00016119687226257275
197.0,0.00016121286218004504
198.0,0.0001613357855604029
199.0,0.00016128293754938096
