N,e_xt
3.0,1.0215351135038684
4.0,0.9606667449565326
5.0,0.869036205460469
6.0,0.8794673923962091
7.0,0.8851230385617445
8.0,0.917419899401632
9.0,0.6851281562107634
10.0,0.32575756075231527
11.0,0.3652947858458093
12.0,0.3606820691815114
13.0,0.3571854110175366
14.0,0.30600130149115157
15.0,0.2449174452047156
16.0,0.23544971777793702
17.0,0.3886153426100319
18.0,0.21062918282782386
19.0,0.15866395405286468
20.0,0.5120814449998323
21.0,0.6414138534787029
22.0,0.28384689270917723
23.0,0.13641825365022742
24.0,0.13436733065177897
25.0,0.14173186510088476
26.0,0.14966123823391372
27.0,0.13859180111292688
28.0,0.13264435797994042
29.0,0.07768876421136776
30.0,0.06319714459900634
31.0,0.06788288829507694
32.0,0.1177155007412068
33.0,0.12520964472113544
34.0,0.11262735514817449
35.0,0.14559100573173586
36.0,0.053926047868317326
37.0,0.04924397179940604
38.0,0.054219161901128445
39.0,0.050189780591194416
40.0,0.04655150644860257
41.0,0.04373683665623121
42.0,0.04239168409485623
43.0,0.02738283914239997
44.0,0.14192176539075507
45.0,0.14469886397056858
46.0,0.14466961381926502
47.0,0.11801153108598166
48.0,0.044934330625351376
49.0,0.14235874471071494
50.0,0.10225885493266723
51.0,0.14746072067921173
52.0,0.1439373259953702
53.0,0.13449013227770254
54.0,0.10229801285392187
55.0,0.10155228227647713
56.0,0.09790311520133306
57.0,0.06982001219021629
58.0,0.06514827196865516
59.0,0.06501173608016693
60.0,0.037610277704501184
61.0,0.037488382238930265
62.0,0.03659200928043018
63.0,0.0395942598971201
64.0,0.039613656536644316
65.0,0.03927691069570711
66.0,0.0397054654508435
67.0,0.039011650719517635
68.0,0.03919755289402427
69.0,0.036747623082352764
70.0,0.03652676693850579
71.0,0.03578823451000832
72.0,0.036333020022722866
73.0,0.04663744001858914
74.0,0.046727448055253924
75.0,0.016027035045526508
76.0,0.02092312538659632
77.0,0.01883029895448848
78.0,0.015256240639421851
79.0,0.015033053454797926
80.0,0.014290392801552232
81.0,0.013607099275520054
82.0,0.02883944655119138
83.0,0.028964144592033163
84.0,0.012525684468535607
85.0,0.01412574163751303
86.0,0.03144003514337466
87.0,0.0314389112610792
88.0,0.03351302068985616
89.0,0.06130646001729494
90.0,0.06143324416744797
91.0,0.030993026048406584
92.0,0.030992822982144612
93.0,0.03138663711071776
94.0,0.029932801963980793
95.0,0.02990883066973149
96.0,0.13139259094011504
97.0,0.13130159964126228
98.0,0.1292857535383562
99.0,0.07837947640850126
100.0,0.010605427686958005
101.0,0.010506097602046698
102.0,0.005088793697222355
103.0,0.005037773880820516
104.0,0.004958805334312256
105.0,0.0049450993586635465
106.0,0.0066731680726452814
107.0,0.006648633146904503
108.0,0.00864892382160283
109.0,0.008643616905534057
110.0,0.011991757625253311
111.0,0.012019366284031168
112.0,0.012043796905588655
113.0,0.01203406845562395
114.0,0.008896554906507842
115.0,0.008895639246779993
116.0,0.009106147189963842
117.0,0.008320775517614263
118.0,0.008195814150823617
119.0,0.008153786869065533
120.0,0.00806396357424968
121.0,0.007924004486617292
122.0,0.012225691807894668
123.0,0.010909762035070731
124.0,0.010902414924463328
125.0,0.0071527980513905794
126.0,0.0071259829628473785
127.0,0.006941390718712564
128.0,0.010153758130253392
129.0,0.010098747006353565
130.0,0.009223740057101516
131.0,0.009228951801378425
132.0,0.009232104079539272
133.0,0.007766441269579227
134.0,0.006650236374630295
135.0,0.007246569034928221
136.0,0.008031158994757764
137.0,0.017868936181805246
138.0,0.018055901250680836
139.0,0.018067634092063276
140.0,0.01806750718431609
141.0,0.018068500210998224
142.0,0.016436064279860493
143.0,0.016438357535843155
144.0,0.01578753214828636
145.0,0.029227170188107564
146.0,0.029227192253914538
147.0,0.02922715344648675
148.0,0.02925649406623552
149.0,0.012860472069992716
150.0,0.012337383982073315
151.0,0.012337410233007544
152.0,0.012516707583878562
153.0,0.008637815006295844
154.0,0.007921688285940288
155.0,0.004103203993165433
156.0,0.003950111401981141
157.0,0.003949064527467106
158.0,0.004179648484400088
159.0,0.004605236391081136
160.0,0.004604965925157592
161.0,0.004012320293304764
162.0,0.0035134578417075394
163.0,0.0031976447069591795
164.0,0.0032569021866911863
165.0,0.0028123085829008135
166.0,0.0028058809422218597
167.0,0.0028294996491906705
168.0,0.0028806045575819265
169.0,0.0028799083914370135
170.0,0.002792313233104857
171.0,0.004449743480857625
172.0,0.004453936742226127
173.0,0.004455645098316287
174.0,0.0075661411513723445
175.0,0.007453455100912749
176.0,0.007453923969438
177.0,0.007453994549051995
178.0,0.007378573925081472
179.0,0.007379050575153781
180.0,0.007325412242477187
181.0,0.007325184081800191
182.0,0.007325180281977279
183.0,0.007325232160246136
184.0,0.007184069905741521
185.0,0.007184198195820578
186.0,0.007189605041180238
187.0,0.00719275679154142
188.0,0.007186531995567458
189.0,0.006664308292546228
190.0,0.006545914064022849
191.0,0.006551416423142924
192.0,0.006553156010106492
193.0,0.006553268588790047
194.0,0.006802740189688589
195.0,0.006802745542661791
196.0,0.00680248697121487
197.0,0.006802485485692874
198.0,0.005628563320626622
199.0,0.005628472310282905
