N,e_xt
9.0,1.3314922986294395
10.0,1.2877071781419918
11.0,1.2268031051714818
12.0,1.0051384016176448
13.0,0.9924226772871289
14.0,0.9664999184388774
15.0,0.9696974881066677
16.0,0.9495902710222033
17.0,0.9512562196414144
18.0,0.9359583934203483
19.0,0.9309735407580366
20.0,0.9256197717717037
21.0,0.9284815549960919
22.0,0.9260836079818889
23.0,0.9085083231563942
24.0,0.9052060356984161
25.0,0.9075268676681796
26.0,0.4098808310011293
27.0,0.3916866038355272
28.0,0.3834461568496053
29.0,0.3743727917667394
30.0,0.3536766546433296
31.0,0.30900523150073844
32.0,0.30511030615160734
33.0,0.3084042137335177
34.0,0.31282004621409687
35.0,0.30330491454957864
36.0,0.2853499884253244
37.0,0.285584226120968
38.0,0.25141242777543454
39.0,0.24193862960677084
40.0,0.24203689479244048
41.0,0.2419844621450941
42.0,0.2480783708871733
43.0,0.24816936473811102
44.0,0.24809850333992672
45.0,0.24683470650453115
46.0,0.23637709974143895
47.0,0.2295290261026742
48.0,0.2033646444503698
49.0,0.1993333029015746
50.0,0.19934644434073295
51.0,0.19929103442890864
52.0,0.1958408335860094
53.0,0.1998905779280185
54.0,0.19523221308729458
55.0,0.193722026241055
56.0,0.18539045906703577
57.0,0.18997878623764966
58.0,0.18645727754257976
59.0,0.18688332449230433
60.0,0.18538895220123203
61.0,0.18382351814796935
62.0,0.18539322616920786
63.0,0.18407431767528581
64.0,0.16808608118319301
65.0,0.1389342276830554
66.0,0.13419732870600204
67.0,0.1355977809311069
68.0,0.13529012978524743
69.0,0.13971158415981244
70.0,0.14009170374351235
71.0,0.13847488588984774
72.0,0.13726974172214446
73.0,0.1354654716027324
74.0,0.13524334641402502
75.0,0.13373689375834757
76.0,0.1338455579813606
77.0,0.13272333728387908
78.0,0.12732373394394128
79.0,0.12730819383414846
80.0,0.12581999106002656
81.0,0.1259438737939369
82.0,0.12602134496242104
83.0,0.12577903205543733
84.0,0.12303549413283815
85.0,0.12268504937337546
86.0,0.12267394089841929
87.0,0.12241581526597163
88.0,0.12017118036701298
89.0,0.11803376256598548
90.0,0.11729869979819747
91.0,0.11864634153509132
92.0,0.1176501488213641
93.0,0.11728629198280172
94.0,0.11542614452990471
95.0,0.11267731894961183
96.0,0.11182504141251075
97.0,0.10825569289271973
98.0,0.10775789383070392
99.0,0.10776841960866164
100.0,0.10771263973091609
101.0,0.1076910727409373
102.0,0.10795020580927388
103.0,0.1066866368306381
104.0,0.10766323695529
105.0,0.10763047488489691
106.0,0.10681312153204481
107.0,0.10679274312283843
108.0,0.10592963162112225
109.0,0.10594216318860018
110.0,0.0866478224049099
111.0,0.08652118118466029
112.0,0.08500486311507764
113.0,0.08401060940278667
114.0,0.07281869622839618
115.0,0.07206132708433173
116.0,0.06313905477055866
117.0,0.06292525968850884
118.0,0.060421349635558494
119.0,0.06007740286952122
120.0,0.05987987029885837
121.0,0.059910686946777834
122.0,0.05801732639772456
123.0,0.05793221007457965
124.0,0.05779826561007483
125.0,0.05780187072334522
126.0,0.056894540925999985
127.0,0.05686815095545515
128.0,0.05674495662814988
129.0,0.056736467364698846
130.0,0.05647709363329104
131.0,0.056563328996907615
132.0,0.05755716195305002
133.0,0.05723740652623058
134.0,0.05719362703306885
135.0,0.057085718116102975
136.0,0.05708126998295732
137.0,0.057141264413436706
138.0,0.057185901517202216
139.0,0.05681497922657784
140.0,0.05722965547053189
141.0,0.057052939867292006
142.0,0.057054663492295724
143.0,0.05704959617454348
144.0,0.05704245710150513
145.0,0.05536856505502545
146.0,0.05531059390787382
147.0,0.05529297669844848
148.0,0.05529832421276144
149.0,0.054086306177156505
150.0,0.05408132123560411
151.0,0.054212253323567564
152.0,0.05378758794603106
153.0,0.0535734462323661
154.0,0.05354883075040306
155.0,0.05352497912547528
156.0,0.05351371711925925
157.0,0.05340452010139223
158.0,0.0531955098785202
159.0,0.05346023813218728
160.0,0.053578150164111105
161.0,0.05354232136086875
162.0,0.053642695903152494
163.0,0.05364869137245912
164.0,0.048977702871880364
165.0,0.048137367784463495
166.0,0.04810150634926165
167.0,0.04805876088403405
168.0,0.04794576169793035
169.0,0.0461515717902865
170.0,0.04613204701934923
171.0,0.0461119520842807
172.0,0.04611258253049579
173.0,0.046052765519463384
174.0,0.04605260363337825
175.0,0.0434031775818286
176.0,0.04326203110783995
177.0,0.0431198391194217
178.0,0.04307022175380317
179.0,0.043027364334682294
180.0,0.03848884741827151
181.0,0.03787576464402362
182.0,0.037968518334267405
183.0,0.037462512083591804
184.0,0.03734357531735728
185.0,0.03671211743943675
186.0,0.0365784818609049
187.0,0.03715371115388342
188.0,0.0375509184078101
189.0,0.03757562563626511
190.0,0.036620071192219564
191.0,0.03660761510564499
192.0,0.0358249530456493
193.0,0.035064189071689504
194.0,0.035007889872429955
195.0,0.03493192693218885
196.0,0.03480031027472412
197.0,0.036464446818060214
198.0,0.036453689378263765
199.0,0.03646114360334304
200.0,0.03631933847871157
201.0,0.036272476758556625
202.0,0.03527174698986209
203.0,0.03531323316120679
204.0,0.035315856913950026
205.0,0.035324957912386594
206.0,0.03532001128112037
207.0,0.0353412669804768
208.0,0.035276268194682846
209.0,0.03453651502092723
210.0,0.03451219434025934
211.0,0.034491316729882725
212.0,0.03434440771962192
213.0,0.034336484265109345
214.0,0.0343563393935485
215.0,0.03429129847057653
216.0,0.030861043350052034
217.0,0.030864841581345132
218.0,0.030862978501192854
219.0,0.030869520841061114
220.0,0.030867224721381235
221.0,0.030873744702426077
222.0,0.028923317630836404
223.0,0.028902339833107162
224.0,0.02946814510230826
225.0,0.02946986391229585
226.0,0.029455912754511045
227.0,0.02930216261132117
228.0,0.0293013887350961
229.0,0.029294193152148762
230.0,0.029286940347598347
231.0,0.02922623503102114
232.0,0.029241013098962647
233.0,0.029233911881911063
234.0,0.02893594692527777
235.0,0.02882715486889821
236.0,0.02553124809154739
237.0,0.025570663640287757
238.0,0.025583437224913488
239.0,0.02554535680422471
240.0,0.02553488127636215
241.0,0.02549850493134746
242.0,0.025246395901600747
243.0,0.025308156785739357
244.0,0.02530792016087783
245.0,0.0253570176879461
246.0,0.02532725019784434
247.0,0.025247288618964296
248.0,0.02523853429818052
249.0,0.02523642659947894
250.0,0.02470730495566307
251.0,0.024202545886103433
252.0,0.02420030254288791
253.0,0.023714233459139165
254.0,0.023659211566826658
255.0,0.023557723676242332
256.0,0.023553922605824278
257.0,0.023561164307808802
258.0,0.023558787689574957
259.0,0.023518193323505056
260.0,0.023486939751355202
261.0,0.022207719576113717
262.0,0.02220933717561921
263.0,0.02220921600804074
264.0,0.02221481758873851
265.0,0.022767760924148804
266.0,0.02276731069638606
267.0,0.02276592236361468
268.0,0.022767033249946268
269.0,0.022765156104683753
270.0,0.02277359178278649
271.0,0.02276591293060411
272.0,0.022528908400565997
273.0,0.022595364700764904
274.0,0.022591873208860334
275.0,0.021614845548566932
276.0,0.021604070179953264
277.0,0.02159164203671913
278.0,0.021590000346916872
279.0,0.02161458183148185
280.0,0.020655472670375482
281.0,0.02065341946118068
282.0,0.02065365492313584
283.0,0.0206515688906248
284.0,0.020651509897211054
285.0,0.020614568174440906
286.0,0.020664045670953875
287.0,0.020680424283442578
288.0,0.020829996776135385
289.0,0.020830069676652227
290.0,0.02082961039769148
291.0,0.02082974006547458
292.0,0.020829433490050342
293.0,0.020813147327260667
294.0,0.02067329982414205
295.0,0.019031870575449947
296.0,0.019041735868797906
297.0,0.018946244596573753
298.0,0.01885976270619726
299.0,0.0187930734250842
300.0,0.018788157705956633
301.0,0.0187820573715287
302.0,0.018781306998442562
303.0,0.01878120373270701
304.0,0.018773475630147782
305.0,0.018770239321833627
306.0,0.01859883246832808
307.0,0.018599714739342885
308.0,0.01859321167949688
309.0,0.018545363921844474
310.0,0.01851359075470228
311.0,0.018610066725820083
312.0,0.01861147353536569
313.0,0.018378196977851643
314.0,0.01745361748269097
315.0,0.01730805368781638
316.0,0.01730901318975675
317.0,0.01735788870848897
318.0,0.01722773753301232
319.0,0.017227423079221822
320.0,0.017226806262580413
321.0,0.01723381974002442
322.0,0.016701683904816467
323.0,0.016624521828857028
324.0,0.01637152428705769
325.0,0.016370741016109087
326.0,0.016369934868766284
327.0,0.016272866011946652
328.0,0.01623617504009967
329.0,0.01622956977462104
330.0,0.01623238841338914
331.0,0.01623187622654469
332.0,0.016271905679024635
333.0,0.01625685359409216
334.0,0.016269494408540763
335.0,0.016202205296474075
336.0,0.016220659029597077
337.0,0.01622015804089834
338.0,0.016212110983376982
339.0,0.016175700447163262
340.0,0.01617503786495929
341.0,0.016205517906223744
342.0,0.016172472273775804
343.0,0.01616509759647547
344.0,0.016169191059368707
345.0,0.01614492797633742
346.0,0.016106384429598494
347.0,0.016109973101599253
348.0,0.01582733156487743
349.0,0.01579620388282562
350.0,0.015765524241397738
351.0,0.015783467289913148
352.0,0.015885827457188306
353.0,0.016055313549304246
354.0,0.01605831089682395
355.0,0.01602034784385177
356.0,0.01607314650443913
357.0,0.016073794049949575
358.0,0.01588755133484806
359.0,0.015815394824759552
360.0,0.015814673900694912
361.0,0.0158143237677454
362.0,0.015815080088993
363.0,0.015815536726344295
364.0,0.015741166192759712
365.0,0.01562695751200677
366.0,0.015467188297410554
367.0,0.015419144834100776
368.0,0.015487057724646562
369.0,0.01569330080047665
370.0,0.01576123464642886
371.0,0.015833328175172412
372.0,0.01574852582797919
373.0,0.015726570164527227
374.0,0.015771586146007207
375.0,0.015743211070908723
376.0,0.01574389992592643
377.0,0.01573584623790346
378.0,0.01564642914616709
379.0,0.015679543085662027
380.0,0.015664438256176555
381.0,0.015664447544486346
382.0,0.015604358336900498
383.0,0.01560178517788529
384.0,0.015601727812966261
385.0,0.01560562562126855
386.0,0.015605182389063815
387.0,0.01540616021032305
388.0,0.015406762131166665
389.0,0.015399381734588819
390.0,0.015270605004074848
391.0,0.01523755547717598
392.0,0.015259845847363748
393.0,0.015260444739395623
394.0,0.01527167659120497
395.0,0.01535318982058407
396.0,0.01531811728407301
397.0,0.015270077584190914
398.0,0.015171495658361183
399.0,0.015171682619099718
