N,e_xt
3.0,1.2841954934761177
4.0,0.7845523992431358
5.0,0.7886721768806053
6.0,0.7291274651370772
7.0,0.6491597492078756
8.0,0.6406467391792864
9.0,0.6178476740143328
10.0,0.4789748211654448
11.0,0.25795316903600835
12.0,0.24393187742932168
13.0,0.18850449366745786
14.0,0.1599915997601153
15.0,0.13481952873711764
16.0,0.1185936675659289
17.0,0.12747006588492074
18.0,0.0802514883831918
19.0,0.08284356843418088
20.0,0.06694225219491323
21.0,0.06679252913123312
22.0,0.05139602442843809
23.0,0.2352879699757838
24.0,0.03220840560549551
25.0,0.031877476508847355
26.0,0.03132156510707663
27.0,0.03857264401281608
28.0,0.027147411169351567
29.0,0.02737513797851591
30.0,0.02902209745275718
31.0,0.031676318954927424
32.0,0.025295348577456352
33.0,0.05933611258786708
34.0,0.178777175811905
35.0,0.020365458344132642
36.0,0.0491219020152509
37.0,0.057234519643551605
38.0,0.05712952482134095
39.0,0.05921315521916906
40.0,0.05808987844503172
41.0,0.04321401292249663
42.0,0.04291865805485057
43.0,0.012206498886208424
44.0,0.03591904767680928
45.0,0.015695196677175918
46.0,0.015371331136538345
47.0,0.008005236138239995
48.0,0.005581245692957226
49.0,0.015374314887660064
50.0,0.015257827879039851
51.0,0.03859021314754593
52.0,0.038247410853958164
53.0,0.00802801360905972
54.0,0.008379682975878055
55.0,0.009166972834379752
56.0,0.00791599964410358
57.0,0.010330762007658048
58.0,0.006102231026882942
59.0,0.00618557511828496
60.0,0.0061855115107245714
61.0,0.006810408846005755
62.0,0.006301078555694138
63.0,0.004157797075995888
64.0,0.006487979529057643
65.0,0.006559060147543177
66.0,0.006573641071517296
67.0,0.004620619768298745
68.0,0.004614531833863255
69.0,0.004127640672574785
70.0,0.004096191831676269
71.0,0.002402504039001895
72.0,0.005115591664066123
73.0,0.005454339373740682
74.0,0.0061074197825987
75.0,0.004184807558099732
76.0,0.0038980768318354567
77.0,0.008065922024956276
78.0,0.008598786699070009
79.0,0.008590321804111236
80.0,0.0062455542311979
81.0,0.006467644580146684
82.0,0.00644417825766941
83.0,0.00641388705670906
84.0,0.01009889513012052
85.0,0.010104905611850753
86.0,0.010091617542377028
87.0,0.009240855480134234
88.0,0.008278644363501186
89.0,0.006773175670000616
90.0,0.006695099975068261
91.0,0.006740646483490799
92.0,0.006726760281200767
93.0,0.006726619710911622
94.0,0.008792252688531024
95.0,0.00870387650712994
96.0,0.008726475853777931
97.0,0.00872647565336353
98.0,0.008726513722684502
99.0,0.005538689923226745
100.0,0.004525712267082309
101.0,0.004629921066425549
102.0,0.0046298254951403425
103.0,0.0052224078877103515
104.0,0.005220602431956592
105.0,0.005220063619859675
106.0,0.001137383190688873
107.0,0.001137270392423618
108.0,0.0011321009743430397
109.0,0.0011111637311059632
110.0,0.0011090526289167571
111.0,0.0011100294301248802
112.0,0.001110453047514551
113.0,0.0011725257022186404
114.0,0.0011711789772012727
115.0,0.001162304404188966
116.0,0.001162702469563199
117.0,0.00116147652355897
118.0,0.0011637283567168697
119.0,0.0011923995191042752
120.0,0.0010654132029283673
121.0,0.0010806236600595992
122.0,0.0010802810422914652
123.0,0.0004717410092954858
124.0,0.000477904144866011
125.0,0.0004647916537595264
126.0,0.0004657227039393354
127.0,0.0004657521545717274
128.0,0.0004658280872266516
129.0,0.0004651890272700013
130.0,0.0004652528982641277
131.0,0.00046478812597024226
132.0,0.0004647775677650077
133.0,0.0004609381209073424
134.0,0.00046090524201961085
135.0,0.0004609226119007052
136.0,0.000341858768517407
137.0,0.00034336036988675064
138.0,0.0003636293034966576
139.0,0.0003650415547647319
140.0,0.0003657960843796256
141.0,0.00033948956444714734
142.0,0.00033937748989824114
143.0,0.00034116761703568516
144.0,0.0003403087020690211
145.0,0.00034026081906589654
146.0,0.0003939469040898954
147.0,0.00039403073508882186
148.0,0.0003940288159764267
149.0,0.0003939893678155034
150.0,0.0003941207008820793
151.0,0.00039410781004924625
152.0,0.00039392255335391336
153.0,0.0003936383212236543
154.0,0.00038971234673723426
155.0,0.0003825244726646226
156.0,0.00038254956015620916
157.0,0.0003877422207186988
158.0,0.00039316969833541534
159.0,0.00039317430077998885
160.0,0.00039026254699449543
161.0,0.0003884648415850553
162.0,0.0003868106991906554
163.0,0.0003884884052608483
164.0,0.0003884637381588722
165.0,0.0003919829157832217
166.0,0.0003983111154569589
167.0,0.0003983284280363584
168.0,0.0003983838606091873
169.0,0.00037860816889536455
170.0,0.0003784639926887636
171.0,0.00037524002474065776
172.0,0.0003753545187531676
173.0,0.00036617339486230184
174.0,0.0003660937557853567
175.0,0.00036299105261519357
176.0,0.00036477243022694166
177.0,0.0003637221586161025
178.0,0.00036874616706066926
179.0,0.0003686706728590025
180.0,0.10697407964394136
181.0,0.1078763426077657
182.0,0.10787826758434048
183.0,0.09697844974805502
184.0,0.09883351867453036
185.0,0.09837665240084073
186.0,0.0964936681144406
187.0,0.10156000845130725
188.0,0.1035425112262895
189.0,0.10083714020451942
190.0,0.017350841537856772
191.0,0.009672733902810747
192.0,0.009714596429104811
193.0,0.009946440949571568
194.0,0.009792962736127375
195.0,0.00976520368210463
196.0,0.009756921115642329
197.0,0.00975097005066863
198.0,0.009755494912419546
199.0,0.00975508803785141
