N,e_xt
3.0,1.3521928617239904
4.0,0.9530123532630336
5.0,0.9541176408795156
6.0,0.9499650382372757
7.0,0.9499828767324581
8.0,0.9618111331438084
9.0,0.9385148954632984
10.0,0.5405334650779007
11.0,0.5228300447442491
12.0,0.38336822028845374
13.0,0.38181293690139
14.0,0.36822064052727466
15.0,0.2739896686676688
16.0,0.4213401349346776
17.0,1.1822067846810838
18.0,1.13845961338392
19.0,0.466001450571724
20.0,0.4386584050918655
21.0,0.4225115207165425
22.0,0.11296638649943626
23.0,0.11312022250277018
24.0,0.12463767902656547
25.0,0.07448393424137975
26.0,0.051410544217511206
27.0,0.09322650544131547
28.0,0.21508022933176138
29.0,0.2197621445162253
30.0,0.1100526342031949
31.0,0.12708038565214924
32.0,0.0730084090417343
33.0,0.09329645802921933
34.0,0.03834572652771998
35.0,0.05736368933502824
36.0,0.1395535190418537
37.0,0.12410838109266847
38.0,0.062486851162985566
39.0,0.046264565313627624
40.0,0.04672424043991724
41.0,0.03807690428772052
42.0,0.03509921116633939
43.0,0.035153783197081186
44.0,0.20159599960398566
45.0,0.014260802229163377
46.0,0.01762663603949204
47.0,0.01737570900164569
48.0,0.015017251452131185
49.0,0.034034116122445356
50.0,0.03720795597835696
51.0,0.03202704018209147
52.0,0.031761746699793154
53.0,0.029919126132289135
54.0,0.02996259433954791
55.0,0.01914746388025023
56.0,0.006858487358608986
57.0,0.005471722069557707
58.0,0.005570770827769615
59.0,0.008880862935875335
60.0,0.006245724599830979
61.0,0.01785342096854812
62.0,0.01865576450154288
63.0,0.11131265814992035
64.0,0.1113113133837478
65.0,0.0373685235510313
66.0,0.07156956269595145
67.0,0.0595479125419331
68.0,0.024574297799319553
69.0,0.023582563969590478
70.0,0.02371695651096429
71.0,0.02366426699813121
72.0,0.023574991693279347
73.0,0.023298675124571632
74.0,0.023141908892358218
75.0,0.030443978240537826
76.0,0.030499555548402512
77.0,0.006745861027708901
78.0,0.006224094248021981
79.0,0.004410168546652956
80.0,0.006026207095554256
81.0,0.00591422201822137
82.0,0.004801007728422281
83.0,0.004802878582814046
84.0,0.004803672733009684
85.0,0.004849695350681146
86.0,0.003866962888725796
87.0,0.0045196335724952295
88.0,0.004582088676148077
89.0,0.004469811692402026
90.0,0.004460364912201551
91.0,0.004464120333705614
92.0,0.002926308814237375
93.0,0.004770086548164546
94.0,0.004741292441729534
95.0,0.004738998999617489
96.0,0.004786665150167394
97.0,0.0034945047339724226
98.0,0.004682256733997978
99.0,0.004778330652384279
100.0,0.004791243323631737
101.0,0.004803768536827092
102.0,0.004853253447651534
103.0,0.004994892129168513
104.0,0.008399551655417782
105.0,0.00904545873654438
106.0,0.009032480889639155
107.0,0.009152855138487237
108.0,0.010037971232436145
109.0,0.01009609029240287
110.0,0.010113166118493513
111.0,0.010103133627749889
112.0,0.010103422963400128
113.0,0.00998703484298088
114.0,0.010102252232982379
115.0,0.017545314034527085
116.0,0.01750819217547047
117.0,0.017506316722882706
118.0,0.012264840707110522
119.0,0.01226484546731305
120.0,0.011624408684729127
121.0,0.011623357064440745
122.0,0.011473871394200924
123.0,0.011472039356583887
124.0,0.011466462085893442
125.0,0.011464130322488213
126.0,0.011473672292644746
127.0,0.01044665621145498
128.0,0.023382735548546196
129.0,0.023377744720459566
130.0,0.02114428726443127
131.0,0.021144201108602278
132.0,0.021083368509316268
133.0,0.02107801645428713
134.0,0.02082091299112175
135.0,0.025880431853070318
136.0,0.010649566618177796
137.0,0.011822748496372588
138.0,0.005943142201834673
139.0,0.009359097048162084
140.0,0.00933334252152746
141.0,0.008105820506972469
142.0,0.009828691677808058
143.0,0.009821990960383156
144.0,0.009818010901892778
145.0,0.009801448614893928
146.0,0.007314558844847319
147.0,0.02103233354024895
148.0,0.021327728695811458
149.0,0.05625491024762938
150.0,0.05626125205070598
151.0,0.056257434526840774
152.0,0.0562051469068715
153.0,0.056206670432947484
154.0,0.05621051054856069
155.0,0.05716319768742156
156.0,0.057159617053466234
157.0,0.057159769636104744
158.0,0.05716106500371405
159.0,0.0572993969657986
160.0,0.05729492177130376
161.0,0.05740861771699867
162.0,0.057405276083007654
163.0,0.05813862324785418
164.0,0.05814212081169877
165.0,0.04635340221244458
166.0,0.04639221328415311
167.0,0.05061474869411649
168.0,0.04437704745430826
169.0,0.044577193825473344
170.0,0.044577477748947714
171.0,0.04526077300916458
172.0,0.04526105076692479
173.0,0.0018003946391941048
174.0,0.0017616341356976142
175.0,0.001747040700999781
176.0,0.0017469401947394565
177.0,0.001712930436135394
178.0,0.001512074842414702
179.0,0.0015847642211309107
180.0,0.0016054144852971108
181.0,0.0022573861843050227
182.0,0.0022504271189580658
183.0,0.002635412326425765
184.0,0.002633596759842991
185.0,0.0008421572381668172
186.0,0.0008588569962709261
187.0,0.0008588375312322136
188.0,0.0008316179548898732
189.0,0.0008352545157343265
190.0,0.0008020734959725757
191.0,0.0008019151473323992
192.0,0.0008020498783809451
193.0,0.00035878370332258577
194.0,0.0002765961015709735
195.0,0.00027632909850615724
196.0,0.00027573011409196994
197.0,0.0002942328401980229
198.0,0.0002986838943086492
199.0,0.0002979378360924312
