N,e_xt
9.0,1.2629277163578787
10.0,1.2124894373211248
11.0,1.2637998156694488
12.0,1.2321090142275553
13.0,1.2185707284357035
14.0,1.0410912423082288
15.0,0.8278408320530082
16.0,0.835971588229709
17.0,0.7105287545348635
18.0,0.6674097488594756
19.0,0.6580550890590424
20.0,0.4729821355182835
21.0,0.42682012339309494
22.0,0.593379134936329
23.0,0.5986474990393132
24.0,0.5582967041890721
25.0,0.5125804737123363
26.0,0.4883005698868626
27.0,0.49103611039632955
28.0,0.42877432344042155
29.0,0.3859907000753885
30.0,0.38681738260267295
31.0,0.38703510651046624
32.0,0.33365537803367984
33.0,0.2605372759270248
34.0,0.28457186863574674
35.0,0.2848169456488033
36.0,0.2738718404355392
37.0,0.272165976594442
38.0,0.2719966382201546
39.0,0.2727901882011026
40.0,0.2781622958835759
41.0,0.27777507503485627
42.0,0.2736551107062659
43.0,0.27296546466765476
44.0,0.27478097766884657
45.0,0.27464274402174726
46.0,0.15331441172799426
47.0,0.15261138743481345
48.0,0.15302102585326746
49.0,0.1507236913938919
50.0,0.15543162593925872
51.0,0.15332352659022652
52.0,0.15054076532476476
53.0,0.14875691375617855
54.0,0.1481094423497891
55.0,0.1517164010244828
56.0,0.1477315422865435
57.0,0.14274256191718096
58.0,0.144155191506878
59.0,0.1337226128359977
60.0,0.13299192050500672
61.0,0.12765569769580523
62.0,0.12900797881026435
63.0,0.12873564411489136
64.0,0.12803860025381586
65.0,0.11381925110303286
66.0,0.10278490513375674
67.0,0.10231493402252727
68.0,0.09511997821404726
69.0,0.09514555250804128
70.0,0.10316788714640357
71.0,0.0914393305960869
72.0,0.09114775439641785
73.0,0.08829973073934218
74.0,0.08901560920839255
75.0,0.0889947564242164
76.0,0.08857437348246049
77.0,0.08697141023401658
78.0,0.08747427344809491
79.0,0.08359260875613497
80.0,0.07669813928657758
81.0,0.07538377837862127
82.0,0.07534881508129435
83.0,0.07508516299764863
84.0,0.07437862219446595
85.0,0.07290828382979835
86.0,0.06530555673447154
87.0,0.06529853381822813
88.0,0.06292785259998453
89.0,0.06513062563345395
90.0,0.0634533717003886
91.0,0.06344764749906438
92.0,0.06442746512775491
93.0,0.06449453078606442
94.0,0.06255132677534939
95.0,0.06171123784452901
96.0,0.06155958100598503
97.0,0.05821300156758298
98.0,0.05418123604237717
99.0,0.054266574263201695
100.0,0.05364707808129035
101.0,0.049945464149807536
102.0,0.05002449699020253
103.0,0.05041995909493467
104.0,0.04692540810984939
105.0,0.046903096772489834
106.0,0.04718036378927388
107.0,0.04399198578214023
108.0,0.043979273592020515
109.0,0.04367732221699559
110.0,0.04144182124429943
111.0,0.04122158891271624
112.0,0.04105512926599738
113.0,0.04119984189463911
114.0,0.039571297655522544
115.0,0.04050412325781028
116.0,0.040339855142433705
117.0,0.04031948612686861
118.0,0.040160270098295765
119.0,0.04013128427753253
120.0,0.03945646130993405
121.0,0.0395273120840607
122.0,0.039586305394864935
123.0,0.039590930535076306
124.0,0.03945605350214547
125.0,0.03309844525164011
126.0,0.032941658271358684
127.0,0.03343305824394249
128.0,0.033361923701974765
129.0,0.03310009475264766
130.0,0.03085997778827022
131.0,0.03042284308277101
132.0,0.029038809647520515
133.0,0.02922047847523833
134.0,0.029164812317109528
135.0,0.02923526464058135
136.0,0.029235948961738378
137.0,0.029291272569763428
138.0,0.029136902431302934
139.0,0.029127434581297375
140.0,0.02907047623965352
141.0,0.029338506878234964
142.0,0.02933984127332921
143.0,0.029316033751856336
144.0,0.029301714482500043
145.0,0.029319281867053845
146.0,0.029517806427862933
147.0,0.029524145222755892
148.0,0.028492233681209574
149.0,0.027220306458410524
150.0,0.02743205261737763
151.0,0.02734329601654818
152.0,0.027242067574434092
153.0,0.026745555439391486
154.0,0.026363027609309326
155.0,0.024930401777533986
156.0,0.023009861913185686
157.0,0.023653772730644035
158.0,0.023581097105179753
159.0,0.02353188620650879
160.0,0.023020313054288335
161.0,0.02285279306678318
162.0,0.021229772738394385
163.0,0.02121338971685379
164.0,0.021631755848389556
165.0,0.021663267462367523
166.0,0.020382033150491172
167.0,0.020382837652878644
168.0,0.020375385204609346
169.0,0.020350209566876956
170.0,0.02035019497873469
171.0,0.02003725635935354
172.0,0.020029853541321217
173.0,0.01970909254576792
174.0,0.019750713648202536
175.0,0.019927916618028715
176.0,0.019353895109077486
