N,e_x
15.0,0.9513206550292816
16.0,0.8826741727794051
17.0,0.8591644377725863
18.0,0.8095229368001835
19.0,0.8075352814331576
20.0,0.8075877778236548
21.0,0.7775515481676252
22.0,0.9364957821480018
23.0,0.9362700301178911
24.0,1.0407487607430985
25.0,1.0295618527740027
26.0,0.7464768636546839
27.0,0.8521049550614463
28.0,0.8521274827614582
29.0,0.8517641561295353
30.0,0.8326772025362933
31.0,0.8279962257261758
32.0,0.8216035981388783
33.0,0.7859262497125341
34.0,0.7350423591263996
35.0,0.7342212048108793
36.0,0.7309609987197594
37.0,0.7275997025213574
38.0,0.7159429179735697
39.0,0.7159001031497861
40.0,0.7154933173437672
41.0,0.715517036925487
42.0,0.7155460890437786
43.0,0.7151707647503552
44.0,0.7081618369912909
45.0,0.7080235465729471
46.0,0.7078278114097022
47.0,0.7077826244788276
48.0,0.7056985448690337
49.0,0.7057065763282246
50.0,0.7209110326898273
51.0,0.731270007257575
52.0,0.7313026226482537
53.0,0.7322243904060579
54.0,0.6955470290806286
55.0,0.695183116461301
56.0,0.6947317953386585
57.0,0.6946345372512466
58.0,0.6946388869526416
59.0,0.6943649314163912
60.0,0.6924910040754843
61.0,0.7237949812724638
62.0,0.7206498188948927
63.0,0.7415022026760023
64.0,0.7413882057294635
65.0,0.7413911857435536
66.0,0.7497222630353868
67.0,0.7497114925347131
68.0,0.7497254978240228
69.0,0.7489045645620938
70.0,0.7456984288654127
71.0,0.7457081475315372
72.0,0.7475508333000506
73.0,0.7475747924645103
74.0,0.7476919131453722
75.0,0.7478292088276508
76.0,0.7494367438054508
77.0,0.7485836701116318
78.0,0.7486735692936027
79.0,0.7488645896132242
80.0,0.7515484440362092
81.0,0.7359193837822381
82.0,0.7360324145811846
83.0,0.7146804118995772
84.0,0.7125172670352615
85.0,0.7058024359245502
86.0,0.7061955456690895
87.0,0.7062261858612165
88.0,0.703062778071295
89.0,0.7028430375496146
90.0,0.7031987122363453
91.0,0.7032297375278153
92.0,0.7038111747705585
93.0,0.7038075948666354
94.0,0.7035946484149427
95.0,0.7036345162474259
96.0,0.7054947276360808
97.0,0.7195388414848491
98.0,0.7195318822506788
99.0,0.7195744947118318
100.0,0.7195780729615068
101.0,0.7171998397522078
102.0,0.7175265087402841
103.0,0.7173787050540235
104.0,0.7168921520511459
105.0,0.7169273517841712
106.0,0.7109018893087585
107.0,0.7108177471117068
108.0,0.7119709768185595
109.0,0.711995377362879
110.0,0.7120163637105804
111.0,0.7130465891313944
112.0,0.7137671879057829
113.0,0.7295441494192413
114.0,0.6970340486763942
115.0,0.6865339474358462
116.0,0.686584528737521
117.0,0.6310954751751421
118.0,0.6271502267132093
119.0,0.6271622579996181
120.0,0.6271761773455091
121.0,0.6271825012696843
122.0,0.627199837314677
123.0,0.6272385747836146
124.0,0.6272480014980308
125.0,0.6272390431798681
126.0,0.6162858989936874
127.0,0.6096342738016088
128.0,0.6096326829865906
129.0,0.6096306287385149
130.0,0.609540830737199
131.0,0.6085638158826673
132.0,0.6079628982995935
133.0,0.6087722025693956
134.0,0.6087663704504855
135.0,0.6087671560051332
136.0,0.6087593290455847
137.0,0.6087601937118848
138.0,0.6087606384119528
139.0,0.6080177698136516
140.0,0.5991586170712083
141.0,0.5953967446422661
142.0,0.6526102987827548
143.0,0.6526210163132027
144.0,0.6512739773415612
145.0,0.6512727295149089
146.0,0.6512852610965224
147.0,0.6512183506846707
148.0,0.6506597221020104
149.0,0.7173125822565617
150.0,0.7174720483879303
151.0,0.7176706540259075
152.0,0.7204776775081873
153.0,0.7204850858058565
154.0,0.6530080528689307
155.0,0.6491340163991961
156.0,0.6486180453171716
157.0,0.6486260080804623
158.0,0.6550990151260225
159.0,0.654934572799657
160.0,0.6549362162538449
161.0,0.6548490912666924
162.0,0.6546761186386274
163.0,0.6546877038267155
164.0,0.6366775129323751
165.0,0.6366759706438097
166.0,0.6367246252466157
167.0,0.6427053248211727
168.0,0.642822604656822
169.0,0.612764802710632
170.0,0.612777991432062
171.0,0.6127921151175216
172.0,0.6074577626081983
173.0,0.613033273110145
174.0,0.613061289108183
175.0,0.6126041086091675
176.0,0.612606205324776
177.0,0.6128297586321556
178.0,0.6128353988062946
179.0,0.6128911278984275
180.0,0.6129087966252906
181.0,0.6129224153932366
182.0,0.6129319810376473
183.0,0.6134032693629535
184.0,0.6134111160982301
185.0,0.6134190840269566
186.0,0.613320661558806
187.0,0.6133263558612316
188.0,0.6128385341710407
189.0,0.6133611919186562
190.0,0.613161500481907
191.0,0.6131773987827673
192.0,0.6072001773098749
193.0,0.6071977724268895
194.0,0.6071987039917878
195.0,0.6071970410715626
196.0,0.6072029244691272
197.0,0.6072120946698487
198.0,0.6072181364625298
199.0,0.598965072121187
200.0,0.6030164927981677
201.0,0.6648925687780901
202.0,0.664711451790396
203.0,0.6638282349803284
204.0,0.6638519058395359
205.0,0.6663284549459018
206.0,0.6660847102581082
207.0,0.6660952204351739
208.0,0.6668316866832691
209.0,0.6668414830120681
210.0,0.6668521142710562
211.0,0.6668473291836104
212.0,0.6668551895014658
213.0,0.6665860873446728
214.0,0.6656387958205034
215.0,0.6656496468512189
216.0,0.6656582456818908
217.0,0.6656653726364701
218.0,0.664937125567157
219.0,0.6649362711932449
220.0,0.6649425436624623
221.0,0.653290280614212
222.0,0.6532850158848854
223.0,0.6532902526777125
224.0,0.6532312040274709
225.0,0.6532367071763485
226.0,0.6567737653415108
227.0,0.6545390583955357
228.0,0.654542049925786
229.0,0.654548449905045
230.0,0.6566150822413959
231.0,0.6571907992884016
232.0,0.656309185672141
233.0,0.6563115376158147
234.0,0.6559112192761868
235.0,0.6559161535756283
236.0,0.6559190157345348
237.0,0.6556201361711825
238.0,0.6522837455817132
239.0,0.6522889682518002
240.0,0.659444829263543
241.0,0.6612208449137137
242.0,0.6612259716039752
243.0,0.6612303630752806
244.0,0.6547198869403549
245.0,0.6547256954679631
246.0,0.6547312217412875
247.0,0.6547352663788197
248.0,0.6547159656561878
249.0,0.6547178225410613
250.0,0.6548929454492363
251.0,0.6524230900582548
252.0,0.6524259018400853
253.0,0.6524297502407682
254.0,0.652432565602889
255.0,0.6524410841448735
256.0,0.6524495640648004
257.0,0.6553014664270815
