t,k,x
0.0,0.99,1.0
0.12562814070351758,0.99,0.7884263128132873
0.25125628140703515,0.99,0.6395825825016123
0.3768844221105528,0.99,0.5341758334490099
0.5025125628140703,0.99,0.46005812910971244
0.628140703517588,0.99,0.40847278699583334
0.7537688442211056,0.99,0.37291197448055824
0.8793969849246231,0.99,0.3486501492284197
1.0050251256281406,0.99,0.33251645529957213
1.1306532663316582,0.99,0.32192497494570316
1.256281407035176,0.99,0.31528389964345727
1.3819095477386936,0.99,0.3113744811471747
1.5075376884422111,0.99,0.3094987911753259
1.6331658291457287,0.99,0.30900826800475445
1.7587939698492463,0.99,0.30951748213579594
1.8844221105527639,0.99,0.3107756306769779
2.0100502512562812,0.99,0.3126392220879272
2.135678391959799,0.99,0.31489619372008937
2.2613065326633164,0.99,0.31755219430595344
2.386934673366834,0.99,0.3204698290355909
2.512562814070352,0.99,0.32368023655365863
2.6381909547738696,0.99,0.32713416912401666
2.763819095477387,0.99,0.33079330627995085
2.8894472361809047,0.99,0.3347012156458879
3.0150753768844223,0.99,0.33884978617725636
3.14070351758794,0.99,0.34321623984822913
3.2663316582914574,0.99,0.34783878171214894
3.391959798994975,0.99,0.35275663523144096
3.5175879396984926,0.99,0.3579565980658208
3.64321608040201,0.99,0.3634529914522948
3.7688442211055277,0.99,0.36934236512105495
3.8944723618090453,0.99,0.3756293037948853
4.0201005025125625,0.99,0.38231000790840464
4.1457286432160805,0.99,0.3895230458519998
4.271356783919598,0.99,0.39733209270378167
4.396984924623116,0.99,0.40573880871709356
4.522613065326633,0.99,0.41487839700258394
4.648241206030151,0.99,0.42497949300975735
4.773869346733668,0.99,0.435978018630113
4.899497487437186,0.99,0.4483390738654241
5.025125628140704,0.99,0.46200666315521627
5.150753768844221,0.99,0.47765855648214905
5.276381909547739,0.99,0.49535845049762217
5.402010050251256,0.99,0.5159535907057312
5.527638190954774,0.99,0.5403422324051623
5.653266331658291,0.99,0.5692251269422554
5.778894472361809,0.99,0.6052327795074866
5.9045226130653266,0.99,0.6504441440052925
6.030150753768845,0.99,0.7090427811472235
6.155778894472362,0.99,0.7910681032640202
6.28140703517588,0.99,0.9096154714813335
6.407035175879397,0.99,1.096689204515845
6.532663316582915,0.99,1.4252216134614768
6.658291457286432,0.99,2.0577865384325587
6.78391959798995,0.99,3.114740637991586
6.909547738693467,0.99,3.7851137769353995
7.035175879396985,0.99,3.6751883854450322
7.160804020100502,0.99,3.3466569523236798
7.28643216080402,0.99,3.0039829061211307
7.4120603015075375,0.99,2.684321181669072
7.5376884422110555,0.99,2.392684166183271
7.663316582914573,0.99,2.1279019805479495
7.788944723618091,0.99,1.8877095702935212
7.914572864321608,0.99,1.6700556611496924
8.040201005025125,0.99,1.4732090315253648
8.165829145728644,0.99,1.2956481096925971
8.291457286432161,0.99,1.1369668642470874
8.417085427135678,0.99,0.9968519428998668
8.542713567839195,0.99,0.8741495049078358
8.668341708542714,0.99,0.7686163800597619
8.793969849246231,0.99,0.6793210604374396
8.919597989949748,0.99,0.6052724349391744
9.045226130653266,0.99,0.5455123820655711
9.170854271356784,0.99,0.497748027066197
9.296482412060302,0.99,0.4600194298953819
9.422110552763819,0.99,0.4312215469392643
9.547738693467336,0.99,0.40947929246584647
9.673366834170855,0.99,0.39319424980236173
9.798994974874372,0.99,0.3814823253767965
9.924623115577889,0.99,0.3733768831384954
10.050251256281408,0.99,0.3680530783606137
10.175879396984925,0.99,0.3649285026672705
10.301507537688442,0.99,0.36358273818474457
10.42713567839196,0.99,0.3637326971898359
10.552763819095478,0.99,0.36496847082197265
10.678391959798995,0.99,0.3672159708573806
10.804020100502512,0.99,0.37033429391462563
10.92964824120603,0.99,0.37418390764500487
11.055276381909549,0.99,0.37875351802474394
11.180904522613066,0.99,0.38398928344004857
11.306532663316583,0.99,0.38986994641201006
11.4321608040201,0.99,0.3964625533117622
11.557788944723619,0.99,0.40371696513094585
11.683417085427136,0.99,0.41181470185825725
11.809045226130653,0.99,0.4206805170471345
11.93467336683417,0.99,0.4306255873102803
12.06030150753769,0.99,0.4415572150234261
12.185929648241206,0.99,0.4539572552934482
12.311557788944723,0.99,0.4677453437538869
12.43718592964824,0.99,0.483644027829053
12.56281407035176,0.99,0.5017163723017362
12.688442211055277,0.99,0.5229109656932133
12.814070351758794,0.99,0.5480616042972807
12.93969849246231,0.99,0.5780583200859906
13.06532663316583,0.99,0.6156617813537792
13.190954773869347,0.99,0.6633329402024442
13.316582914572864,0.99,0.7255045693514133
13.442211055276381,0.99,0.8128830002336122
13.5678391959799,0.99,0.9423018277409844
13.693467336683417,0.99,1.1505532042418765
13.819095477386934,0.99,1.5218082025874926
13.944723618090451,0.99,2.237458052766947
14.07035175879397,0.99,3.307847662551855
14.195979899497488,0.99,3.790878419951149
14.321608040201005,0.99,3.6061058032990894
14.447236180904522,0.99,3.269739181246186
14.57286432160804,0.99,2.931641755545199
14.698492462311558,0.99,2.618350456283813
14.824120603015075,0.99,2.3327309443802293
14.949748743718592,0.99,2.073552418198524
15.075376884422111,0.99,1.8385484567406583
15.201005025125628,0.99,1.625445143999221
15.326633165829145,0.99,1.4329789023133477
15.452261306532664,0.99,1.2596854500804517
15.577889447236181,0.99,1.1049443910062073
15.703517587939698,0.99,0.9687172146315455
15.829145728643216,0.99,0.8497889370707601
15.954773869346734,0.99,0.7478841474118478
16.08040201005025,0.99,0.6621586098336885
16.20603015075377,0.99,0.591157900062177
16.331658291457288,0.99,0.5340570871252083
16.457286432160803,0.99,0.4887852767558427
16.582914572864322,0.99,0.4532520830843137
16.70854271356784,0.99,0.42587797455997556
16.834170854271356,0.99,0.40544777358138023
16.959798994974875,0.99,0.39039634171781584
17.08542713567839,0.99,0.37952018846145713
17.21105527638191,0.99,0.37200343388281143
17.33668341708543,0.99,0.36720255551933134
17.462311557788944,0.99,0.36454975797457584
17.587939698492463,0.99,0.3635529938429461
17.71356783919598,0.99,0.36387280003102257
17.839195979899497,0.99,0.3653911533917418
17.964824120603016,0.99,0.3678350350510531
18.09045226130653,0.99,0.37110140984037454
18.21608040201005,0.99,0.37512673201461894
18.34170854271357,0.99,0.37983934464940633
18.467336683417084,0.99,0.38520297365088774
18.592964824120603,0.99,0.3912613076720127
18.718592964824122,0.99,0.3979550470245673
18.844221105527637,0.99,0.4054378541058677
18.969849246231156,0.99,0.4136293329085772
19.09547738693467,0.99,0.42279807349129006
19.22110552763819,0.99,0.43284824971760477
19.34673366834171,0.99,0.4441922353144599
19.472361809045225,0.99,0.4567405638950997
19.597989949748744,0.99,0.47110164736712135
19.723618090452263,0.99,0.48726684571128276
19.849246231155778,0.99,0.506136297908699
19.974874371859297,0.99,0.5280196057786055
20.100502512562816,0.99,0.5539132402452117
20.22613065326633,0.99,0.5857973150200445
20.35175879396985,0.99,0.6248734309017333
20.477386934673365,0.99,0.6749578895050854
20.603015075376884,0.99,0.7432913471202808
20.728643216080403,0.99,0.8372521587311602
20.85427135678392,0.99,0.9786685424624273
20.979899497487438,0.99,1.2122869392049127
21.105527638190956,0.99,1.6396488774139382
21.231155778894472,0.99,2.4567961295326666
21.35678391959799,0.99,3.496512144318699
21.482412060301506,0.99,3.7834665580938385
21.608040201005025,0.99,3.5370064299454027
21.733668341708544,0.99,3.1947720716921655
21.85929648241206,0.99,2.861241711033364
21.984924623115578,0.99,2.5539546037185916
22.110552763819097,0.99,2.2742794779593756
22.236180904522612,0.99,2.020520261846302
22.36180904522613,0.99,1.7904474895410434
22.487437185929647,0.99,1.5819248925180016
22.613065326633166,0.99,1.3938341031049357
22.738693467336685,0.99,1.2244896479693947
22.8643216080402,0.99,1.0740250044359754
22.98994974874372,0.99,0.9409053233194741
23.115577889447238,0.99,0.8257000102153947
23.241206030150753,0.99,0.7274581250643387
23.366834170854272,0.99,0.6453432743887269
23.492462311557787,0.99,0.5779598324168429
23.618090452261306,0.99,0.5233857977446306
23.743718592964825,0.99,0.48004801915424977
23.86934673366834,0.99,0.4466067895099438
23.99497487437186,0.99,0.42107225852405533
24.12060301507538,0.99,0.4017754607780329
24.246231155778894,0.99,0.38759813956494255
24.371859296482413,0.99,0.3775905912797674
24.497487437185928,0.99,0.37077523197678497
24.623115577889447,0.99,0.3664657900327199
24.748743718592966,0.99,0.3641515966252375
24.87437185929648,0.99,0.3634779768281645
25.0,0.99,0.3641293201147487
0.0,0.9904081632653061,1.0
0.12562814070351758,0.9904081632653061,0.7884711951972896
0.25125628140703515,0.9904081632653061,0.6396619857295751
0.3768844221105528,0.9904081632653061,0.5342800693419465
0.5025125628140703,0.9904081632653061,0.46018281807728245
0.628140703517588,0.9904081632653061,0.4086068509122445
0.7537688442211056,0.9904081632653061,0.37305421327571375
0.8793969849246231,0.9904081632653061,0.34879859710594663
1.0050251256281406,0.9904081632653061,0.33266961159220537
1.1306532663316582,0.9904081632653061,0.32208276964783206
1.256281407035176,0.9904081632653061,0.3154428142917851
1.3819095477386936,0.9904081632653061,0.3115371127658956
1.5075376884422111,0.9904081632653061,0.3096634568923476
