s,k,tauit,xt,tauitp
0.0,0.99,0.0,1.0,17.51228417938182
0.005025125628140704,0.99,0.09421236473891358,1.173590026933049,19.980109686951632
0.010050251256281407,0.99,0.2007143041838095,1.3399213764623064,22.39388093403675
0.01507537688442211,0.99,0.31906494746247055,1.498041656868655,24.679912487292896
0.020100502512562814,0.99,0.4483514842329679,1.6473589007184835,26.72587808365654
0.02512562814070352,0.99,0.587079105421031,1.7879603254990137,28.42324712937831
0.03015075376884422,0.99,0.7333468316755276,1.9207155106462355,29.726066036590034
0.035175879396984924,0.99,0.8852214853969013,2.047031192554923,30.665003522327936
0.04020100502512563,0.99,1.0410549158767115,2.168438274917757,31.315800582900952
0.04522613065326633,0.99,1.1996096004483128,2.2862743228016544,31.76099565794301
0.05025125628140704,0.99,1.3600326049518163,2.4015564334346013,32.069237157096474
0.05527638190954774,0.99,1.5217681841950135,2.5149909159756527,32.290224587691
0.06030150753768844,0.99,1.6844681134747221,2.627038405346439,32.45750598528177
0.06532663316582915,0.99,1.8479213564677566,2.737984355741328,32.59291318896699
0.07035175879396985,0.99,2.0120051976546462,2.8479956608571793,32.7103310291654
0.07537688442211055,0.99,2.1766533288807945,2.9571606677471944,32.81868195998913
0.08040201005025126,0.99,2.341835787215895,3.0655154742184476,32.9237696276773
0.08542713567839195,0.99,2.507546629137426,3.1730604539817002,33.02951318304662
0.09045226130653267,0.99,2.6737965578625764,3.2797701527759617,33.13872760105553
0.09547738693467336,0.99,2.8406086960076,3.3855987783826538,33.25361337578043
0.10050251256281408,0.99,3.0080163896686862,3.4904826951978043,33.37607018954695
0.10552763819095477,0.99,3.176062349778764,3.594340802298526,33.5079518557737
0.11055276381909548,0.99,3.344798810098625,3.6970731262226373,33.65123025023359
0.11557788944723618,0.99,3.514288490962996,3.7985577775892585,33.8081437675535
0.12060301507537688,0.99,3.684606353687868,3.8986460490529566,33.981343456315116
0.12562814070351758,0.99,3.85584222514908,3.9971551527783507,34.17411623948396
0.1306532663316583,0.99,4.028104513022812,4.093857653061909,34.39062532083833
0.135678391959799,0.99,4.201525387308129,4.188465935556368,34.636252705974684
0.1407035175879397,0.99,4.376268012042464,4.280608901072749,34.918047841970804
0.1457286432160804,0.99,4.552536877373704,4.369795540063462,35.245605234603296
0.1507537688442211,0.99,4.7305918811132255,4.455357344303759,35.63135450353149
0.15577889447236182,0.99,4.910766967555518,4.536353309855424,36.09266998547201
0.16080402010050251,0.99,5.093496586959221,4.611395866035664,36.652201282881435
0.1658291457286432,0.99,5.279338379259483,4.678331006449982,37.33536886275669
0.1708542713567839,0.99,5.468954080867244,4.733592354465044,38.151776931231744
0.17587939698492464,0.99,5.662849534127715,4.770825163376808,38.9990425969907
0.18090452261306533,0.99,5.8599499584164025,4.77806434857496,39.21456631367639
