t,k,x
0.0,0.99,1.0
0.12562814070351758,0.99,1.2245747005344199
0.25125628140703515,0.99,1.4090412348832846
0.3768844221105528,0.99,1.56603987546133
0.5025125628140703,0.99,1.7029756915576308
0.628140703517588,0.99,1.8255696288919132
0.7537688442211056,0.99,1.9375259428630902
0.8793969849246231,0.99,2.0418260738436924
1.0050251256281406,0.99,2.140694646281316
1.1306532663316582,0.99,2.2355592856378137
1.256281407035176,0.99,2.327552792265457
1.3819095477386936,0.99,2.4173391735565604
1.5075376884422111,0.99,2.5055530501510774
1.6331658291457287,0.99,2.59246017923622
1.7587939698492463,0.99,2.6782885356375483
1.8844221105527639,0.99,2.7632220456528467
2.0100502512562812,0.99,2.847403371922827
2.135678391959799,0.99,2.9307756637018505
2.2613065326633164,0.99,3.013519204358967
2.386934673366834,0.99,3.0954877456515466
2.512562814070352,0.99,3.1768372586376823
2.6381909547738696,0.99,3.257444390754199
2.763819095477387,0.99,3.3372793455551553
2.8894472361809047,0.99,3.416436055279311
3.0150753768844223,0.99,3.494754180807196
3.14070351758794,0.99,3.572175704733208
3.2663316582914574,0.99,3.6487921927372264
3.391959798994975,0.99,3.724422356933037
3.5175879396984926,0.99,3.7989525034394176
3.64321608040201,0.99,3.872480525748532
3.7688442211055277,0.99,3.944800221233366
3.8944723618090453,0.99,4.015712012312416
4.0201005025125625,0.99,4.08531787991185
4.1457286432160805,0.99,4.153376755578613
4.271356783919598,0.99,4.219543476881671
4.396984924623116,0.99,4.283913589432285
4.522613065326633,0.99,4.346113050044399
4.648241206030151,0.99,4.405761943243542
4.773869346733668,0.99,4.4626994234219755
4.899497487437186,0.99,4.516193327666207
5.025125628140704,0.99,4.56594341362192
5.150753768844221,0.99,4.611230621430566
5.276381909547739,0.99,4.650476350713928
5.402010050251256,0.99,4.6829777626906655
5.527638190954774,0.99,4.706852126810742
5.653266331658291,0.99,4.718021117893425
5.778894472361809,0.99,4.713498237927875
5.9045226130653266,0.99,4.686585324750742
6.030150753768845,0.99,4.622710762685815
6.155778894472362,0.99,4.499242269858458
6.28140703517588,0.99,4.270057376633731
6.407035175879397,0.99,3.824632344420888
6.532663316582915,0.99,2.9469299680758523
6.658291457286432,0.99,1.6745451926346597
6.78391959798995,0.99,0.9708334491536816
6.909547738693467,0.99,0.8477891999813868
7.035175879396985,0.99,0.8825988935953831
7.160804020100502,0.99,0.9565341848367278
7.28643216080402,0.99,1.0455021857392728
7.4120603015075375,0.99,1.143778341737777
7.5376884422110555,0.99,1.2496001299729
7.663316582914573,0.99,1.3620997570613655
7.788944723618091,0.99,1.4804362426321316
7.914572864321608,0.99,1.6036160009676919
8.040201005025125,0.99,1.730425638280495
8.165829145728644,0.99,1.8593450638740092
8.291457286432161,0.99,1.9886947043049903
8.417085427135678,0.99,2.1168045276296836
8.542713567839195,0.99,2.2421337130643986
8.668341708542714,0.99,2.3634475303863223
8.793969849246231,0.99,2.4798777012595097
8.919597989949748,0.99,2.5912398334873643
9.045226130653266,0.99,2.6976795112757705
9.170854271356784,0.99,2.7992941758499743
9.296482412060302,0.99,2.8965744953154364
9.422110552763819,0.99,2.99017476817616
9.547738693467336,0.99,3.080684336342586
9.673366834170855,0.99,3.1684597706027393
9.798994974874372,0.99,3.2539070504435617
9.924623115577889,0.99,3.337383660582036
10.050251256281408,0.99,3.419125529069411
10.175879396984925,0.99,3.499270423957705
10.301507537688442,0.99,3.5780710845287143
10.42713567839196,0.99,3.6555501703692515
10.552763819095478,0.99,3.7316239176734682
10.678391959798995,0.99,3.8065387689267753
10.804020100502512,0.99,3.8799888742641726
10.92964824120603,0.99,3.952227704391815
11.055276381909549,0.99,4.022861711157014
11.180904522613066,0.99,4.0921204055296885
11.306532663316583,0.99,4.159527557572806
11.4321608040201,0.99,4.225286253817735
11.557788944723619,0.99,4.288810532919608
11.683417085427136,0.99,4.3502648131469535
11.809045226130653,0.99,4.408906113866984
11.93467336683417,0.99,4.4648211582031045
12.06030150753769,0.99,4.5170246222060415
12.185929648241206,0.99,4.565459896424069
12.311557788944723,0.99,4.60859446092701
12.43718592964824,0.99,4.646048377011894
12.56281407035176,0.99,4.676176755664948
12.688442211055277,0.99,4.6958793247290815
12.814070351758794,0.99,4.703282307422965
12.93969849246231,0.99,4.693294511636331
13.06532663316583,0.99,4.654492548905418
13.190954773869347,0.99,4.578568296941184
13.316582914572864,0.99,4.430988960272831
13.442211055276381,0.99,4.15574908176786
13.5678391959799,0.99,3.61745639929622
13.693467336683417,0.99,2.5963964583758057
13.819095477386934,0.99,1.39620376208642
13.944723618090451,0.99,0.9102887327584277
14.07035175879397,0.99,0.854261652782524
14.195979899497488,0.99,0.904108364216509
14.321608040201005,0.99,0.9831599077648712
14.447236180904522,0.99,1.0750041006356648
14.57286432160804,0.99,1.1755716551231552
14.698492462311558,0.99,1.2834595934468334
14.824120603015075,0.99,1.3977426089013028
14.949748743718592,0.99,1.5176489651841751
15.075376884422111,0.99,1.642073743225424
15.201005025125628,0.99,1.769679203172957
15.326633165829145,0.99,1.8989171290933138
15.452261306532664,0.99,2.0280527923437215
15.577889447236181,0.99,2.155465209302591
15.703517587939698,0.99,2.279684418288598
15.829145728643216,0.99,2.399551122465032
15.954773869346734,0.99,2.5144491048679525
16.08040201005025,0.99,2.6242609150771425
16.20603015075377,0.99,2.7292048480060926
16.331658291457288,0.99,2.829471420026711
16.457286432160803,0.99,2.9255729817036333
16.582914572864322,0.99,3.018139003632828
16.70854271356784,0.99,3.107733504972564
16.834170854271356,0.99,3.1947872069116228
16.959798994974875,0.99,3.2796125566516277
17.08542713567839,0.99,3.3625218066515927
17.21105527638191,0.99,3.443739688139358
17.33668341708543,0.99,3.5235112009298453
17.462311557788944,0.99,3.6019227905783087
17.587939698492463,0.99,3.6788918447861585
17.71356783919598,0.99,3.7546978415699925
17.839195979899497,0.99,3.8290791497215917
17.964824120603016,0.99,3.9022600301856816
18.09045226130653,0.99,3.97391441412554
18.21608040201005,0.99,4.044250458749825
18.34170854271357,0.99,4.1128364279852585
18.467336683417084,0.99,4.179891185224748
18.592964824120603,0.99,4.244841415431349
18.718592964824122,0.99,4.30792587338524
18.844221105527637,0.99,4.368369765938862
18.969849246231156,0.99,4.4264318156932045
19.09547738693467,0.99,4.4810293842253435
19.22110552763819,0.99,4.532413831593097
19.34673366834171,0.99,4.579085914437181
19.472361809045225,0.99,4.620763712591499
19.597989949748744,0.99,4.656280218174629
19.723618090452263,0.99,4.683106680870873
19.849246231155778,0.99,4.699757315579154
19.974874371859297,0.99,4.702764078111354
20.100502512562816,0.99,4.684255525946608
20.22613065326633,0.99,4.63727841795081
20.35175879396985,0.99,4.542666248663729
20.477386934673365,0.99,4.365171961773005
20.603015075376884,0.99,4.028824496984296
20.728643216080403,0.99,3.3645702910680315
20.85427135678392,0.99,2.1969220209906513
20.979899497487438,0.99,1.1665180215658968
21.105527638190956,0.99,0.8703205667919687
21.231155778894472,0.99,0.8641438642502486
21.35678391959799,0.99,0.9263906868896153
21.482412060301506,0.99,1.0101630151697947
21.608040201005025,0.99,1.1049022038740919
21.733668341708544,0.99,1.2078346469192485
21.85929648241206,0.99,1.317738959817755
21.984924623115578,0.99,1.433886948360141
22.110552763819097,0.99,1.5552936191177882
22.236180904522612,0.99,1.6808082617424542
22.36180904522613,0.99,1.8090951762099212
22.487437185929647,0.99,1.9384881535463032
22.613065326633166,0.99,2.0672847559667313
22.738693467336685,0.99,2.1938461470257575
22.8643216080402,0.99,2.316795532391878
22.98994974874372,0.99,2.4352792816646374
23.115577889447238,0.99,2.5486358410985828
23.241206030150753,0.99,2.656848227521773
23.366834170854272,0.99,2.760227819277736
23.492462311557787,0.99,2.859249153405086
23.618090452261306,0.99,2.954279013037241
23.743718592964825,0.99,3.045870691303141
23.86934673366834,0.99,3.134587825270502
23.99497487437186,0.99,3.2208844670740873
24.12060301507538,0.99,3.3050962746672465
24.246231155778894,0.99,3.3874977665521286
24.371859296482413,0.99,3.4683131960354068
24.497487437185928,0.99,3.5476576575068237
24.623115577889447,0.99,3.625544549122906
24.748743718592966,0.99,3.7022466667401717
24.87437185929648,0.99,3.7775363510581927
25.0,0.99,3.851611635679705
0.0,0.9904081632653061,1.0
0.12562814070351758,0.9904081632653061,1.2245712945542173
0.25125628140703515,0.9904081632653061,1.40903041724186
0.3768844221105528,0.9904081632653061,1.5660189111953808
0.5025125628140703,0.9904081632653061,1.7029442978537062
0.628140703517588,0.9904081632653061,1.8255237924962937
0.7537688442211056,0.9904081632653061,1.937466358413417
0.8793969849246231,0.9904081632653061,2.04175577479464
1.0050251256281406,0.9904081632653061,2.1406090202991006
1.1306532663316582,0.9904081632653061,2.2354619018042112
1.256281407035176,0.9904081632653061,2.3274452688011658
1.3819095477386936,0.9904081632653061,2.4172215734555813
1.5075376884422111,0.9904081632653061,2.505427418411051
1.6331658291457287,0.9904081632653061,2.5923250875286366
1.7587939698492463,0.9904081632653061,2.678145856463385
1.8844221105527639,0.9904081632653061,2.7630694558742244
2.0100502512562812,0.9904081632653061,2.847243108791155
2.135678391959799,0.9904081632653061,2.9306094609490474
2.2613065326633164,0.9904081632653061,3.0133454008487597
2.386934673366834,0.9904081632653061,3.0953078019364333
2.512562814070352,0.9904081632653061,3.17665356843518
2.6381909547738696,0.9904081632653061,3.2572531335982515
2.763819095477387,0.9904081632653061,3.337084059699164
2.8894472361809047,0.9904081632653061,3.416238545419589
3.0150753768844223,0.9904081632653061,3.494550850258459
3.14070351758794,0.9904081632653061,3.5719701692496777
3.2663316582914574,0.9904081632653061,3.648587035648024
3.391959798994975,0.9904081632653061,3.724213663112448
3.5175879396984926,0.9904081632653061,3.7987442947491004
3.64321608040201,0.9904081632653061,3.8722763725580536
3.7688442211055277,0.9904081632653061,3.9445960405482237
3.8944723618090453,0.9904081632653061,4.015512539200187
4.0201005025125625,0.9904081632653061,4.08512773113071
4.1457286432160805,0.9904081632653061,4.153192584762673
4.271356783919598,0.9904081632653061,4.219371052353661
4.396984924623116,0.9904081632653061,4.283758794819292
4.522613065326633,0.9904081632653061,4.345974906089994
4.648241206030151,0.9904081632653061,4.40564997564001
4.773869346733668,0.9904081632653061,4.462616858790267
4.899497487437186,0.9904081632653061,4.516150779301796
5.025125628140704,0.9904081632653061,4.565950682632154
5.150753768844221,0.9904081632653061,4.611301494021045
5.276381909547739,0.9904081632653061,4.650629361501118
5.402010050251256,0.9904081632653061,4.683245380790129
5.527638190954774,0.9904081632653061,4.707266248773125
5.653266331658291,0.9904081632653061,4.718636636209879
5.778894472361809,0.9904081632653061,4.714433959193318
5.9045226130653266,0.9904081632653061,4.687959898136163
6.030150753768845,0.9904081632653061,4.624849506699926
6.155778894472362,0.9904081632653061,4.502724686416903
6.28140703517588,0.9904081632653061,4.2759369011016855
6.407035175879397,0.9904081632653061,3.8351473963608638
6.532663316582915,0.9904081632653061,2.9668585452291936
6.658291457286432,0.9904081632653061,1.6941602528091726
6.78391959798995,0.9904081632653061,0.9762776474975088
6.909547738693467,0.9904081632653061,0.8479218935662715
7.035175879396985,0.9904081632653061,0.8816001139078774
7.160804020100502,0.9904081632653061,0.9552260075601535
7.28643216080402,0.9904081632653061,1.0440617486655337
7.4120603015075375,0.9904081632653061,1.1422790575630626
7.5376884422110555,0.9904081632653061,1.2480465848745477
7.663316582914573,0.9904081632653061,1.3604911905808632
7.788944723618091,0.9904081632653061,1.478811437279224
7.914572864321608,0.9904081632653061,1.6019817905367282
8.040201005025125,0.9904081632653061,1.7288120808169072
8.165829145728644,0.9904081632653061,1.8577563406305673
8.291457286432161,0.9904081632653061,1.9871517526257074
8.417085427135678,0.9904081632653061,2.1153203308624926
8.542713567839195,0.9904081632653061,2.240712865107546
8.668341708542714,0.9904081632653061,2.3620911986613513
8.793969849246231,0.9904081632653061,2.478587191306727
8.919597989949748,0.9904081632653061,2.589993856141752
9.045226130653266,0.9904081632653061,2.6964713003211735
9.170854271356784,0.9904081632653061,2.798141384537575
9.296482412060302,0.9904081632653061,2.8954562325745457
9.422110552763819,0.9904081632653061,2.989078166346544
9.547738693467336,0.9904081632653061,3.0796046626891553
9.673366834170855,0.9904081632653061,3.1674003748561197
9.798994974874372,0.9904081632653061,3.2528620188526784
9.924623115577889,0.9904081632653061,3.336350332655721
10.050251256281408,0.9904081632653061,3.4181027353724005
10.175879396984925,0.9904081632653061,3.4982585719210384
10.301507537688442,0.9904081632653061,3.5770701122017203
10.42713567839196,0.9904081632653061,3.654561019545767
10.552763819095478,0.9904081632653061,3.730647439313094
10.678391959798995,0.9904081632653061,3.8055768374694505
10.804020100502512,0.9904081632653061,3.879043348558716
10.92964824120603,0.9904081632653061,3.9513012671277483
11.055276381909549,0.9904081632653061,4.0219570535954725
11.180904522613066,0.9904081632653061,4.091241358957852
11.306532663316583,0.9904081632653061,4.158678052483217
11.4321608040201,0.9904081632653061,4.22447165163138
11.557788944723619,0.9904081632653061,4.28803678669538
11.683417085427136,0.9904081632653061,4.349539556744314
11.809045226130653,0.9904081632653061,4.408238801302497
11.93467336683417,0.9904081632653061,4.464223108992944
12.06030150753769,0.9904081632653061,4.516511724699837
12.185929648241206,0.9904081632653061,4.56505031946336
12.311557788944723,0.9904081632653061,4.608315179740589
12.43718592964824,0.9904081632653061,4.645937300802252
12.56281407035176,0.9904081632653061,4.676277146435435
12.688442211055277,0.9904081632653061,4.696267353534102
12.814070351758794,0.9904081632653061,4.704080248339652
12.93969849246231,0.9904081632653061,4.69464984770221
13.06532663316583,0.9904081632653061,4.656752869859292
13.190954773869347,0.9904081632653061,4.582178538715631
13.316582914572864,0.9904081632653061,4.43719133692578
13.442211055276381,0.9904081632653061,4.166508620034831
13.5678391959799,0.9904081632653061,3.639159575272314
13.693467336683417,0.9904081632653061,2.632340315232259
13.819095477386934,0.9904081632653061,1.4214835846221605
13.944723618090451,0.9904081632653061,0.915369231937344
14.07035175879397,0.9904081632653061,0.853712704811728
14.195979899497488,0.9904081632653061,0.9022723278953383
14.321608040201005,0.9904081632653061,0.9808361867617837
14.447236180904522,0.9904081632653061,1.072450920089722
14.57286432160804,0.9904081632653061,1.1728822728631314
14.698492462311558,0.9904081632653061,1.2806341297133905
14.824120603015075,0.9904081632653061,1.394808587710236
14.949748743718592,0.9904081632653061,1.5146398134056949
15.075376884422111,0.9904081632653061,1.639033888672919
15.201005025125628,0.9904081632653061,1.7666199221677417
15.326633165829145,0.9904081632653061,1.8958837767275674
15.452261306532664,0.9904081632653061,2.0250791799235484
15.577889447236181,0.9904081632653061,2.1525789895079566
15.703517587939698,0.9904081632653061,2.2769038167143814
15.829145728643216,0.9904081632653061,2.396890046237759
15.954773869346734,0.9904081632653061,2.5119058991767744
16.08040201005025,0.9904081632653061,2.6218217745197823
16.20603015075377,0.9904081632653061,2.7268600838030093
16.331658291457288,0.9904081632653061,2.8272238842805906
16.457286432160803,0.9904081632653061,2.9234016302854924
16.582914572864322,0.9904081632653061,3.016026612617891
16.70854271356784,0.9904081632653061,3.105667339433494
16.834170854271356,0.9904081632653061,3.1927634241497294
16.959798994974875,0.9904081632653061,3.2776262698520537
17.08542713567839,0.9904081632653061,3.3605668828093584
17.21105527638191,0.9904081632653061,3.44181467336831
17.33668341708543,0.9904081632653061,3.52161341154673
17.462311557788944,0.9904081632653061,3.6000510655013844
17.587939698492463,0.9904081632653061,3.6770470306759697
17.71356783919598,0.9904081632653061,3.7528801974908363
17.839195979899497,0.9904081632653061,3.827292258819358
17.964824120603016,0.9904081632653061,3.9005044272152323
18.09045226130653,0.9904081632653061,3.972195654701265
18.21608040201005,0.9904081632653061,4.042570670092188
18.34170854271357,0.9904081632653061,4.11120271255024
18.467336683417084,0.9904081632653061,4.1783078172023345
18.592964824120603,0.9904081632653061,4.24331782480948
18.718592964824122,0.9904081632653061,4.3064693438638075
18.844221105527637,0.9904081632653061,4.3669935408637865
18.969849246231156,0.9904081632653061,4.42514793808322
19.09547738693467,0.9904081632653061,4.479857814624552
19.22110552763819,0.9904081632653061,4.5313749514693145
19.34673366834171,0.9904081632653061,4.57821199323306
19.472361809045225,0.9904081632653061,4.620095538144682
19.597989949748744,0.9904081632653061,4.655868696511716
19.723618090452263,0.9904081632653061,4.683024992003052
19.849246231155778,0.9904081632653061,4.700148945224696
19.974874371859297,0.9904081632653061,4.70377053262031
20.100502512562816,0.9904081632653061,4.686141841341909
20.22613065326633,0.9904081632653061,4.640651439176162
20.35175879396985,0.9904081632653061,4.548481516118349
20.477386934673365,0.9904081632653061,4.375338167125458
20.603015075376884,0.9904081632653061,4.047259747828219
20.728643216080403,0.9904081632653061,3.4011322766830268
20.85427135678392,0.9904081632653061,2.248905042057818
20.979899497487438,0.9904081632653061,1.1916732661598888
21.105527638190956,0.9904081632653061,0.8740717855248171
21.231155778894472,0.9904081632653061,0.8624961207768641
21.35678391959799,0.9904081632653061,0.9234699940485785
21.482412060301506,0.9904081632653061,1.0067447961789526
21.608040201005025,0.9904081632653061,1.1011782507547287
21.733668341708544,0.9904081632653061,1.2038808816882924
21.85929648241206,0.9904081632653061,1.3135932334293006
21.984924623115578,0.9904081632653061,1.4295895700808476
