t,k,x
0.0,2.97,1.0
0.12562814070351758,2.97,1.2215276138383326
0.25125628140703515,2.97,1.403909077770687
0.3768844221105528,2.97,1.5593824862828918
0.5025125628140703,2.97,1.6951785275981766
0.628140703517588,2.97,1.8168606260560702
0.7537688442211056,2.97,1.928090281210747
0.8793969849246231,2.97,2.0317399410716903
1.0050251256281406,2.97,2.130013986698157
1.1306532663316582,2.97,2.2242884610513944
1.256281407035176,2.97,2.315630415223868
1.3819095477386936,2.97,2.404862425997367
1.5075376884422111,2.97,2.492407078393593
1.6331658291457287,2.97,2.578671876773627
1.7587939698492463,2.97,2.6638752837784474
1.8844221105527639,2.97,2.748185888825197
2.0100502512562812,2.97,2.8316508600579913
2.135678391959799,2.97,2.9143646150635343
2.2613065326633164,2.97,2.9963653352505286
2.386934673366834,2.97,3.077675154088445
2.512562814070352,2.97,3.158218393038976
2.6381909547738696,2.97,3.238124331946943
2.763819095477387,2.97,3.3172266087751745
2.8894472361809047,2.97,3.3955196221592634
3.0150753768844223,2.97,3.4730892785622793
3.14070351758794,2.97,3.5497343610398286
3.2663316582914574,2.97,3.6254204670945724
3.391959798994975,2.97,3.700238306897195
3.5175879396984926,2.97,3.773941772063325
3.64321608040201,2.97,3.8464555637568756
3.7688442211055277,2.97,3.917880174373281
3.8944723618090453,2.97,3.987904050140759
4.0201005025125625,2.97,4.056386157346667
4.1457286432160805,2.97,4.123436142446059
4.271356783919598,2.97,4.188637384943697
4.396984924623116,2.97,4.251729768517265
4.522613065326633,2.97,4.312860582923359
4.648241206030151,2.97,4.371174409192307
4.773869346733668,2.97,4.4268886935090555
4.899497487437186,2.97,4.478892259314309
5.025125628140704,2.97,4.527300280209777
5.150753768844221,2.97,4.570626471504387
5.276381909547739,2.97,4.608265192489813
5.402010050251256,2.97,4.639046829226103
5.527638190954774,2.97,4.660071647488661
5.653266331658291,2.97,4.668964321182501
5.778894472361809,2.97,4.662034272582357
5.9045226130653266,2.97,4.629312510489483
6.030150753768845,2.97,4.561938798404854
6.155778894472362,2.97,4.432566964607531
6.28140703517588,2.97,4.1939317383484385
6.407035175879397,2.97,3.7372904943865835
6.532663316582915,2.97,2.861221058005067
6.658291457286432,2.97,1.6447655424953447
6.78391959798995,2.97,0.9797881507777771
6.909547738693467,2.97,0.8579310015892169
7.035175879396985,2.97,0.8909589928815345
7.160804020100502,2.97,0.9644682352511783
7.28643216080402,2.97,1.0537745768627027
7.4120603015075375,2.97,1.1527225818164009
7.5376884422110555,2.97,1.2593072516322923
7.663316582914573,2.97,1.372453697209316
7.788944723618091,2.97,1.4912877732294374
7.914572864321608,2.97,1.6146491065904
8.040201005025125,2.97,1.7412639645815893
8.165829145728644,2.97,1.86950146935124
8.291457286432161,2.97,1.9976668448259332
8.417085427135678,2.97,2.1241234119302854
8.542713567839195,2.97,2.2474499815392446
8.668341708542714,2.97,2.3665172588241803
8.793969849246231,2.97,2.4807499178301344
8.919597989949748,2.97,2.5899752675778704
9.045226130653266,2.97,2.6941557836886876
9.170854271356784,2.97,2.7937032495481278
9.296482412060302,2.97,2.889180796536736
9.422110552763819,2.97,2.9811658463079795
9.547738693467336,2.97,3.0701866900074744
9.673366834170855,2.97,3.1566184375188926
9.798994974874372,2.97,3.2408309284929886
9.924623115577889,2.97,3.323138433151151
10.050251256281408,2.97,3.4037383827087173
10.175879396984925,2.97,3.482873172463807
10.301507537688442,2.97,3.560669612604474
10.42713567839196,2.97,3.6370216215131577
10.552763819095478,2.97,3.7121809138812516
10.678391959798995,2.97,3.7859488951339557
10.804020100502512,2.97,3.8584698633276915
10.92964824120603,2.97,3.9295022946578753
11.055276381909549,2.97,3.999177445141684
11.180904522613066,2.97,4.067136307116078
11.306532663316583,2.97,4.1335353564780135
11.4321608040201,2.97,4.197862260521996
11.557788944723619,2.97,4.260307937001516
11.683417085427136,2.97,4.320148623368202
11.809045226130653,2.97,4.377611797835083
11.93467336683417,2.97,4.431658321627148
12.06030150753769,2.97,4.482528834987493
12.185929648241206,2.97,4.528792441803531
12.311557788944723,2.97,4.570120818501739
12.43718592964824,2.97,4.605480841555359
12.56281407035176,2.97,4.632390206540848
12.688442211055277,2.97,4.649598666602069
12.814070351758794,2.97,4.653721625062793
12.93969849246231,2.97,4.637437123078437
13.06532663316583,2.97,4.595173590709821
13.190954773869347,2.97,4.509253175602569
13.316582914572864,2.97,4.348777679603492
13.442211055276381,2.97,4.053319390607627
13.5678391959799,2.97,3.4818486623699605
13.693467336683417,2.97,2.4458976063488103
13.819095477386934,2.97,1.3347867793604815
13.944723618090451,2.97,0.9106508118043652
14.07035175879397,2.97,0.8651322045101665
14.195979899497488,2.97,0.9165682904683685
14.321608040201005,2.97,0.9964219643731672
14.447236180904522,2.97,1.089368824417482
14.57286432160804,2.97,1.1910823383420284
14.698492462311558,2.97,1.300121623372768
14.824120603015075,2.97,1.4153937853421872
14.949748743718592,2.97,1.535987615095125
15.075376884422111,2.97,1.6607276349365085
15.201005025125628,2.97,1.78809036780365
15.326633165829145,2.97,1.91647961392533
15.452261306532664,2.97,2.0441826768339557
15.577889447236181,2.97,2.1696325497707036
15.703517587939698,2.97,2.291499213830758
15.829145728643216,2.97,2.408871772606238
15.954773869346734,2.97,2.5213415085582573
16.08040201005025,2.97,2.6286142811205657
16.20603015075377,2.97,2.730989240864199
16.331658291457288,2.97,2.8290081385955035
16.457286432160803,2.97,2.923255053090014
16.582914572864322,2.97,3.014105305027359
16.70854271356784,2.97,3.10205956112263
16.834170854271356,2.97,3.187604630304221
16.959798994974875,2.97,3.2710926396829034
17.08542713567839,2.97,3.352792394288227
17.21105527638191,2.97,3.4328995294116016
17.33668341708543,2.97,3.5114801145924908
17.462311557788944,2.97,3.588720298588528
17.587939698492463,2.97,3.6647091109365215
17.71356783919598,2.97,3.7392795214196806
17.839195979899497,2.97,3.8126796374707452
17.964824120603016,2.97,3.884580701846635
18.09045226130653,2.97,3.9552162617693156
18.21608040201005,2.97,4.024187737746896
18.34170854271357,2.97,4.091689171148466
18.467336683417084,2.97,4.157254103109576
18.592964824120603,2.97,4.221022226617708
18.718592964824122,2.97,4.282442292524402
