s,k,tauit,xt,tauitp
0.0,0.99,0.0,1.0,17.060493100432765
0.005025125628140704,0.99,0.09522526545726384,0.8328925355527802,20.981463845088207
0.010050251256281407,0.99,0.21223950186842946,0.6803529183593483,25.703962386152757
0.01507537688442211,0.99,0.35405046335489254,0.5507031370640746,30.689355491253746
0.020100502512562814,0.99,0.518997534872644,0.4522188397861518,34.6904634288265
0.02512562814070352,0.99,0.6996631634057807,0.38659488951544907,36.93146072327845
0.03015075376884422,0.99,0.8879575557584499,0.3473600349745163,37.85704935093625
0.035175879396984924,0.99,1.0791382569977943,0.32568097206785496,38.173720828601276
0.04020100502512563,0.99,1.2712557925962042,0.3146755587212483,38.2693337275087
0.04522613065326633,0.99,1.4636403102589868,0.3099797185072416,38.293654324632264
0.05025125628140704,0.99,1.6560829712670277,0.3090306300747614,38.29682999212947
0.05527638190954774,0.99,1.848524453952267,0.31036370211410114,38.294486212605364
0.06030150753768844,0.99,2.040950714591118,0.3131508702948025,38.291139209922505
0.06532663316582915,0.99,2.233360225433602,0.31692826963536946,38.28788637123908
0.07035175879396985,0.99,2.4257539380822237,0.3214416643577573,38.2848367392893
0.07537688442211055,0.99,2.618132546108137,0.3265595414818694,38.281841567361866
0.08040201005025126,0.99,2.8104958253513086,0.3322247320578292,38.27870002270782
0.08542713567839195,0.99,3.0028425137070136,0.3384277303240725,38.27520156442122
0.09045226130653267,0.99,3.1951702612725446,0.34519250144638963,38.27111837157611
0.09547738693467336,0.99,3.3874754684063806,0.35256989282966655,38.26617952068288
0.10050251256281408,0.99,3.5797530077216337,0.36063589687901165,38.26003474984283
0.10552763819095477,0.99,3.7719956701805493,0.3694935345605357,38.25220097926967
0.11055276381909548,0.99,3.9641933262311366,0.3792781311457063,38.24197928753966
0.11557788944723618,0.99,4.156331517313087,0.39016648621771904,38.228318069809845
0.12060301507537688,0.99,4.348389158138413,0.40239132481838624,38.20957536544532
0.12562814070351758,0.99,4.540334557136799,0.41626397032760754,38.18305147868468
0.1306532663316583,0.99,4.73211839491747,0.4322100164255638,38.14432348961814
0.135678391959799,0.99,4.923661270612112,0.45081989444433,38.0854004421195
0.1407035175879397,0.99,5.114828129175177,0.4729472173365894,37.99130964531163
0.1457286432160804,0.99,5.305377221269742,0.4998574883882619,37.832653129227566
0.1507537688442211,0.99,5.494847415745081,0.5334926253871541,37.54706979920506
0.15577889447236182,0.99,5.682296001385997,0.5769262624379347,36.99375731413992
0.16080402010050251,0.99,5.865673246812349,0.6350561621816063,35.84814461108127
0.1658291457286432,0.99,6.040453429396011,0.7151674150639957,33.42281421410351
0.1708542713567839,0.99,6.197863001542395,0.825273712980363,28.831734045646243
0.17587939698492464,0.99,6.327193110052475,0.9672365318642888,22.51800046455918
0.18090452261306533,0.99,6.424966653332225,1.1326948766790614,16.62593645365593
0.18592964824120603,0.99,6.497087036642168,1.3109913530208248,12.353554771900157
0.19095477386934673,0.99,6.551530182282718,1.4955266944888628,9.512174559498922
0.19597989949748743,0.99,6.594291806821232,1.68314177661687,7.632833366459952
0.20100502512562815,0.99,6.629263952623387,1.872375055927086,6.366736527188569
0.20603015075376885,0.99,6.658942805466891,2.0625152745594693,5.499359401165079
0.21105527638190955,0.99,6.684987092128283,2.2531895539617164,4.904293023685329
0.21608040201005024,0.99,6.708566215523005,2.4441854268238616,4.509122500816909
0.22110552763819097,0.99,6.73057178937162,2.6353695117523372,4.274055185542292
0.22613065326633167,0.99,6.751767882867293,2.826645106016457,4.186971437346115
0.23115577889447236,0.99,6.772921976880111,3.0179246709614636,4.262912372144326
0.23618090452261306,0.99,6.794986246171435,3.2091016453183774,4.566409196252015
0.24120603015075376,0.99,6.819497891981018,3.399977989882644,5.289401348516848
0.24623115577889448,0.99,6.8499471361738555,3.589981221725625,7.166366552530501
0.25125628140703515,0.99,6.902958738223776,3.7743252601988795,18.58267413048659
0.2562814070351759,0.99,7.024815152328996,3.6979512716241354,16.29036128311018
0.2613065326633166,0.99,7.097455243712038,3.5197921066537843,13.45304135565399
0.2663316582914573,0.99,7.163548787788991,3.3390525703629312,13.0113192658844
0.271356783919598,0.99,7.229181887229296,3.158144789326113,13.170069589845383
0.27638190954773867,0.99,7.296330399711857,2.977794133805444,13.58534003110199
0.2814070351758794,0.99,7.365957038716967,2.798386481945291,14.14536041429326
0.2864321608040201,0.99,7.438661648218257,2.6202047874257612,14.805734119906749
0.2914572864321608,0.99,7.514894201514227,2.44350454231782,15.547554154403352
0.2964824120603015,0.99,7.595042524997267,2.2685465315055118,16.363624606458558
0.3015075376884422,0.99,7.6794754857884655,2.0956165773252073,17.25311324916388
0.3065326633165829,0.99,7.768569886913343,1.9250427218643753,18.219905678777625
0.31155778894472363,0.99,7.8627339096584645,1.75721594884632,19.272739441290703
0.3165829145728643,0.99,7.96243453690674,1.5926203507492147,20.426584674944273
0.32160804020100503,0.99,8.068233685526334,1.4318802829258903,21.70461231130882
0.32663316582914576,0.99,8.18083409726676,1.2758344222178357,23.13982476734429
0.3316582914572864,0.99,8.30112744735537,1.1256477380699481,24.77369641563702
0.33668341708542715,0.99,8.430217202386487,0.9829657273999761,26.64621873885121
0.3417085427135678,0.99,8.569351363223383,0.8500841381103386,28.76863707717751
0.34673366834170855,0.99,8.719660339374368,0.7300251124700248,31.072098497107884
0.35175879396984927,0.99,8.881606715459508,0.6262403697899169,33.35422597169496
0.35678391959798994,0.99,9.054330575517824,0.5416210027339835,35.31109408880122
0.36180904522613067,0.99,9.235550723597841,0.47713638900697236,36.71427236604013
0.36683417085427134,0.99,9.422366379533496,0.431202330176394,37.55481751127635
0.37185929648241206,0.99,9.612302719179125,0.40046322320698835,37.98737461656255
0.3768844221105528,0.99,9.803758772375177,0.3811632145660081,38.1846355036509
0.38190954773869346,0.99,9.995875369905537,0.3700677344997484,38.26487415467926
0.3869346733668342,0.99,10.188243789792693,0.36475020430897576,38.29211068572449
0.39195979899497485,0.99,10.380684257698961,0.36352483453457674,38.29681452563922
0.3969849246231156,0.99,10.57312195619149,0.36527568399313004,38.29232238858307
0.4020100502512563,0.99,10.765525950048632,0.3692943967739659,38.28401285116774
0.40703517587939697,0.99,10.957882804395613,0.3751575054038725,38.273701430256004
0.4120603015075377,0.99,11.15018341303457,0.38264366065813216,38.26158090331649
0.41708542713567837,0.99,11.34241735503721,0.39168246478220364,38.24697558487037
0.4221105527638191,0.99,11.534568950633641,0.4023279693712092,38.22851076445365
0.4271356783919598,0.99,11.726613590532246,0.41475236134982607,38.203916130370274
0.4321608040201005,0.99,11.91851186649314,0.4292586795276372,38.169455265699646
0.4371859296482412,0.99,12.110199630844807,0.446316178098649,38.11870500962947
0.44221105527638194,0.99,12.301568680470735,0.4666280726549369,38.040017166813186
0.4472361809045226,0.99,12.492428047833348,0.49125402111498384,37.91068106840397
0.45226130653266333,0.99,12.68242164479382,0.5218173541646706,37.68442245399579
0.457286432160804,0.99,12.870840185247673,0.5608724958566815,37.259129919699
0.4623115577889447,0.99,13.056173711105401,0.6125091076886824,36.3989403821942
0.46733668341708545,0.99,13.235076220586103,0.6830720884915693,34.57749157014767
0.4723618090452261,0.99,13.400546926056291,0.7807766070238259,30.897101367688343
0.47738693467336685,0.99,13.541821841783387,0.910849552096882,25.05437873075145
0.4824120603015075,0.99,13.65160490829451,1.0685141226651433,18.76542594002715
0.48743718592964824,0.99,13.732821597489137,1.2428052027752523,13.844261943694995
0.49246231155778897,0.99,13.793427458313921,1.4253887782021175,10.506655232722608
0.49748743718592964,0.99,13.840310418026778,1.6120086633856499,8.303991339497916
0.5025125628140703,0.99,13.878096098301391,1.80069703333608,6.831157075171404
0.507537688442211,0.99,13.909743953668427,1.9905180369448465,5.827752236155072
0.5125628140703518,0.99,13.937189798623104,2.180994953339661,5.138945896355359
0.5175879396984925,0.99,13.961765250617995,2.3718648218774545,4.674462160748846
0.5226130653266332,0.99,13.984457227847878,2.562968417388869,4.383395927724541
0.5276381909547738,0.99,14.006072045726905,2.754197010634331,4.24437974497598
0.5326633165829145,0.99,14.027375174369183,2.94545904814726,4.2625635581382495
0.5376884422110553,0.99,14.049245865573887,3.1366580202354966,4.4827248880639425
0.542713567839196,0.99,14.072981691694018,3.3276333415898995,5.041566659959982
0.5477386934673367,0.99,14.10118817815465,3.517991412585132,6.40183108295662
0.5527638190954773,0.99,14.14270982595667,3.7057617480086495,11.5960744806346
0.5577889447236181,0.99,14.259914580644457,3.7372609195941564,19.606015185817796
0.5628140703517588,0.99,14.339177393058764,3.5621017636718486,13.935391228838856
0.5678391959798995,0.99,14.406523856593356,3.3818286685276853,13.109027022554686
0.5728643216080402,0.99,14.472274704614456,3.2009645556301543,13.137734814164542
0.5778894472361809,0.99,14.539089404361134,3.020489980079155,13.491087370016462
0.5829145728643216,0.99,14.60814378700053,2.840861096541407,14.0144673419043
0.5879396984924623,0.99,14.68012268678931,2.6623847834126435,14.648974872616574
0.592964824120603,0.99,14.755513602126191,2.485323569769567,15.369851120239383
0.5979899497487438,0.99,14.834720839781964,2.309937237298211,16.166945785956788
0.6030150753768844,0.99,14.918118726139319,2.1365054302743114,17.03776601815224
0.6080402010050251,0.99,15.00608226423207,1.9653452874529733,17.98488973390349
0.6130653266331658,0.99,15.099011275420597,1.7968310528272435,19.01569625991487
0.6180904522613065,0.99,15.197356705053856,1.6314215083563612,20.143408531643395
0.6231155778894473,0.99,15.30165459958075,1.4697023446491189,21.389025547437566
0.628140703517588,0.99,15.41257003234966,1.312452852238661,22.78313366430571
0.6331658291457286,0.99,15.530946222223417,1.1607480156963768,24.36562147309747
0.6381909547738693,0.99,15.657837622426348,1.0161033345674175,26.178500533148256
0.6432160804020101,0.99,15.794472319564214,0.8806463995549358,28.24346217762248
0.6482412060301508,0.99,15.942047712292435,0.7572335157144872,30.516618775395642
0.6532663316582915,0.99,16.101248292849988,0.6492751330599565,32.82951302225366
0.6582914572864321,0.99,16.271570293282707,0.5599185849595669,34.890537048691584
0.6633165829145728,0.99,16.451029072176414,0.49069701378233765,36.43501987098999
