s,xt
0.16604593783913263,-2.0084675521937583
0.33257645903725763,2.008722448929786
0.49921577995029576,-2.008732920847734
0.6657476865640998,2.0087290146258003
0.8323975268721814,-2.008732079431919
0.9989451920069351,2.00872754261284
