s,xt
0.16601168517466977,-2.0084316362303625
0.33258173605681324,2.00866281749724
0.4991684643703299,-2.0086482449380507
0.6657561401916858,2.008610600414002
0.8323432717481059,-2.0085784959007857
0.9989314151788774,2.0085294134827336
