s,xt
0.16601168517466977,-2.0084637321266823
0.33258173605681324,2.008717705285708
0.4991684643703299,-2.0087299890230583
0.6657561401916858,2.008724273676117
0.8323432717481059,-2.0087296977008045
0.9989314151788774,2.0087227595312567
