s,mu,tauit,xt,tauitp
0.0,9.5,0.0,2.0,0.0
0.005025125628140704,9.5,0.026603241365049025,1.9994418299080758,10.482435178229721
0.010050251256281407,9.5,0.10427508306046067,1.9950145215513564,20.328332572397816
0.01507537688442211,9.5,0.22991437780931892,1.9862706241920496,29.57676883155075
0.020100502512562814,9.5,0.4005212696203382,1.974126054795016,38.223881445536406
0.02512562814070352,9.5,0.6130571265733386,1.9588140007924444,46.26416136021027
0.03015075376884422,9.5,0.8644746906906224,1.9404390063655936,53.698877435997645
0.035175879396984924,9.5,1.1517228128119115,1.9190760387571588,60.524845527999695
0.04020100502512563,9.5,1.471749817989133,1.8947745769278925,66.74599523272302
0.04522613065326633,9.5,1.821502084171204,1.8675791526167924,72.35674016783157
0.05025125628140704,9.5,2.197922097146172,1.8374954596369435,77.35688271560727
0.05527638190954774,9.5,2.59794995121342,1.80451416652104,81.75259328429902
0.06030150753768844,9.5,3.018520896016711,1.7685800296957048,85.53753388996309
0.06532663316582915,9.5,3.4565653041605384,1.729609557673704,88.70376546598018
0.07035175879396985,9.5,3.909001375263276,1.68746321257819,91.26025440405013
0.07537688442211055,9.5,4.372744071969132,1.641918634605807,93.20242663630748
0.08040201005025126,9.5,4.84467963015432,1.5926339958942268,94.51952013152795
0.08542713567839195,9.5,5.321671696435838,1.5391198917569542,95.21195611595226
0.09045226130653267,9.5,5.800526510889326,1.4805799217885436,95.26563213571619
0.09547738693467336,9.5,6.277949403871829,1.4157738164359428,94.6291198096985
0.10050251256281408,9.5,6.750436730276104,1.342482362837645,93.2678641136372
0.10552763819095477,9.5,7.213925512612168,1.2564213056690687,91.00092681110918
0.11055276381909548,9.5,7.662567049825691,1.1479101865757801,87.20964129102636
0.11557788944723618,9.5,8.081647934615425,0.9891384368550127,78.35970649018415
0.12060301507537688,9.5,8.405333469562821,0.7090427946896636,45.48973362467546
0.12562814070351758,9.5,8.555879714694154,0.3254800403319301,18.21614623960321
0.1306532663316583,9.5,8.622365695379418,-0.0608662875334349,9.589354323746592
0.135678391959799,9.5,8.66131139373423,-0.4259816563945086,6.311522860998369
0.1407035175879397,9.5,8.689213149073094,-0.7639994982805596,4.9537145949994095
0.1457286432160804,9.5,8.71215374399774,-1.0712273790715476,4.288899465777146
0.1507537688442211,9.5,8.733184120305328,-1.344371725613652,4.178611613536175
0.15577889447236182,9.5,8.754566947098947,-1.5801792022197443,4.480967048610126
0.16080402010050251,9.5,8.779191226501451,-1.775160104225741,5.560635708255446
0.1658291457286432,9.5,8.813717307676514,-1.9242870714882512,8.66405735925336
0.1708542713567839,9.5,8.878105522661121,-2.0055320187503045,15.164259349613122
0.17587939698492464,9.5,8.934629857481548,-2.014772028049397,6.3443600401915505
0.18090452261306533,9.5,8.948445920722149,-2.0148596927087343,4.169796261436276
0.18592964824120603,9.5,8.994657229201806,-2.013219636264943,14.119116335348439
0.19095477386934673,9.5,9.089356598741041,-2.007159198883504,23.4776517784627
0.19597989949748743,9.5,9.229669074642107,-1.9973860510714432,32.271659127360245
0.20100502512562815,9.5,9.412732720422763,-1.98446563142588,40.49170295885514
0.20603015075376885,9.5,9.635659958274394,-1.968547097519767,48.13697324194042
0.21105527638190955,9.5,9.895550839211227,-1.9497089708281221,55.20494949395902
0.21608040201005024,9.5,10.1895137878977,-1.928014422565329,61.69738087627964
0.22110552763819097,9.5,10.514654108816119,-1.9035254482051942,67.6122142564854
0.22613065326633167,9.5,10.868072194645098,-1.8762651940352235,72.9511576128816
0.23115577889447236,9.5,11.246862754684987,-1.8462529771192633,77.71250377153763
0.23618090452261306,9.5,11.648121964290898,-1.8134548227633402,81.89579016608862
0.24120603015075376,9.5,12.068942092079432,-1.7778427287260659,85.49823733128532
0.24623115577889448,9.5,12.506414587945772,-1.739337076954603,88.52021563835146
0.25125628140703515,9.5,12.957619793827535,-1.6977903279786417,90.96243665380835
0.2562814070351759,9.5,13.419617913355077,-1.6530016070005906,92.81537135121464
0.2613065326633166,9.5,13.889463426119194,-1.6046880103934589,94.08076020056279
0.2663316582914573,9.5,14.36418567296654,-1.5523941644884298,94.75257787415161
0.271356783919598,9.5,14.840756358831586,-1.4954173092722707,94.8200429497857
0.27638190954773867,9.5,15.31608306157093,-1.4326943119861608,94.26108227676146
0.2814070351758794,9.5,15.786894556353671,-1.3623337986577728,92.99677076306617
0.2864321608040201,9.5,16.24951326039263,-1.2808897171361013,90.94487578220786
0.2914572864321608,9.5,16.69900387359123,-1.1808641437630814,87.68329310204652
0.2964824120603015,9.5,17.12517961642739,-1.0424967141131112,80.75339774714163
0.3015075376884422,9.5,17.485670332295584,-0.8076617854407244,56.926807209913086
0.3065326633165829,9.5,17.6810871508342,-0.44500815560791346,23.431297706880173
