s,mu,tauit,xt,tauitp
0.0,9.5,0.0,2.0,62.57053425911977
0.005025125628140704,9.5,0.3137738106814931,1.9803185870528879,62.41260614972403
0.010050251256281407,9.5,0.6273895038604566,1.9577767739233454,62.40638941459167
0.01507537688442211,9.5,0.940972843647492,1.9347893027778238,62.399684353791
0.020100502512562814,9.5,1.254521003476342,1.9113269030977702,62.39237470384181
0.02512562814070352,9.5,1.5680307314129975,1.8873564936944893,62.38437271456369
0.03015075376884422,9.5,1.8814982949130141,1.8628409160665134,62.37557373450489
0.035175879396984924,9.5,2.194919379632278,1.8377381940402113,62.36585042877117
0.04020100502512563,9.5,2.5082889614020254,1.8120006111809834,62.35504649216184
0.04522613065326633,9.5,2.8216011416901945,1.7855735509812298,62.3429682113415
0.05025125628140704,9.5,3.1348489306230127,1.7583940200309818,62.3293723532994
0.05527638190954774,9.5,3.4480239552871588,1.7303887083179257,62.31395001764479
0.06030150753768844,9.5,3.761116080404188,1.7014715562767695,62.2963017017335
0.06532663316582915,9.5,4.07411286362226,1.6715403515441942,62.27590193911693
0.07035175879396985,9.5,4.386998798165287,1.6404721915549711,62.252047606835035
0.07537688442211055,9.5,4.699754235533726,1.6081172552952399,62.22377359397861
0.08040201005025126,9.5,5.0123537497582,1.5742897157448006,62.189718594024164
0.08542713567839195,9.5,5.324763661801177,1.538754756950695,62.14791101673563
0.09045226130653267,9.5,5.636938059132741,1.501208538557908,62.09537125964409
0.09547738693467336,9.5,5.948812178615889,1.4612470673018527,62.027411424464034
0.10050251256281408,9.5,6.260290648243492,1.418314325365498,61.936222277189174
0.10552763819095477,9.5,6.571225297746094,1.371612278079348,61.80786139384713
0.11055276381909548,9.5,6.881369231159154,1.3199315960454434,61.61518698100615
0.11557788944723618,9.5,7.190270725143711,1.2613062799169734,61.298749183122005
0.12060301507537688,9.5,7.496989261344072,1.192227613471774,60.70607466894339
0.12562814070351758,9.5,7.799169870631072,1.1056173981796207,59.35277462868529
0.1306532663316583,9.5,8.089224333092174,0.985165683474433,55.26928137409312
0.135678391959799,9.5,8.338562295464122,0.7963761186466207,41.65310753250227
0.1407035175879397,9.5,8.496097042370597,0.5263728670823953,22.050507680639456
0.1457286432160804,9.5,8.577803756741035,0.2231269037331029,11.945179234773665
0.1507537688442211,9.5,8.62573422919342,-0.08756185683888176,7.704425870839132
0.15577889447236182,9.5,8.658957721852023,-0.400213720163275,5.757717799005445
0.16080402010050251,9.5,8.685317303102446,-0.7135288380603364,4.860152050321779
0.1658291457286432,9.5,8.708879797564178,-1.0270683960145595,4.617853468344691
0.1708542713567839,9.5,8.732878742439755,-1.3405744135769135,5.084746833068501
0.17587939698492464,9.5,8.762675145622694,-1.6535681109186404,7.3053049541068855
0.18090452261306533,9.5,8.829406243854542,-1.9593206894697626,30.55941761091989
0.18592964824120603,9.5,9.12263100916911,-2.004862329467303,62.42057730781982
0.19095477386934673,9.5,9.43628056237476,-1.9827975316649105,62.41321963015473
0.19597989949748743,9.5,9.74989967441806,-1.9603031878745591,62.40710130848822
0.20100502512562815,9.5,10.063486752687426,-1.9373666038413657,62.40045819631822
0.20603015075376885,9.5,10.377038990335416,-1.9139585446163632,62.39321943896144
0.21105527638190955,9.5,10.690553185437496,-1.890046338953486,62.38529914835727
0.21608040201005024,9.5,11.004025655209619,-1.8655933170312746,62.37659460484593
0.22110552763819097,9.5,11.317452160021082,-1.840558079541637,62.36698110709192
0.22613065326633167,9.5,11.630827770933388,-1.8148935998807554,62.35630601404159
0.23115577889447236,9.5,11.944146687357764,-1.7885460948415275,62.34438038439787
0.23618090452261306,9.5,12.257402049871526,-1.7614535849676696,62.33096745219716
0.24120603015075376,9.5,12.570585675668385,-1.7335440286578065,62.3157654647338
0.24623115577889448,9.5,12.883687646807994,-1.7047329119325938,62.29838777096495
0.25125628140703515,9.5,13.196695784734278,-1.674920033070208,62.27832480144671
0.2562814070351759,9.5,13.50959498792037,-1.643985044075501,62.254896077671866
0.2613065326633166,9.5,13.822366117137033,-1.6117815011516052,62.227171135570885
0.2663316582914573,9.5,14.134984529992064,-1.5781281623691075,62.19384249429731
0.271356783919598,9.5,14.447417590333494,-1.5427964308146267,62.15302023923888
0.27638190954773867,9.5,14.759621017139143,-1.5054914821458774,62.1018652282605
0.2814070351758794,9.5,15.071532609224032,-1.4658224584289872,62.0359322734927
0.2864321608040201,9.5,15.383061246311518,-1.4232537889880117,61.947855623563356
0.2914572864321608,9.5,15.694066267393417,-1.3770206971089267,61.82462934365066
0.2964824120603015,9.5,16.004315335098195,-1.325972025345094,61.641170532756824
0.3015075376884422,9.5,16.313388434733866,-1.268252789757945,61.3433632365575
0.3065326633165829,9.5,16.620425519383073,-1.2005910150051846,60.79518386708712
0.31155778894472363,9.5,16.923323875093093,-1.1164843985412802,59.575767752275965
0.3165829145728643,9.5,17.21550932515932,-1.0011336823682955,56.01469318914807
0.32160804020100503,9.5,17.472044799780708,-0.8218766027584081,43.849293531589026
0.32663316582914576,9.5,17.640661139446518,-0.558880567308665,23.80471005407174
0.3316582914572864,9.5,17.728292002126363,-0.25738036540551573,12.67674344183464
0.33668341708542715,9.5,17.778702882608805,0.052903135033809334,8.025327686603973
0.3417085427135678,9.5,17.81305977020306,0.3654302415729491,5.909717280010867
0.34673366834170855,9.5,17.83994475601124,0.6787000748649793,4.924425308353597
0.35175879396984927,9.5,17.863661340645937,0.9922279625144483,4.614784975288972
0.35678391959798994,9.5,17.88742739525008,1.3057502372118392,4.98301235364692
0.36180904522613067,9.5,17.916082986464748,1.61885469240114,6.86037944241877
0.36683417085427134,9.5,17.972296501633632,1.9275555113556346,22.069885085169123
0.37185929648241206,9.5,18.245137282524972,2.0072660570103533,62.42409337418322
0.3768844221105528,9.5,18.558791519963417,1.9852694909068127,62.41386924488628
0.38190954773869346,9.5,18.872414034929676,1.9628225881983863,62.40780466606538
0.3869346733668342,9.5,19.186004813860524,1.93993650353862,62.40122396039612
0.39195979899497485,9.5,19.4995610818511,1.9165823503689963,62.39405530964647
0.3969849246231156,9.5,19.81307968544149,1.892727865341848,62.386215450131395
