t,mu,x
5.9296482412060305,0.5204081632653061,1.7439543158531057
6.030150753768845,0.5204081632653061,1.851085310435929
6.130653266331659,0.5204081632653061,1.9277857123396616
6.231155778894473,0.5204081632653061,1.9763560641303772
6.331658291457287,0.5204081632653061,1.9996558295932516
6.432160804020101,0.5204081632653061,2.0007549928295316
6.532663316582915,0.5204081632653061,1.983152146795669
6.633165829145729,0.5204081632653061,1.9494055229114653
6.733668341708543,0.5204081632653061,1.9017239996898427
6.834170854271357,0.5204081632653061,1.8423746826875316
6.934673366834171,0.5204081632653061,1.7724927099404026
7.035175879396985,0.5204081632653061,1.6930529872007296
7.135678391959799,0.5204081632653061,1.6046819393642118
7.236180904522613,0.5204081632653061,1.5077174627303884
7.336683417085427,0.5204081632653061,1.4022776306557423
7.437185929648241,0.5204081632653061,1.288337975675523
7.5376884422110555,0.5204081632653061,1.1654206884121259
7.63819095477387,0.5204081632653061,1.0325951750797653
7.738693467336684,0.5204081632653061,0.8906934519288601
7.839195979899498,0.5204081632653061,0.7371898678380084
7.939698492462312,0.5204081632653061,0.5731328558117244
8.040201005025125,0.5204081632653061,0.3971942419161504
8.140703517587939,0.5204081632653061,0.2091778056421181
8.241206030150753,0.5204081632653061,0.009656895183573329
8.341708542713567,0.5204081632653061,-0.20076677562986375
8.442211055276381,0.5204081632653061,-0.4198479563287725
8.542713567839195,0.5204081632653061,-0.6441616619479438
8.64321608040201,0.5204081632653061,-0.8687577877450455
8.743718592964823,0.5204081632653061,-1.087257967096577
8.844221105527637,0.5204081632653061,-1.292987914715118
8.944723618090451,0.5204081632653061,-1.4785513621311286
9.045226130653266,0.5204081632653061,-1.6389521216863672
9.14572864321608,0.5204081632653061,-1.7695107754621033
9.246231155778894,0.5204081632653061,-1.8699571714346135
9.346733668341708,0.5204081632653061,-1.9408593374205774
9.447236180904522,0.5204081632653061,-1.9835903578222835
9.547738693467336,0.5204081632653061,-2.0017246753131954
9.64824120603015,0.5204081632653061,-1.9984728214186571
9.748743718592964,0.5204081632653061,-1.977196147130862
9.849246231155778,0.5204081632653061,-1.940275376347394
9.949748743718592,0.5204081632653061,-1.8903085450939492
10.050251256281408,0.5204081632653061,-1.8285652513576522
10.150753768844222,0.5204081632653061,-1.7565347581276936
10.251256281407036,0.5204081632653061,-1.6751164367660285
10.35175879396985,0.5204081632653061,-1.5848716026722989
10.452261306532664,0.5204081632653061,-1.4860750920433046
10.552763819095478,0.5204081632653061,-1.3786951932751708
10.653266331658292,0.5204081632653061,-1.2624203293523915
10.753768844221106,0.5204081632653061,-1.1376281345982735
10.85427135678392,0.5204081632653061,-1.0030287009248187
10.954773869346734,0.5204081632653061,-0.8584379485153144
11.055276381909549,0.5204081632653061,-0.7033369843117733
11.155778894472363,0.5204081632653061,-0.53648089462717
11.256281407035177,0.5204081632653061,-0.3579001103860581
11.35678391959799,0.5204081632653061,-0.16751502356095602
11.457286432160805,0.5204081632653061,0.03471751621208286
11.557788944723619,0.5204081632653061,0.24723591736965614
11.658291457286433,0.5204081632653061,0.46777970934584046
11.758793969849247,0.5204081632653061,0.6926277913052223
11.859296482412061,0.5204081632653061,0.9164604596560768
11.959798994974875,0.5204081632653061,1.1328266891096317
12.06030150753769,0.5204081632653061,1.3348136785343312
12.160804020100503,0.5204081632653061,1.5155746392786673
12.261306532663317,0.5204081632653061,1.6693287154351477
12.361809045226131,0.5204081632653061,1.7937273834634557
12.462311557788945,0.5204081632653061,1.8879051297319216
12.56281407035176,0.5204081632653061,1.9518919553550471
12.663316582914574,0.5204081632653061,1.9892993899834819
12.763819095477388,0.5204081632653061,2.002714353919092
12.864321608040202,0.5204081632653061,1.9953387476025974
12.964824120603016,0.5204081632653061,1.9704234814860968
13.06532663316583,0.5204081632653061,1.9306903426201028
13.165829145728644,0.5204081632653061,1.8778782726947685
13.266331658291458,0.5204081632653061,1.813819699154474
13.366834170854272,0.5204081632653061,1.7396993862631607
13.467336683417086,0.5204081632653061,1.6563373796075633
13.5678391959799,0.5204081632653061,1.5642368122804653
13.668341708542714,0.5204081632653061,1.4636483758237244
13.768844221105528,0.5204081632653061,1.3545834090909274
13.869346733668342,0.5204081632653061,1.2366064349305927
13.969849246231156,0.5204081632653061,1.1093071659060891
14.07035175879397,0.5204081632653061,0.9731418710076333
14.170854271356784,0.5204081632653061,0.8257226054690616
14.271356783919598,0.5204081632653061,0.6683629356952636
14.371859296482413,0.5204081632653061,0.4992111563756189
14.472361809045227,0.5204081632653061,0.31810664105999
14.57286432160804,0.5204081632653061,0.12481747221700834
14.673366834170855,0.5204081632653061,-0.07957606769608443
14.773869346733669,0.5204081632653061,-0.29411336363592927
14.874371859296483,0.5204081632653061,-0.5159382684464876
14.974874371859297,0.5204081632653061,-0.7410220839410036
15.075376884422111,0.5204081632653061,-0.9638411217794065
15.175879396984925,0.5204081632653061,-1.1778131526664863
15.27638190954774,0.5204081632653061,-1.3754859470060057
15.376884422110553,0.5204081632653061,-1.5507057288160566
15.477386934673367,0.5204081632653061,-1.699179039466436
15.577889447236181,0.5204081632653061,-1.8172156781567057
15.678391959798995,0.5204081632653061,-1.903926387553241
15.77889447236181,0.5204081632653061,-1.96237991773367
15.879396984924623,0.5204081632653061,-1.99401590545927
15.979899497487438,0.5204081632653061,-2.002764095954708
16.08040201005025,0.5204081632653061,-1.991357677854666
16.180904522613066,0.5204081632653061,-1.9631106111277679
16.281407035175878,0.5204081632653061,-1.9202286839817382
16.381909547738694,0.5204081632653061,-1.8649777411804962
16.482412060301506,0.5204081632653061,-1.7987031465922214
16.582914572864322,0.5204081632653061,-1.7225690773069933
16.683417085427134,0.5204081632653061,-1.6373206297837362
16.78391959798995,0.5204081632653061,-1.5433757131688544
16.884422110552762,0.5204081632653061,-1.440844006987242
16.984924623115578,0.5204081632653061,-1.329663274681218
17.08542713567839,0.5204081632653061,-1.2099324052048466
17.185929648241206,0.5204081632653061,-1.081209179134946
17.28643216080402,0.5204081632653061,-0.941959530862604
17.386934673366834,0.5204081632653061,-0.7933046515159462
17.487437185929647,0.5204081632653061,-0.6327304257293574
17.587939698492463,0.5204081632653061,-0.4609679392438257
17.688442211055275,0.5204081632653061,-0.2774079281164841
17.78894472361809,0.5204081632653061,-0.08185944471933862
17.889447236180903,0.5204081632653061,0.12492168792727992
17.98994974874372,0.5204081632653061,0.34128240709802055
18.09045226130653,0.5204081632653061,0.5642072263589164
18.190954773869347,0.5204081632653061,0.7893146805442702
18.29145728643216,0.5204081632653061,1.0108075146440891
18.391959798994975,0.5204081632653061,1.2219258302600207
18.492462311557787,0.5204081632653061,1.4153471896226297
18.592964824120603,0.5204081632653061,1.58514937951158
18.693467336683415,0.5204081632653061,1.7264208217324695
18.79396984924623,0.5204081632653061,1.8373991709287507
18.894472361809044,0.5204081632653061,1.9191193264208197
18.99497487437186,0.5204081632653061,1.9713128986864898
19.09547738693467,0.5204081632653061,1.9977831096480083
19.195979899497488,0.5204081632653061,2.0018768309698904
19.2964824120603,0.5204081632653061,1.9866406241778507
19.396984924623116,0.5204081632653061,1.9549493832428193
19.497487437185928,0.5204081632653061,1.9095248333489394
19.597989949748744,0.5204081632653061,1.8517288797192266
19.698492462311556,0.5204081632653061,1.7832164595499553
19.798994974874372,0.5204081632653061,1.7050417744191508
19.899497487437184,0.5204081632653061,1.6178767489366688
20.0,0.5204081632653061,1.5219999117596936
0.0,0.5408163265306123,2.0
0.10050251256281408,0.5408163265306123,1.9904681356427092
0.20100502512562815,0.5408163265306123,1.963811122629527
0.3015075376884422,0.5408163265306123,1.9224881386983363
0.4020100502512563,0.5408163265306123,1.8689163795617636
0.5025125628140703,0.5408163265306123,1.8043313495741065
0.6030150753768844,0.5408163265306123,1.730020780652479
0.7035175879396985,0.5408163265306123,1.646755886991469
0.8040201005025126,0.5408163265306123,1.5549809351815094
0.9045226130653267,0.5408163265306123,1.454838098183272
1.0050251256281406,0.5408163265306123,1.3461727440681306
1.1055276381909547,0.5408163265306123,1.2289881471448851
1.2060301507537687,0.5408163265306123,1.1032014600528688
1.306532663316583,0.5408163265306123,0.9669302661074403
1.407035175879397,0.5408163265306123,0.8212801463262328
1.5075376884422111,0.5408163265306123,0.6643192405779338
1.6080402010050252,0.5408163265306123,0.4953877781464279
1.7085427135678393,0.5408163265306123,0.3147719799812661
1.8090452261306533,0.5408163265306123,0.12158286090841919
1.9095477386934674,0.5408163265306123,-0.08333203579625169
2.0100502512562812,0.5408163265306123,-0.2986934782056707
2.1105527638190953,0.5408163265306123,-0.5217305604737612
2.2110552763819094,0.5408163265306123,-0.7482698343706692
2.3115577889447234,0.5408163265306123,-0.9725747069647952
2.4120603015075375,0.5408163265306123,-1.1877819573242252
2.512562814070352,0.5408163265306123,-1.3860998516626561
2.613065326633166,0.5408163265306123,-1.5612660363785682
2.71356783919598,0.5408163265306123,-1.7088100722029416
2.814070351758794,0.5408163265306123,-1.8251342191321784
2.9145728643216082,0.5408163265306123,-1.9098819864207741
3.0150753768844223,0.5408163265306123,-1.9658641286883194
3.1155778894472363,0.5408163265306123,-1.9955782377031193
3.2160804020100504,0.5408163265306123,-2.0021434552340147
3.3165829145728645,0.5408163265306123,-1.9891282219130835
3.4170854271356785,0.5408163265306123,-1.9593015752986378
3.5175879396984926,0.5408163265306123,-1.9155955154061528
3.6180904522613067,0.5408163265306123,-1.8596765235876893
3.7185929648241207,0.5408163265306123,-1.7931623853445233
3.819095477386935,0.5408163265306123,-1.7171061213248056
3.919597989949749,0.5408163265306123,-1.6322108530606352
4.0201005025125625,0.5408163265306123,-1.538877761262183
4.1206030150753765,0.5408163265306123,-1.43726968405064
4.221105527638191,0.5408163265306123,-1.3273050902190109
4.321608040201005,0.5408163265306123,-1.20835699084413
4.422110552763819,0.5408163265306123,-1.0803629950496796
4.522613065326633,0.5408163265306123,-0.9431459974466758
4.623115577889447,0.5408163265306123,-0.7946268458820823
4.723618090452261,0.5408163265306123,-0.6358274519954064
4.824120603015075,0.5408163265306123,-0.46513908034104573
4.924623115577889,0.5408163265306123,-0.2819708218400576
5.025125628140704,0.5408163265306123,-0.08668186681679622
5.125628140703518,0.5408163265306123,0.1203042825485585
5.226130653266332,0.5408163265306123,0.33725975616098236
5.326633165829146,0.5408163265306123,0.5613728984919563
5.42713567839196,0.5408163265306123,0.788103717163611
5.527638190954774,0.5408163265306123,1.011469776457355
5.628140703517588,0.5408163265306123,1.2241448529584837
5.728643216080402,0.5408163265306123,1.4193416463983652
5.8291457286432165,0.5408163265306123,1.5900906589444583
5.9296482412060305,0.5408163265306123,1.7312530168628997
6.030150753768845,0.5408163265306123,1.8421233771836976
6.130653266331659,0.5408163265306123,1.9225891997878715
6.231155778894473,0.5408163265306123,1.9735641605434313
6.331658291457287,0.5408163265306123,1.9988364752596108
6.432160804020101,0.5408163265306123,2.001576509037127
6.532663316582915,0.5408163265306123,1.9854110541545478
6.633165829145729,0.5408163265306123,1.9530628657837368
6.733668341708543,0.5408163265306123,1.9068656238686525
6.834170854271357,0.5408163265306123,1.8489922726823749
6.934673366834171,0.5408163265306123,1.78072277461773
7.035175879396985,0.5408163265306123,1.7030605016994678
7.135678391959799,0.5408163265306123,1.6166501451792201
7.236180904522613,0.5408163265306123,1.5218245510007122
7.336683417085427,0.5408163265306123,1.4186715503919314
7.437185929648241,0.5408163265306123,1.3071552513918776
7.5376884422110555,0.5408163265306123,1.1871218447215341
7.63819095477387,0.5408163265306123,1.0572173930135937
7.738693467336684,0.5408163265306123,0.9180830322986502
7.839195979899498,0.5408163265306123,0.7682220375191189
7.939698492462312,0.5408163265306123,0.6068538512206949
8.040201005025125,0.5408163265306123,0.4339532181923047
8.140703517587939,0.5408163265306123,0.24881787054113103
8.241206030150753,0.5408163265306123,0.05150131394906884
8.341708542713567,0.5408163265306123,-0.1573289776698176
8.442211055276381,0.5408163265306123,-0.3757949791955098
8.542713567839195,0.5408163265306123,-0.600734825067113
8.64321608040201,0.5408163265306123,-0.8273445617240699
8.743718592964823,0.5408163265306123,-1.0493398879512759
8.844221105527637,0.5408163265306123,-1.2597083004571634
8.944723618090451,0.5408163265306123,-1.4506712625049252
9.045226130653266,0.5408163265306123,-1.616583553596641
9.14572864321608,0.5408163265306123,-1.752806703494954
9.246231155778894,0.5408163265306123,-1.8588062727167205
9.346733668341708,0.5408163265306123,-1.9331232335810296
9.447236180904522,0.5408163265306123,-1.9796212823880623
9.547738693467336,0.5408163265306123,-2.00078276534741
9.64824120603015,0.5408163265306123,-2.000126906000332
9.748743718592964,0.5408163265306123,-1.9808596933897475
9.849246231155778,0.5408163265306123,-1.946008600852042
9.949748743718592,0.5408163265306123,-1.8979463146050073
10.050251256281408,0.5408163265306123,-1.8381818683843432
10.150753768844222,0.5408163265306123,-1.7682034628994288
10.251256281407036,0.5408163265306123,-1.688974369224138
10.35175879396985,0.5408163265306123,-1.601084888264326
10.452261306532664,0.5408163265306123,-1.5048397715527726
10.552763819095478,0.5408163265306123,-1.4002716360022605
10.653266331658292,0.5408163265306123,-1.2870019885834176
10.753768844221106,0.5408163265306123,-1.1650129384524568
10.85427135678392,0.5408163265306123,-1.0342536899952577
10.954773869346734,0.5408163265306123,-0.8925419247583898
11.055276381909549,0.5408163265306123,-0.7412392455891617
11.155778894472363,0.5408163265306123,-0.5781887515414939
11.256281407035177,0.5408163265306123,-0.40309586700070604
11.35678391959799,0.5408163265306123,-0.2157080847693005
11.457286432160805,0.5408163265306123,-0.016119285384813296
11.557788944723619,0.5408163265306123,0.19455722205471596
11.658291457286433,0.5408163265306123,0.41446696483469836
11.758793969849247,0.5408163265306123,0.6400717821893974
11.859296482412061,0.5408163265306123,0.866374387742188
11.959798994974875,0.5408163265306123,1.0869668544460995
12.06030150753769,0.5408163265306123,1.2942500184474703
12.160804020100503,0.5408163265306123,1.4817022184713233
12.261306532663317,0.5408163265306123,1.6425080719681462
12.361809045226131,0.5408163265306123,1.7742400055624523
12.462311557788945,0.5408163265306123,1.8739648826773654
12.56281407035176,0.5408163265306123,1.9435263322215963
12.663316582914574,0.5408163265306123,1.9851904391880906
12.763819095477388,0.5408163265306123,2.002176570085903
12.864321608040202,0.5408163265306123,1.9980289922797936
12.964824120603016,0.5408163265306123,1.9760161027920011
13.06532663316583,0.5408163265306123,1.9387008376952957
13.165829145728644,0.5408163265306123,1.8882443626882568
13.266331658291458,0.5408163265306123,1.826637017850639
13.366834170854272,0.5408163265306123,1.7550093999395735
13.467336683417086,0.5408163265306123,1.6742528114675357
13.5678391959799,0.5408163265306123,1.5849043014976818
13.668341708542714,0.5408163265306123,1.4872365748306924
13.768844221105528,0.5408163265306123,1.381282334865196
13.869346733668342,0.5408163265306123,1.266728683656015
13.969849246231156,0.5408163265306123,1.1428831597421403
14.07035175879397,0.5408163265306123,1.0104755776566823
14.170854271356784,0.5408163265306123,0.8670433963517239
14.271356783919598,0.5408163265306123,0.7136687966241885
14.371859296482413,0.5408163265306123,0.5486198975051317
14.472361809045227,0.5408163265306123,0.37139310890139055
14.57286432160804,0.5408163265306123,0.18175837549512253
14.673366834170855,0.5408163265306123,-0.019625839883310882
14.773869346733669,0.5408163265306123,-0.23208623361143468
14.874371859296483,0.5408163265306123,-0.4532853079300677
14.974874371859297,0.5408163265306123,-0.6794175007733485
15.075376884422111,0.5408163265306123,-0.9052241090953788
15.175879396984925,0.5408163265306123,-1.1240902262336563
15.27638190954774,0.5408163265306123,-1.3283226966316841
15.376884422110553,0.5408163265306123,-1.5114098479255622
15.477386934673367,0.5408163265306123,-1.6672400524923094
15.577889447236181,0.5408163265306123,-1.7927213002390578
15.678391959798995,0.5408163265306123,-1.8882080568534951
15.77889447236181,0.5408163265306123,-1.9524782420755242
15.879396984924623,0.5408163265306123,-1.9898201317815436
15.979899497487438,0.5408163265306123,-2.0029274017996057
16.08040201005025,0.5408163265306123,-1.995392935760802
16.180904522613066,0.5408163265306123,-1.9704118035857696
16.281407035175878,0.5408163265306123,-1.9305888405274856
16.381909547738694,0.5408163265306123,-1.8781318088614054
16.482412060301506,0.5408163265306123,-1.8147113775330244
16.582914572864322,0.5408163265306123,-1.741458968806721
