N,e_x
27.0,0.5433189918374212
28.0,1.041693070010843
29.0,0.8551818364415583
30.0,0.8055950566910736
31.0,0.733629178339834
32.0,0.635197479863265
33.0,0.6242349855149697
34.0,0.6177401333746905
35.0,0.6669822723871364
36.0,0.505881155061286
37.0,0.5114419506646324
38.0,0.5147698736274203
39.0,0.5234174934470694
40.0,0.4823138289579195
41.0,0.4775310510229129
42.0,0.47761344726285565
43.0,0.4052920452394165
44.0,0.4018731134341523
45.0,0.3998210655684019
46.0,0.4007219776912029
47.0,0.3985523069914553
48.0,0.3965338542801383
49.0,0.3968952771747389
50.0,0.3514099214482569
51.0,0.34811060533555116
52.0,0.3460210702413075
53.0,0.3410488088656709
54.0,0.32026651362777836
55.0,0.3129743666458726
56.0,0.3135412100900829
57.0,0.3138401779093407
58.0,0.3131838833288611
59.0,0.31192104698953316
60.0,0.28371321960671175
61.0,0.28401095050968606
62.0,0.28446483804063905
63.0,0.2812375404684941
64.0,0.2816123435157988
65.0,0.2823623792851636
66.0,0.2835173862634766
67.0,0.2834408842018469
68.0,0.28385350406458604
69.0,0.2835201477366364
70.0,0.2841078187821941
71.0,0.30796083169853594
72.0,0.3021429784256064
73.0,0.30283185126939516
74.0,0.30281968061494263
75.0,0.30325508867742307
76.0,0.30471618048811955
77.0,0.3008552678765138
78.0,0.30134896276461554
79.0,0.30197142928259985
80.0,0.30242198502398315
81.0,0.3020442202063202
82.0,0.3013622026194133
83.0,0.30108182880907425
84.0,0.30070193881369206
85.0,0.3004287606631779
86.0,0.30099884508576447
87.0,0.2785581460686724
88.0,0.27825295233276875
89.0,0.27918252225964113
90.0,0.2797077047912241
91.0,0.27964852344893293
92.0,0.27997326323963256
93.0,0.27979584987671824
94.0,0.2797156995816046
95.0,0.28001853667209275
96.0,0.28055722142892764
97.0,0.28035235439799533
98.0,0.27983525623833955
99.0,0.27918846451613166
100.0,0.27986230951176316
101.0,0.280426571199084
102.0,0.2804856721046515
103.0,0.28089520092306985
104.0,0.28044857283234487
105.0,0.2811069387066925
106.0,0.280214734946146
107.0,0.28073573687959136
108.0,0.280996191459763
109.0,0.2813735756931308
110.0,0.2638305625940976
111.0,0.2632500093665559
112.0,0.26398440172723975
113.0,0.2645719765692422
114.0,0.26455337951875146
115.0,0.26402214660601797
116.0,0.26439688462491256
117.0,0.26449205901421585
118.0,0.26460348969200426
119.0,0.2651921634212386
120.0,0.2630017532357584
121.0,0.26142307331627285
122.0,0.2968676371270846
123.0,0.2967112812556502
124.0,0.29669325783222994
125.0,0.29666112109624043
126.0,0.27323923822013574
127.0,0.27362831971768403
128.0,0.2736245184630802
129.0,0.2736492657593001
130.0,0.2736292296458014
131.0,0.27367169728552804
132.0,0.27365367704974486
133.0,0.27404273106908744
134.0,0.2740412254411745
135.0,0.260855577172315
136.0,0.2609339993302822
137.0,0.26105128301066494
138.0,0.2610132236310208
139.0,0.2609056015634478
140.0,0.2610032638091795
141.0,0.26090758286039667
142.0,0.2609027291981248
143.0,0.25525190252959357
144.0,0.25527914281352004
145.0,0.2551752911783974
146.0,0.255081410127119
147.0,0.25505304662105555
148.0,0.25509650487109936
149.0,0.255198386209382
150.0,0.25527799261198636
151.0,0.25535293194973
152.0,0.25539488239760944
153.0,0.25534924682625865
154.0,0.25527715277277635
155.0,0.25526861379202864
156.0,0.2553714861406073
157.0,0.2552250822449626
158.0,0.25513082027665795
159.0,0.25514096134226266
160.0,0.2552191779610991
161.0,0.25517364418292127
162.0,0.2540471619968183
163.0,0.25406420612760433
164.0,0.2541656158512667
165.0,0.2327184756534846
166.0,0.23253363862889073
167.0,0.2325215688665113
168.0,0.2324511945543071
169.0,0.23179939621994078
170.0,0.24108011680874447
171.0,0.24107728276390708
172.0,0.24107521622260225
173.0,0.22520776175570423
174.0,0.22520377460547003
175.0,0.22520221194868872
176.0,0.22503262169413352
177.0,0.22503224945225256
178.0,0.20988053623190936
179.0,0.20987763577452462
180.0,0.20988264460369774
181.0,0.2099114092532055
182.0,0.21006939474894387
183.0,0.21017687560881992
184.0,0.2101721047239609
185.0,0.21091982483361746
186.0,0.21087895553438815
187.0,0.210875667240452
188.0,0.2108718254508765
189.0,0.19626437582227887
190.0,0.19622470632946826
191.0,0.1962240602827458
192.0,0.19622266334627844
193.0,0.19622009790947104
194.0,0.19622221094708647
195.0,0.19632003036119888
196.0,0.1963176140670885
197.0,0.201952177664397
198.0,0.19375669676021248
199.0,0.193795550988928
200.0,0.19379785693455073
201.0,0.1937952424508058
202.0,0.19373752822271884
203.0,0.19373162035226724
204.0,0.19373202800500114
205.0,0.19372441229986967
206.0,0.1937248746145689
207.0,0.17374061018547313
208.0,0.17373575487327372
209.0,0.17352113553052437
210.0,0.17421825408537633
211.0,0.17421141615406496
212.0,0.17421362742153743
213.0,0.17420973189762018
214.0,0.17419383967262028
215.0,0.17417786940952779
216.0,0.17413592504543893
217.0,0.1741380175544138
