N,e_tauit
27.0,0.08374390554985008
28.0,0.06880765296509561
29.0,0.06714031518017759
30.0,0.07348089012399692
31.0,0.0786519091836163
32.0,0.07720890162455336
33.0,0.07276475532719019
34.0,0.07358442189595983
35.0,0.08097289072310525
36.0,0.08212237452021147
37.0,0.07833600250885146
38.0,0.0684776393775001
39.0,0.05978370936813081
40.0,0.055879183182936706
41.0,0.05391093403797931
42.0,0.05710233154622858
43.0,0.056429241860039836
44.0,0.05675545883396769
45.0,0.057411608436339884
46.0,0.056119450180528795
47.0,0.05606447144836606
48.0,0.05607226611507105
49.0,0.05589580644261419
50.0,0.05501488816368294
51.0,0.05472680858964099
52.0,0.044756933544935186
53.0,0.044718322267903
54.0,0.04314966564854156
55.0,0.04516645147047554
56.0,0.0329324312762258
57.0,0.0331369265680065
58.0,0.03211686775152579
59.0,0.032316880263861904
60.0,0.028640303464489706
61.0,0.02348028535141128
62.0,0.02344725806443285
63.0,0.018741254711705957
64.0,0.01875087220090824
65.0,0.018891311922032146
66.0,0.018982614275396274
67.0,0.01737457175766195
68.0,0.015752359848864
69.0,0.015436076891829865
70.0,0.016658978917735493
71.0,0.017645965301383678
72.0,0.01820974904824256
73.0,0.018144475363808817
74.0,0.018703404100100105
75.0,0.02151821475681493
76.0,0.02053330762850496
77.0,0.020498570544706194
78.0,0.020439085566740078
79.0,0.020722909895344862
80.0,0.020751290770425198
81.0,0.020945638911330788
82.0,0.019936844505140074
83.0,0.02005093776818724
84.0,0.020382883267129896
85.0,0.02030825578351999
86.0,0.019747479722576105
87.0,0.019634387132820643
88.0,0.0190295600502436
89.0,0.019626093573736667
90.0,0.018986970658790094
91.0,0.01893599254128427
92.0,0.01897882170641503
93.0,0.016182266211861078
94.0,0.016116367847230837
95.0,0.016145788765700702
96.0,0.016338759238432535
97.0,0.01640514099185618
98.0,0.016095628490922446
99.0,0.01632838611541038
100.0,0.016323741095832886
101.0,0.01627466432865154
102.0,0.016627831844073647
103.0,0.017238995818640725
104.0,0.017268119002627765
105.0,0.01695720794934568
106.0,0.01694461282842158
107.0,0.016861084744820762
108.0,0.016935102326165328
109.0,0.016626429902685896
110.0,0.016685350961807153
111.0,0.014201375977334986
112.0,0.01420117419921908
113.0,0.014167663754527313
114.0,0.013130720625608983
115.0,0.013143365812854588
116.0,0.013170523953490824
117.0,0.01314449931152047
118.0,0.013133689586814355
119.0,0.01160741705465238
120.0,0.011601978726956669
121.0,0.011609967736738405
122.0,0.011605277145020201
123.0,0.011587686182965474
124.0,0.011349472716041165
125.0,0.011119555822114744
126.0,0.011129690967847975
127.0,0.010857804594161477
128.0,0.010705642063440777
129.0,0.010906391202101875
130.0,0.010904736525828847
131.0,0.010954195446271468
132.0,0.010958178850522686
133.0,0.010918133553176163
134.0,0.010551702805348876
135.0,0.010553867187806662
136.0,0.010463321713890979
137.0,0.010467508700101392
138.0,0.010340569353393093
139.0,0.010120204244118743
140.0,0.010129217712812853
141.0,0.010064906667617328
142.0,0.009641536403750218
143.0,0.009095379525725603
144.0,0.009109105239674425
145.0,0.009112259115402569
146.0,0.009037543289608586
147.0,0.008077511207013569
148.0,0.008074700930130182
149.0,0.008041950668253325
150.0,0.008021341403870357
151.0,0.007894268869683753
152.0,0.00789145714979285
153.0,0.007860131622757106
154.0,0.007736654049031017
155.0,0.007760086173040155
156.0,0.007595155572483801
157.0,0.007539529792116998
158.0,0.0072516225663864856
159.0,0.007248075333138398
160.0,0.007253214673945409
161.0,0.007247178711403714
162.0,0.0072239629543576775
163.0,0.006796434486612344
164.0,0.006803234645487883
165.0,0.0067181024756220575
166.0,0.006722114027559147
167.0,0.006633271078592694
168.0,0.006638685095047898
169.0,0.006638515915936662
170.0,0.006576646504562379
171.0,0.006535241872499822
172.0,0.006637389762564922
173.0,0.0066606108282367005
174.0,0.006944551987887633
175.0,0.0069431326489065364
176.0,0.006937611701080666
177.0,0.0069326364206823915
178.0,0.006934712429523512
179.0,0.006937373831799978
180.0,0.006942808166523183
181.0,0.006933400108873606
182.0,0.006938209326095028
183.0,0.006943721248603512
184.0,0.0069444422855829335
185.0,0.00712944523481172
186.0,0.007133493952006535
187.0,0.007087710657461519
188.0,0.007091149564369908
189.0,0.007085030990993365
190.0,0.007087830159965489
191.0,0.007204953375981962
192.0,0.007215832751890831
193.0,0.007212789147250861
194.0,0.007209275564371644
195.0,0.007208483040433355
196.0,0.00720691228355191
197.0,0.007210173170900626
198.0,0.006630680846760291
199.0,0.006628709142570338
200.0,0.006631685176113365
201.0,0.006630376318036236
202.0,0.006617304629375146
203.0,0.006666607902828396
204.0,0.006663140932994545
205.0,0.006662385324802784
206.0,0.006557727623888265
207.0,0.006555809092750465
208.0,0.006564450937579158
209.0,0.00655566469349059
210.0,0.006551709246018073
211.0,0.006550867792912281
212.0,0.006539016286829074
213.0,0.006548760587241967
214.0,0.006532798391545963
215.0,0.006469073013861086
216.0,0.0064480331118585985
217.0,0.006376410203938278
218.0,0.006387882501460022
219.0,0.005458564421381491
220.0,0.005458990939602938
221.0,0.005452121595870742
222.0,0.005515182713484613
223.0,0.005506787232577688
224.0,0.005506879252251573
225.0,0.005508527273501162
226.0,0.005508458040570179
227.0,0.005503142402904209
228.0,0.005507964075766811
229.0,0.0055032546833060384
230.0,0.005467736446748757
231.0,0.005457298542659089
232.0,0.005426931361257401
233.0,0.005427347450713621
234.0,0.005441095204507605
235.0,0.005605896392841
236.0,0.005497635055540931
237.0,0.005498065330753249
238.0,0.005537889981896007
239.0,0.005470434650430076
240.0,0.005471451938714316
241.0,0.005473057971176339
242.0,0.005474311145530713
243.0,0.006025322480189671
244.0,0.006021831926959853
245.0,0.006019603433543977
246.0,0.006352507444096884
247.0,0.006263625799754664
248.0,0.006264468995767998
249.0,0.006266416158117234
250.0,0.0062624423745968934
251.0,0.0062804460014957994
252.0,0.006276694827852229
253.0,0.006277010034637622
254.0,0.006022363659016759
255.0,0.006048381239756901
256.0,0.006050532063516609
257.0,0.006046375714707836
258.0,0.006048504122946076
259.0,0.0060296904663246905
260.0,0.005996420229140242
261.0,0.005995232990918023
262.0,0.005991556092620545
263.0,0.006000417207870941
