N,e_tauit
27.0,0.06100323671080664
28.0,0.04887628899858097
29.0,0.05115225293119848
30.0,0.048960555347911154
31.0,0.04976478493087271
32.0,0.050071797602497026
33.0,0.04943153379707747
34.0,0.049025673036487055
35.0,0.049069839341767806
36.0,0.050398875500372975
37.0,0.050204858657367325
38.0,0.051927168840946426
39.0,0.05187533707326717
40.0,0.05179311272068574
41.0,0.05177119339778799
42.0,0.048993349831378784
43.0,0.04911141506923137
44.0,0.04921583320478614
45.0,0.049112898423418774
46.0,0.04765367363157447
47.0,0.04711055668619496
48.0,0.052064986355631934
49.0,0.05188634299200908
50.0,0.05201979036082809
51.0,0.05194018458192628
52.0,0.0503581881330365
53.0,0.05027557158590602
54.0,0.05030092353930632
55.0,0.05024732119295746
56.0,0.027470700911003045
57.0,0.027413791395243185
58.0,0.02630539294047937
59.0,0.024130355169597672
60.0,0.028386248389903165
61.0,0.018016962298673642
62.0,0.019041710753858077
63.0,0.01578445743207545
64.0,0.015901928189671784
65.0,0.015557379907473383
66.0,0.01546710900789414
67.0,0.015111554362227275
68.0,0.015087797785216513
69.0,0.015159447813530083
70.0,0.015103527301938416
71.0,0.014136816198555367
72.0,0.014416423659270915
73.0,0.012989083844804494
74.0,0.01298312527631333
75.0,0.012725159145638992
76.0,0.012724884418614859
77.0,0.013024532372406425
78.0,0.013062947539060522
79.0,0.013073856831724816
80.0,0.013096819194951308
81.0,0.01306287088060035
82.0,0.01300891794284847
83.0,0.012758161627268947
84.0,0.0127733924649993
85.0,0.012870783166596489
86.0,0.012912750876055968
87.0,0.012937866950755479
88.0,0.0131916346466153
89.0,0.012823246498016075
90.0,0.012814869393458654
91.0,0.013060798324224304
92.0,0.012585156129513525
93.0,0.012666974669346305
94.0,0.012923345723344463
95.0,0.013200855440258147
96.0,0.01324850939467575
97.0,0.013268770489903972
98.0,0.013222678619861409
99.0,0.013284100325705905
100.0,0.013575982688304164
101.0,0.013610553259214182
102.0,0.0136712801546904
103.0,0.013672479957903749
104.0,0.013926260746824836
105.0,0.012341315632823584
106.0,0.012271324572542815
107.0,0.012326450812150874
108.0,0.013155525186278149
109.0,0.012442346638580895
110.0,0.012376465866982484
111.0,0.012106635674696817
112.0,0.01210312915144889
113.0,0.012084735526032496
114.0,0.006458282329429788
115.0,0.006318325392655368
116.0,0.006301198377240007
117.0,0.006316460816731619
118.0,0.004912094766753271
119.0,0.004904751295134842
120.0,0.0048981255598665495
121.0,0.0048870198859729645
122.0,0.004865041520615285
123.0,0.004869994260126866
124.0,0.0048714816241936226
125.0,0.004854032836957883
126.0,0.004840463158938198
127.0,0.004901545048018214
128.0,0.004865849568527631
129.0,0.0048967549347288695
130.0,0.004764539576504645
131.0,0.004668609832492134
132.0,0.004689731401773491
133.0,0.004788215687940866
134.0,0.004831326235836495
135.0,0.004817030195319245
136.0,0.004583436239381407
137.0,0.004530132314737827
138.0,0.004497343606524447
139.0,0.004528210771963956
140.0,0.004534584982145216
141.0,0.0045368382687435245
142.0,0.004532438028683756
143.0,0.004539471496940162
144.0,0.004511713678450966
145.0,0.0044741154709711925
146.0,0.004413535511262215
147.0,0.004416854191889876
148.0,0.004397408958584065
149.0,0.004390671328622155
150.0,0.004296867827707527
151.0,0.004292972149063236
152.0,0.004320431046712474
153.0,0.00430496429068897
154.0,0.004277889855926724
155.0,0.003757182282724732
156.0,0.0037758827655707656
157.0,0.00364394339998224
158.0,0.003478267467667352
159.0,0.0034826949249020084
160.0,0.0034835528122587217
161.0,0.0034853703932454603
162.0,0.003446370221203356
163.0,0.0034401162449472873
164.0,0.0034638369239637203
165.0,0.0034440258115337966
166.0,0.00343877662616291
167.0,0.003333806425480581
168.0,0.0033326999223810823
169.0,0.003451880461743144
170.0,0.003476990698808682
171.0,0.0034974805979434377
172.0,0.0034586839840446467
173.0,0.0035241416275707833
174.0,0.003475282111310524
175.0,0.0035926115424154753
176.0,0.003574214685767936
177.0,0.0035813599360620335
178.0,0.003575216723319024
179.0,0.003658370598918739
180.0,0.003659069032684543
181.0,0.0036165165494412474
182.0,0.003601382715007413
183.0,0.003570888442504328
184.0,0.003443202738490309
185.0,0.0034527896962482625
186.0,0.0034545330451580857
187.0,0.0034552956794308897
188.0,0.003457024217545601
189.0,0.003521032985671484
190.0,0.003818570250779088
191.0,0.003724607029772564
192.0,0.003612653371332528
193.0,0.00361116954030023
194.0,0.003610245720466805
195.0,0.0037727611674467634
196.0,0.00376539616472523
197.0,0.0037799305066722726
198.0,0.003810063318704446
199.0,0.0037379082519983296
200.0,0.003712354053115972
201.0,0.003812839700434684
202.0,0.003831039131022637
203.0,0.003829624986187702
204.0,0.0038269668222302823
205.0,0.003820672947100285
206.0,0.0038293040130626768
207.0,0.0038276709967948667
208.0,0.0037802156262184794
209.0,0.003740793780397717
210.0,0.0035106990010597603
211.0,0.0033959061136116277
212.0,0.003330015498961549
213.0,0.0033147111354629435
214.0,0.0032974943100747677
215.0,0.003296889410819046
216.0,0.0033812564439058153
217.0,0.0033650489827894976
218.0,0.003364428785204192
219.0,0.0033926490965847374
220.0,0.0033641610490970507
221.0,0.0033309023207787653
222.0,0.003376146414404944
223.0,0.003376581741537464
224.0,0.003489068139777349
225.0,0.0034859421948875103
226.0,0.0034887230488171443
227.0,0.0034628466874021785
228.0,0.0033184065988706097
229.0,0.0032782441976528134
230.0,0.0023918699332796216
231.0,0.0023138902791029837
232.0,0.002316605673339914
233.0,0.002318616952655246
234.0,0.0023215075871238664
235.0,0.0023286745037591934
236.0,0.002330980171028945
237.0,0.0023137785377321733
238.0,0.0023155162734538994
239.0,0.0023161297058846325
240.0,0.002309172324611219
241.0,0.0022980789764862506
242.0,0.00229979909730006
243.0,0.0022935841943886384
244.0,0.002282523472039835
245.0,0.002274024054929731
246.0,0.0022715949398352023
247.0,0.0022708489959511473
248.0,0.0022416921735835403
249.0,0.002245449937193817
250.0,0.0022451268521873733
251.0,0.0022347477567003894
252.0,0.002238074737101722
253.0,0.002432155547783063
254.0,0.0024173165528705008
255.0,0.00242588479913209
256.0,0.002483291943193987
257.0,0.002487863243225899
258.0,0.0024934066065089027
259.0,0.002491900258187047
260.0,0.002490609604757327
261.0,0.002491416547612545
262.0,0.0022856382003518267
263.0,0.0022800119486122285
264.0,0.002258157736009266
265.0,0.0022479676683968618
266.0,0.0022477221159753866
267.0,0.002257370686845141
268.0,0.002251323100756569
269.0,0.0022389592669434734
270.0,0.0022363895566001497
271.0,0.0021058650858908675
272.0,0.0020974012164309296
273.0,0.0020958429532363914
274.0,0.0020962967673930338
275.0,0.0021008201068303273
276.0,0.002099447578658383
277.0,0.0020930063749245863
278.0,0.002101341418376352
279.0,0.002092249065728458
280.0,0.0020938968060385515
281.0,0.0020901222046265503
282.0,0.0020216413923239075
283.0,0.0020144019749380316
284.0,0.0020131103711867266
285.0,0.0020404968679491363
286.0,0.002042379254045492
287.0,0.002040030326090902
288.0,0.0020393668079842354
289.0,0.0020408594827432376
290.0,0.0020446471033009044
291.0,0.0020443300080542947
292.0,0.002037698359422436
293.0,0.002094213497038135
294.0,0.0020941812397783084
295.0,0.0020965769784177923
296.0,0.0020839847384786646
297.0,0.0020822573061556123
298.0,0.0020825008092917245
299.0,0.002076849551404062
300.0,0.0020763531738512454
301.0,0.0020679533409515925
302.0,0.002070898150708947
303.0,0.002068388279852403
304.0,0.002070713611387267
305.0,0.0020411932127197352
306.0,0.0020217069099720793
307.0,0.0020220532352817574
308.0,0.0020050876004157015
309.0,0.002003902145501489
310.0,0.002106762921030651
311.0,0.0021068411052514325
312.0,0.0020965010351802764
313.0,0.002089428437415931
314.0,0.0020878738959942173
315.0,0.0020912797573829447
316.0,0.002091818304710818
317.0,0.002086691370539008
318.0,0.0020873950540340213
319.0,0.0020881331862943483
320.0,0.0020864878662658587
321.0,0.0020677163506972844
322.0,0.00206815419925051
323.0,0.001904281789180469
324.0,0.0019033720845199043
325.0,0.001904878884719651
326.0,0.0018779603680347176
327.0,0.0018939066444658692
328.0,0.0018957458802802577
329.0,0.0018990957326367943
330.0,0.0018997071776696414
331.0,0.001906152937166618
332.0,0.0019091987509146375
333.0,0.0019079533028076234
334.0,0.0019052068995854023
335.0,0.0019062368987218408
336.0,0.0018997782621389373
337.0,0.0018969061820137665
338.0,0.0018983341058959318
339.0,0.00189705637311947
340.0,0.0018971122805490107
341.0,0.001889535283171538
342.0,0.0018864547268927707
343.0,0.0018872525024884468
344.0,0.0018940984208030746
345.0,0.0018944584794551417
346.0,0.0018926919280106338
347.0,0.001886573852173423
348.0,0.0018806786820201123
349.0,0.0018807554939047925
350.0,0.0018789540889459656
351.0,0.0018823605684044687
352.0,0.001880088457697073
353.0,0.0018443350935789088
354.0,0.0018182590341797157
355.0,0.0018152404931870813
356.0,0.0018149529114908998
357.0,0.0018151789027484617
358.0,0.0018126951138573142
359.0,0.0018108441103975813
360.0,0.0017361737500754433
361.0,0.0017301774674093233
362.0,0.001627572304158102
363.0,0.001627815570166761
364.0,0.0016261721957060479
365.0,0.001624533929368721
366.0,0.0016423627556818626
367.0,0.0016403662892491698
368.0,0.001632248597185375
369.0,0.001621653976681746
370.0,0.0016226438965477848
371.0,0.001621726117738573
372.0,0.001621171333283585
373.0,0.0015953035191361464
374.0,0.0016066658524129785
375.0,0.0016015644015549338
376.0,0.0015918858316360982
377.0,0.0015929749193211557
378.0,0.0015952439573408265
379.0,0.0015897223056687948
380.0,0.0015862154003470122
381.0,0.0015857488327958825
382.0,0.0015861992332070836
383.0,0.0015856544049019125
384.0,0.0015325223276238362
385.0,0.0015081007172314774
386.0,0.001495038814666375
387.0,0.0014998108167655138
388.0,0.0015040596639227506
389.0,0.0015053965585310916
390.0,0.0015214552721977417
391.0,0.0014902635962493035
392.0,0.0014947054844939168
393.0,0.0014809567448755188
394.0,0.001481565425534947
395.0,0.001482215614326577
396.0,0.0014793660088282573
