N,e_x
27.0,0.6119453445327172
28.0,0.6465189092386998
29.0,0.6502409734074001
30.0,0.6918067616388807
31.0,0.72763338098644
32.0,0.7353037045084896
33.0,0.7220650100169219
34.0,0.738208846619734
35.0,0.7182183295405867
36.0,0.7180576195180708
37.0,0.691085406995403
38.0,0.6912556696273089
39.0,0.6902661635588919
40.0,0.6789668145695951
41.0,0.6856393965550808
42.0,0.6840430630640755
43.0,0.702325398013694
44.0,0.7081155815003398
45.0,0.7050217863623002
46.0,0.697842422231187
47.0,0.7039618059747849
48.0,0.7019854198286077
49.0,0.6096624462789246
50.0,0.6142365666884599
51.0,0.6205537121755151
52.0,0.5916614935253343
53.0,0.5959517829162329
54.0,0.5912984323604682
55.0,0.572874718982462
56.0,0.5295663254713459
57.0,0.5393804439242259
58.0,0.6734023155716419
59.0,0.6758382972432299
60.0,0.6780177031711304
61.0,0.6775361054313473
62.0,0.6800491422282957
63.0,0.6780575606910996
64.0,0.6801452324435572
65.0,0.681608100749234
66.0,0.6837599742175514
67.0,0.6822080105192879
68.0,0.6836835309530072
69.0,0.6837326424057082
70.0,0.6854845133899271
71.0,0.6858255188505032
72.0,0.6876015514058312
73.0,0.6887811603529429
74.0,0.6867950787088617
75.0,0.6865462344567842
76.0,0.6869627226501868
77.0,0.6856344592594833
78.0,0.6872369647202498
79.0,0.6890507824616321
80.0,0.6898040753777538
81.0,0.6888466031120322
82.0,0.688278807804031
83.0,0.6899592023649255
84.0,0.6917825142693351
85.0,0.6933173375738898
86.0,0.6862041086385056
87.0,0.6877585950124632
88.0,0.6890853066158547
89.0,0.6903114339049529
90.0,0.6917496703255187
91.0,0.693102655311797
92.0,0.6902198352439458
93.0,0.6914571114529454
94.0,0.692960169986027
95.0,0.6946974578804426
96.0,0.6958734543717404
97.0,0.6968560941787801
98.0,0.6983493660062537
99.0,0.6916546868211134
100.0,0.692164698148552
101.0,0.6933739113901093
102.0,0.6929208313301347
103.0,0.6940255218949534
104.0,0.6953669448989103
105.0,0.696603941159232
106.0,0.6974602651651896
107.0,0.6963931503696867
108.0,0.6975450666273155
109.0,0.698340899033435
110.0,0.6995125344641031
111.0,0.700524148834842
112.0,0.7015383879503914
113.0,0.6984738667109904
114.0,0.6994650894426436
115.0,0.6955322419204064
116.0,0.6964145944361035
117.0,0.6966461400537413
118.0,0.6978487638532879
119.0,0.698762947145419
120.0,0.6997382816306108
121.0,0.7001792244235907
122.0,0.7010258436721285
123.0,0.7020980004312223
124.0,0.7021577967304872
125.0,0.6977825189009452
126.0,0.6965464680810481
127.0,0.6972082916835383
128.0,0.6981008353940804
129.0,0.6946698403036728
130.0,0.6957318449863144
131.0,0.6966831506702976
132.0,0.6976891039511373
133.0,0.6986617477647602
134.0,0.6993665078769025
135.0,0.700297985288727
136.0,0.7012905847424563
137.0,0.7012017413552245
138.0,0.7019472685217133
139.0,0.7029241685277299
140.0,0.6983273751442718
141.0,0.6989877276209646
142.0,0.6996537712734304
143.0,0.7005950136596407
144.0,0.698544718258054
145.0,0.6986486597274051
146.0,0.6995927703914713
147.0,0.7004063449229514
148.0,0.7011564431316815
149.0,0.7020455390132615
150.0,0.7029999611675387
151.0,0.7026309166650532
152.0,0.703226346290337
153.0,0.7040771063685551
154.0,0.702368369399525
155.0,0.7033048458397871
156.0,0.7041004087103954
157.0,0.7051578775499585
158.0,0.7060099237085534
159.0,0.7066852776477335
160.0,0.7075033233292456
161.0,0.7082532969035595
162.0,0.7088066741328874
163.0,0.7087973159157283
164.0,0.709522737171034
165.0,0.7102297709604692
166.0,0.7110103036887258
167.0,0.7117608938064313
168.0,0.7124307308130318
169.0,0.7131955817890779
170.0,0.7106260938611395
171.0,0.707108101647342
172.0,0.7074695127537742
173.0,0.7080095272664039
174.0,0.7088130910853054
175.0,0.7090836436431407
176.0,0.7091493447604208
177.0,0.7071703139413763
178.0,0.7078727033389257
179.0,0.7084426391545384
180.0,0.7091723231931402
181.0,0.7099750433718893
182.0,0.7106754521817239
183.0,0.7099096845880666
184.0,0.7106611268767495
185.0,0.7113075683584807
186.0,0.7117232774991391
187.0,0.7121948285313593
188.0,0.7128834883734737
189.0,0.7091537310792113
190.0,0.7098665757541774
191.0,0.7073800252502425
192.0,0.7060329668907672
193.0,0.70670761981688
194.0,0.7064319752146769
195.0,0.7066445140919136
196.0,0.7032086300785012
197.0,0.7016202742213049
198.0,0.6985707144762624
199.0,0.6962926809909408
200.0,0.6968808212131029
201.0,0.6964214044205204
202.0,0.6971561926449827
203.0,0.6976608432414784
204.0,0.6983869609156851
205.0,0.6958852166465295
206.0,0.6962567651400111
207.0,0.6969371067882882
208.0,0.6975889944684733
