N,e_xt
27.0,0.639753232157007
28.0,0.6936268263693094
29.0,0.8107857639684759
30.0,0.7292271477971914
31.0,0.5568769714854979
32.0,0.5525830763851164
33.0,0.35249629971971164
34.0,0.3511869991398465
35.0,0.34175143218095305
36.0,0.3163877559423252
37.0,0.31445656350485435
38.0,0.3167178442931677
39.0,0.2984097044172495
40.0,0.30275340654239535
41.0,0.3027259217210406
42.0,0.30230085707743776
43.0,0.294148119343906
44.0,0.294296683101766
45.0,0.29160700679827345
46.0,0.2914643760287141
47.0,0.2828318406983206
48.0,0.28310413528674294
49.0,0.2840290896730252
50.0,0.28320246575318914
51.0,0.19909034717925123
52.0,0.19895050761351724
53.0,0.18963120965538183
54.0,0.19097884018658146
55.0,0.160523438508388
56.0,0.14286848175506248
57.0,0.14188484093862985
58.0,0.14190680577386142
59.0,0.14187221810156292
60.0,0.14071560169680483
61.0,0.14218251368125875
62.0,0.12425005753033277
63.0,0.12342078420377992
64.0,0.12346115032582419
65.0,0.12333398029225379
66.0,0.1232143576151509
67.0,0.12266364166327794
68.0,0.12274256249325506
69.0,0.11539387128133506
70.0,0.11072732407894109
71.0,0.10638962233272828
72.0,0.10623627664224479
73.0,0.10602338633533233
74.0,0.1046909090445084
75.0,0.10330519193604641
76.0,0.09731688385938256
77.0,0.09489237127871346
78.0,0.0952874320388197
79.0,0.09533641377766226
80.0,0.09317728590987102
81.0,0.09279686200787754
82.0,0.09041136862853469
83.0,0.09025817375848591
84.0,0.09020600519058491
85.0,0.09013803928170291
86.0,0.08992222263199064
87.0,0.08522741978102434
88.0,0.08517236207843754
89.0,0.0850491065834671
90.0,0.08486806799958092
91.0,0.08486287600234606
92.0,0.08486013076876384
93.0,0.08492801308887572
94.0,0.08422168974188148
95.0,0.0842126396058096
96.0,0.0846039801486732
97.0,0.08457181300349519
98.0,0.08457255044203577
99.0,0.08285091048698376
100.0,0.08284562827925972
101.0,0.08256834260229803
102.0,0.08253025685873851
103.0,0.08248987090091923
104.0,0.08248654698463254
105.0,0.08248008407759254
106.0,0.08225635854665657
107.0,0.08225652779191922
108.0,0.08224849479495469
109.0,0.08222443519142478
110.0,0.08222380867115249
111.0,0.08221710652276651
112.0,0.07993394867832601
113.0,0.0799297174970974
114.0,0.08006213431471153
115.0,0.08002130159608352
116.0,0.08225127734128014
117.0,0.08225082702603213
118.0,0.08223288678468411
119.0,0.08221585822305963
120.0,0.07999239799922744
121.0,0.07999174955803746
122.0,0.07999133673376903
123.0,0.08002022092867882
124.0,0.07981584083075029
125.0,0.07983270476106535
126.0,0.07981710084285236
127.0,0.07981404139898512
128.0,0.07882439191528863
129.0,0.07882396515799431
130.0,0.07882001777746066
131.0,0.07867617054094439
132.0,0.07918708621108927
133.0,0.079049102070571
134.0,0.07903880634558712
135.0,0.07900158867372019
136.0,0.07818309841804262
137.0,0.07810368789113922
138.0,0.07728882750900513
139.0,0.07728497180622185
140.0,0.07670773208208226
141.0,0.07670470197845596
142.0,0.07667839193011573
143.0,0.07662741693752854
144.0,0.07663354730819429
145.0,0.07660510039432299
146.0,0.07660572329454565
147.0,0.07660588227271908
148.0,0.07657426522339103
149.0,0.07657395459538291
150.0,0.07654218515405531
151.0,0.07654923205446801
152.0,0.07655291879067952
153.0,0.07655298784934636
154.0,0.07639022818819305
155.0,0.07638626736024831
156.0,0.0763810048033222
157.0,0.07653567795288893
158.0,0.07577038465632424
159.0,0.07567232364244826
160.0,0.07565969646581465
161.0,0.07560542120498702
162.0,0.07560445032324108
163.0,0.07557993976707734
164.0,0.07558139743328283
165.0,0.07558057446187877
166.0,0.0755803772393018
167.0,0.07558043133323282
168.0,0.07577036148634829
169.0,0.07643904337848788
170.0,0.07643915503284301
171.0,0.0766036777761953
172.0,0.0752960114948605
173.0,0.07529635302993287
174.0,0.0774489891746316
175.0,0.07745282244436821
176.0,0.07607738564019514
177.0,0.07561575548949998
178.0,0.07561468705494427
179.0,0.07562422436044382
180.0,0.07562597261731654
181.0,0.07562622694074429
182.0,0.0755101034748424
183.0,0.07551012751690017
184.0,0.07551091769736193
185.0,0.073783489675809
186.0,0.07378271241088089
187.0,0.07377367592979493
188.0,0.07312602829328266
189.0,0.07225965129822437
190.0,0.07152625767168075
191.0,0.07151892116567436
192.0,0.0715197173412293
193.0,0.0715195805765329
194.0,0.07115305584818479
195.0,0.07089182423673406
196.0,0.07089754378617344
197.0,0.07089830193373786
198.0,0.07090190517662977
199.0,0.07082000645512121
200.0,0.0707658989971568
201.0,0.07053009771098263
202.0,0.07052931560090919
203.0,0.07051823109521452
204.0,0.07055305830086701
205.0,0.06918635361912114
206.0,0.06904218353591261
207.0,0.06899832074972471
208.0,0.06895075608610501
209.0,0.06895241266549101
210.0,0.06895259961466058
211.0,0.06894878905390207
212.0,0.06894308996006547
213.0,0.06893810624325043
214.0,0.06893833686534095
215.0,0.0688327909357733
216.0,0.06858784279547657
217.0,0.06828068970711913
218.0,0.06827687359596696
219.0,0.06828426788143185
220.0,0.0677907515417309
221.0,0.0677891575890837
222.0,0.06778511417379476
223.0,0.0678562245865084
224.0,0.06791721161550648
225.0,0.06785077583878393
226.0,0.06756209326437108
227.0,0.06755918456398682
228.0,0.0675636366396753
229.0,0.06753081926357138
230.0,0.05270687501006344
231.0,0.0524013542795267
232.0,0.052401198886103
233.0,0.05243516085549499
234.0,0.052388313370268384
235.0,0.04914025960858018
236.0,0.0492682242863018
237.0,0.04944313814831539
238.0,0.049444004730242554
239.0,0.04943611395982956
240.0,0.04912237562800656
241.0,0.04910474481706797
242.0,0.048965481755487164
243.0,0.049187843936035716
244.0,0.04915702353915587
245.0,0.049156567050777665
246.0,0.04908865004072218
247.0,0.0490896157950952
248.0,0.04906530483654572
249.0,0.049050943034066215
250.0,0.0490189079632886
251.0,0.04898624420340667
252.0,0.04897105068417831
253.0,0.04886093533427729
254.0,0.04885692772471211
255.0,0.047911618254216214
256.0,0.04785481023886432
257.0,0.047841835882479644
258.0,0.04786916426947947
259.0,0.047776414805353745
260.0,0.047645347835104025
261.0,0.04761176646098782
262.0,0.04753948945813647
263.0,0.04754006540425021
264.0,0.047540444998710296
265.0,0.047289133406525095
266.0,0.046978912199278924
267.0,0.04694514782797989
268.0,0.046753135642591606
269.0,0.04670490914721122
270.0,0.0467054047180116
271.0,0.04671621971234347
272.0,0.04667185010957357
